#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_tghjzvz_.slha	358.618055	363.43092	361.7377	898.299347	2839.14381	2839.30884	-1	-1	-1	-1	-1	-1	-1	876.622559	2672.25433	348.420613	31.120947	['ATLAS-SUSY-2016-07']	00:00:03
ew_jbwtm4vs.slha	257.428283	268.368224	262.108888	815.902559	846.996579	844.323957	0.4170705	0.4970705	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2657387	CMS-SUS-21-002	0.378685	CMS-SUS-21-002	774.987901	741.28897	254.783253	27.8018074	-1	00:54:03
ew_l94ld8ut.slha	180.373641	186.974606	183.362683	1168.73343	1727.35458	1168.93046	0.06361529	0.08098811	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.07624911	ATLAS-SUSY-2018-41	0.05697048	ATLAS-SUSY-2018-41	1676.20532	1057.92475	177.304219	19.2532801	-1	00:02:19
ew_fj2as5vk.slha	411.120054	427.962783	416.038437	644.776363	662.905343	660.775267	0.02959354	0.03348402	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.02129724	CMS-SUS-21-002	0.03945197	CMS-SUS-20-004	401.044277	364.850486	623.57507	10.2725346	-1	01:11:11
ew_72s5zakx.slha	241.306611	244.384372	243.057977	2436.39041	2682.46568	2682.62454	-1	-1	-1	-1	-1	-1	-1	2385.51369	2518.17988	233.37375	46.0891515	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:04
ew_mux_l2l5.slha	225.474428	236.703736	229.605688	740.088017	1238.38856	740.375852	1.211375	1.15146	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.235951	ATLAS-SUSY-2018-41	0.8382797	ATLAS-SUSY-2018-41	1191.34727	648.422059	224.31722	18.5681261	-1	01:02:32
ew_f80uhgzc.slha	183.863109	187.950115	186.12135	1291.671	2412.78301	2412.94775	-1	-1	-1	-1	-1	-1	-1	1259.4317	2254.98739	180.249945	12.0295643	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:03
ew_a6n7vzv5.slha	193.680248	197.773216	195.863991	1962.48583	2022.71562	1962.70771	-1	-1	-1	-1	-1	-1	-1	1969.93708	1817.98452	188.010246	45.6246617	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:02
ew_mkd17yj1.slha	457.917423	474.327592	471.737364	554.524214	2084.22873	2084.39395	0.002387018	0.001958534	CMS-SUS-16-048	0.002387018	CMS-SUS-16-048	0.001958534	CMS-SUS-16-048	524.549901	1935.7826	456.113362	24.1177087	-1	00:00:26
ew_y_0iq4j2.slha	116.343564	317.236993	315.937659	329.493332	601.65412	601.864975	0.7638659	0.8710994	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5097872	ATLAS-SUSY-2019-09	0.4965755	ATLAS-SUSY-2019-08	104.787224	505.692666	312.545617	43.0306031	-1	00:39:53
ew_zwezoyx9.slha	450.429763	883.399308	883.563038	2177.46361	2179.43178	2180.08512	0.7645511	0.9477685	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8986373	ATLAS-SUSY-2018-41	0.6426634	CMS-SUS-21-002	436.69907	798.585416	2134.90713	22.7540435	-1	00:39:50
ew_rv7_0tt2.slha	131.68095	137.863569	134.710433	1273.32131	1485.31649	1273.53455	0.008979653	0.01557871	CMS-SUS-21-002	0.008979653	CMS-SUS-21-002	0.01557871	CMS-SUS-21-002	1435.76148	1154.71635	129.632178	31.2728649	-1	00:01:16
ew_25v7_nko.slha	454.062841	469.533311	457.101034	737.682898	2820.15205	738.024554	0.1024561	0.1224282	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.09245813	CMS-SUS-21-002	0.1099692	CMS-SUS-21-002	2767.42871	651.894368	451.123006	22.7722188	-1	00:52:12
ew_xdoz57qc.slha	324.747448	335.798062	328.086627	770.553964	2529.56607	770.808145	0.713273	0.683707	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7259991	ATLAS-SUSY-2018-41	0.4922247	ATLAS-SUSY-2018-41	2476.36648	684.831881	320.691121	23.2602696	-1	00:35:01
ew_yqfh43vn.slha	258.358373	263.976315	261.485825	965.088481	1815.30407	1815.46817	-1	-1	-1	-1	-1	-1	-1	933.017906	1674.17354	251.609673	41.0558831	['ATLAS-SUSY-2016-07']	00:00:03
ew_3gt7op9x.slha	367.44535	509.619575	509.780068	2288.13262	2289.90987	2290.43632	0.05331562	0.06389221	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.06011307	CMS-SUS-21-002	0.04439829	CMS-SUS-21-002	357.163092	453.602306	2243.6262	7.63685143	-1	00:41:26
ew__q6wr3rd.slha	442.730236	448.938955	447.303171	748.725078	3127.85918	3128.02408	-1	-1	-1	-1	-1	-1	-1	730.065487	2956.12228	431.628975	24.9918226	['ATLAS-SUSY-2016-07']	00:00:09
ew_i_kl9ago.slha	293.427231	792.980812	792.33721	795.539439	1976.17369	1976.33953	0.9759387	0.9715011	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9667095	ATLAS-SUSY-2018-41	0.6588203	ATLAS-SUSY-2018-41	282.468332	1831.07257	770.542645	46.1173846	-1	01:03:17
ew_e6pp05kr.slha	293.509586	324.552989	297.173239	450.120956	2524.72837	451.215443	0.2750485	0.270563	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2523781	ATLAS-SUSY-2019-09	0.2375512	ATLAS-SUSY-2019-09	2471.57938	368.942851	308.977532	17.246001	-1	01:15:46
ew_k31je5au.slha	280.157341	310.182132	284.556956	436.139271	1445.03636	437.380409	0.1352246	0.3043405	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2595202	ATLAS-SUSY-2019-09	0.2562984	ATLAS-SUSY-2019-09	1395.83094	351.226524	294.427581	49.3575634	-1	00:48:18
ew_t98mntlw.slha	111.924337	874.638631	874.969803	882.105632	1369.99736	1370.17067	1.009454	1.17297	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.151155	ATLAS-SUSY-2018-41	0.8028128	ATLAS-SUSY-2018-41	102.689265	1244.08336	855.609438	42.1330775	-1	00:51:01
ew_83ckpgd0.slha	124.528543	157.144028	140.97109	214.332015	400.653855	400.715764	1.515486	1.098776	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.318746	ATLAS-SUSY-2019-09	0.98215	ATLAS-SUSY-2019-09	180.215466	313.178277	143.148615	22.4942782	-1	00:26:37
#Has files from 100 to 200
