#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_u_pcvfkg.slha	163.053726	441.041999	441.205786	2984.82553	2985.35543	2986.19176	1.77814	2.342474	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.54004	CMS-SUS-21-002	1.726329	CMS-SUS-21-002	157.183117	388.571302	2936.06141	32.7130749	-1	00:46:56
ew_y6tpz5hn.slha	156.123947	175.8433	162.372586	434.573777	818.881671	435.325849	0.0493147	0.131657	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.09065739	CMS-SUS-21-002	0.09242997	CMS-SUS-21-002	777.158317	354.611072	162.956179	31.2805321	-1	00:54:17
ew_di8uzh2j.slha	196.776509	203.663579	199.942058	1126.88652	1635.85647	1127.0887	0.1089322	0.1347813	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.1249499	ATLAS-SUSY-2018-41	0.09209567	CMS-SUS-21-002	1585.21979	1017.3188	192.863242	33.3783847	-1	00:02:56
ew_o8uttdca.slha	335.574922	342.910996	338.347374	1249.70667	1423.64168	1249.94527	0.01297227	0.02285824	CMS-SUS-21-002	0.01297227	CMS-SUS-21-002	0.02285824	CMS-SUS-21-002	1375.05376	1133.15141	331.314854	5.93475066	-1	00:01:26
ew_up7diqpe.slha	197.290195	205.906448	200.908808	876.409596	1814.52787	876.630077	0.766714	0.8098842	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.877886	ATLAS-SUSY-2018-41	0.6113335	ATLAS-SUSY-2018-41	1762.80481	781.498631	194.517659	39.5136674	-1	00:44:53
ew_ezftn51e.slha	330.337076	341.845237	333.875549	752.55989	2159.64566	752.828684	0.7158232	0.6717756	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6925849	ATLAS-SUSY-2018-41	0.4697287	ATLAS-SUSY-2018-41	2106.7193	665.619027	326.364171	37.6677534	-1	00:45:38
ew_33iih1up.slha	276.525459	280.507788	278.682974	1415.89059	2532.75141	2532.91578	-1	-1	-1	-1	-1	-1	-1	1382.7766	2372.79609	271.723999	6.74370205	['ATLAS-SUSY-2016-07']	00:00:03
ew_n_6jfwxq.slha	257.789568	261.684277	260.017819	1340.60025	2598.72305	2598.8878	-1	-1	-1	-1	-1	-1	-1	1309.48043	2436.78488	250.807177	16.1685034	['ATLAS-SUSY-2016-07']	00:00:03
ew_m1x2xm8s.slha	300.1677	816.988754	817.15294	1541.44931	1545.1198	1545.86558	1.612447	1.944624	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.82739	ATLAS-SUSY-2018-41	1.329268	CMS-SUS-21-002	286.765448	733.766757	1506.35015	31.5130015	-1	00:55:51
ew_wmi8zayu.slha	137.307646	454.850109	455.014484	1035.78181	1039.78638	1041.01015	2.296614	3.023039	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.969498	CMS-SUS-21-002	2.372662	CMS-SUS-21-002	126.19027	393.86286	1006.95216	40.8894696	-1	01:37:18
ew_fkn3e1n_.slha	435.632103	443.934517	441.91611	646.442542	2579.23496	2579.40002	-1	-1	-1	-1	-1	-1	-1	624.857852	2418.00364	426.515508	30.0099148	['ATLAS-SUSY-2016-07']	00:00:04
ew_lnqt4afa.slha	22.9757042	939.30164	939.466114	942.578887	2215.99583	2216.1616	0.7952938	0.9710556	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9184178	ATLAS-SUSY-2018-41	0.6525973	CMS-SUS-21-002	17.877135	2064.431	914.879155	48.3712169	-1	01:37:10
ew_xyd20rfb.slha	287.793369	554.097006	552.438651	560.107258	1028.46085	1028.63098	0.2114651	0.4451767	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2188784	CMS-SUS-21-002	0.2552814	CMS-SUS-21-002	273.13298	916.298664	539.353624	32.8447557	-1	00:45:14
ew__rstsxx1.slha	138.761626	148.217817	143.031547	833.943616	1096.98269	834.220365	0.9727362	1.018043	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.104773	ATLAS-SUSY-2018-41	0.7724692	ATLAS-SUSY-2018-41	1051.32168	735.159663	138.341412	44.1633304	-1	00:43:00
ew_me8hyek5.slha	139.419993	144.792843	141.706396	1351.33036	2792.35995	1351.5096	-1	-1	-1	-1	-1	-1	-1	2739.43472	1238.53885	138.748997	8.89189919	['ATLAS-SUSY-2016-32', 'CMS-EXO-13-006']	00:00:03
ew_jfnz9naf.slha	361.333351	364.440891	362.985041	2609.4918	2835.45236	2609.6666	-1	-1	-1	-1	-1	-1	-1	2782.6701	2450.36389	350.553408	15.8486263	['ATLAS-SUSY-2016-07']	00:00:02
ew_aeexk45_.slha	467.260574	900.11471	899.107635	902.508851	1943.42314	1943.58889	0.3389877	0.371891	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.3956702	ATLAS-SUSY-2018-41	0.269549	ATLAS-SUSY-2018-41	452.472575	1799.57073	875.64303	41.8117527	-1	01:03:51
ew_he04o212.slha	496.111214	510.904828	499.383585	791.896589	1843.10044	792.239156	0.06912016	0.09478118	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.07115378	CMS-SUS-21-002	0.08821913	CMS-SUS-21-002	1791.36051	698.280993	491.624679	41.475067	-1	01:06:47
ew_05qjsdvm.slha	365.247746	395.670473	395.569595	2235.37002	2236.30356	2237.2008	-1	-1	-1	-1	-1	-1	-1	353.481351	344.387081	2191.31515	28.4720311	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2013-02']	00:00:02
ew_hhgjlvgw.slha	491.971776	1055.47793	1055.63813	1941.9083	1946.17392	1946.4038	0.5589059	0.7176537	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6473277	ATLAS-SUSY-2018-41	0.5177055	CMS-SUS-21-002	477.302166	964.227517	1903.88514	7.34120894	-1	00:45:40
ew_stf3d4fn.slha	188.022274	800.93304	801.097044	1933.85676	1936.2551	1936.93995	2.319036	2.769184	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.652577	ATLAS-SUSY-2018-41	1.88409	CMS-SUS-21-002	179.571379	721.365643	1893.44929	14.3623146	-1	00:48:14
ew_ha2e1d2h.slha	75.5675956	579.698148	578.86134	581.757876	2335.85258	2336.01791	2.41895	2.371171	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.031408	ATLAS-SUSY-2018-41	1.40778	CMS-SUS-21-002	70.3883496	2180.97652	560.512194	21.6635237	-1	00:28:13
ew_m30ppe8a.slha	20.7016656	800.620376	800.84124	894.961631	932.645254	933.096842	2.313058	2.695862	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.558065	ATLAS-SUSY-2018-41	1.80844	CMS-SUS-21-002	13.8043362	746.044431	870.102234	11.1087677	-1	00:46:51
ew_k4bak848.slha	321.703684	328.616439	325.032338	1009.79426	1471.59817	1471.75452	-1	-1	-1	-1	-1	-1	-1	972.383403	1343.45812	316.608154	7.75825978	['ATLAS-SUSY-2016-07']	00:00:21
ew_ylpxds19.slha	137.638282	932.537539	932.702224	1550.85416	1555.80876	1556.43045	1.460147	1.909008	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.668658	ATLAS-SUSY-2018-41	1.403368	CMS-SUS-21-002	129.203466	844.734305	1515.92484	14.0596409	-1	01:18:03
ew_fxkrprd_.slha	155.163361	1124.09725	1124.262	2944.5731	2945.75005	2946.43494	0.7322888	0.9509118	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.7327683	ATLAS-SUSY-2018-41	0.7534544	CMS-SUS-21-002	149.335198	1027.69142	2897.35946	31.6623422	-1	00:03:12
ew_1v_uzq5n.slha	438.23559	442.457601	440.270536	1876.57434	2736.59223	1876.74774	-1	-1	-1	-1	-1	-1	-1	2683.51111	1741.48353	425.365163	40.9710453	['ATLAS-SUSY-2016-07']	00:00:06
ew_ux5qr42v.slha	244.829272	835.080658	835.244472	2223.40251	2225.46781	2226.06442	1.840613	2.247684	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.116511	ATLAS-SUSY-2018-41	1.569092	CMS-SUS-21-002	236.3022	755.186393	2180.23343	11.2959004	-1	00:44:08
ew_fbrt9fu8.slha	248.754303	256.045484	251.789759	1031.65037	2373.43298	1031.84792	0.2286386	0.2881902	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.2825444	ATLAS-SUSY-2018-41	0.1996754	ATLAS-SUSY-2018-41	2320.15796	932.069469	243.545864	31.561853	-1	00:43:08
ew_qg7jinnj.slha	257.042374	717.280332	716.146213	718.204111	2920.46861	2920.63366	1.197527	1.199785	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.138746	ATLAS-SUSY-2018-41	0.7699864	ATLAS-SUSY-2018-41	250.250614	2752.73921	694.139399	37.0473059	-1	00:35:12
ew_1n02562q.slha	176.877017	972.365999	972.553338	1163.59255	1179.80294	1180.42166	1.169371	1.523115	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.31558	ATLAS-SUSY-2018-41	1.126865	CMS-SUS-21-002	165.227637	888.399967	1134.52626	30.2476991	-1	00:52:28
ew_ybpcrxn8.slha	38.9257279	357.709553	355.135739	358.37515	2609.75674	2609.92198	2.31565	2.576904	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.49898	ATLAS-SUSY-2018-05-ewk	1.532108	ATLAS-SUSY-2018-05-ewk	36.0346274	2448.18181	344.198253	9.72569432	-1	00:50:37
ew_w7bt1yoa.slha	210.471648	227.972264	215.264995	507.723524	1323.77591	508.22656	0.7329352	0.8737402	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5672081	ATLAS-SUSY-2018-05-ewk	0.5281629	CMS-SUS-21-002	1275.88905	428.343825	215.002071	16.8217484	-1	00:24:58
ew_8w4qpara.slha	184.371533	197.70156	188.130387	620.412601	1629.34726	620.724497	1.409189	1.400353	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.25718	ATLAS-SUSY-2018-41	0.8516721	ATLAS-SUSY-2018-41	1579.002	538.517402	188.18543	6.96028824	-1	00:27:34
ew_xf0e2egg.slha	451.449438	455.336847	453.652569	1586.33039	2505.51426	2505.67814	-1	-1	-1	-1	-1	-1	-1	1549.35035	2345.94794	437.90278	31.5838152	['ATLAS-SUSY-2016-07']	00:00:03
ew_3a4xq3q9.slha	169.799408	655.761682	655.41775	660.757093	1368.41557	1368.58454	1.768516	1.713641	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.629566	ATLAS-SUSY-2018-41	1.106654	ATLAS-SUSY-2018-41	159.482245	1243.60779	637.850517	32.1199617	-1	00:30:54
ew_l2_gw4ht.slha	15.8429866	161.749842	156.061352	162.418743	2417.7429	2417.90884	2.19804	2.346592	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-20-004	2.166445	ATLAS-SUSY-2019-09	2.348081	ATLAS-SUSY-2019-09	12.7404887	2259.24911	149.609352	45.9346188	-1	01:20:14
ew__sqiaxth.slha	39.5067677	512.967162	513.139517	938.79268	944.615443	945.891146	4.656943	4.946789	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.126447	ATLAS-SUSY-2018-41	3.464169	CMS-SUS-21-002	31.2343737	448.135214	911.786377	42.5815465	-1	00:54:50
ew_atjv_n7k.slha	232.013869	1045.23537	1045.40002	2711.36861	2712.61938	2713.34007	0.8790738	1.180479	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9792508	ATLAS-SUSY-2018-41	0.9146401	CMS-SUS-21-002	224.157715	951.840271	2667.49112	44.7715066	-1	00:34:23
ew_0v_pyorq.slha	312.832404	318.991817	315.815853	1343.51327	1413.16395	1411.32043	-1	-1	-1	-1	-1	-1	-1	1295.37877	1284.44059	304.856363	38.3308704	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:06
ew_q88u9f3i.slha	371.549634	420.787565	420.945481	1945.15837	1946.42819	1947.33588	0.02803685	0.03010281	ATLAS-SUSY-2013-11,CMS-SUS-13-012,CMS-SUS-16-048	0.02714005	CMS-SUS-16-048	0.02967387	CMS-SUS-16-048	358.41074	366.685839	1903.80578	26.6765762	-1	00:01:50
ew_45m72tho.slha	312.296123	564.73778	563.00695	574.974124	867.757099	867.920849	0.1902809	0.2586762	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1769778	CMS-SUS-21-002	0.174475	CMS-SUS-21-002	295.595875	760.059924	553.963915	24.5344759	-1	01:23:14
ew_qvre_phc.slha	121.55265	562.205587	562.369758	1904.26093	1905.73898	1906.67146	3.607151	4.212125	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.346782	ATLAS-SUSY-2018-41	2.937617	CMS-SUS-21-002	114.158525	497.162821	1863.64503	26.5646084	-1	00:52:46
ew_cmf77jx3.slha	138.438825	146.879944	141.918717	985.892562	1026.43681	1023.91654	0.3277749	0.3447597	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3868322	ATLAS-SUSY-2018-41	0.2810553	ATLAS-SUSY-2018-41	942.350296	913.381274	140.817931	6.17990732	-1	00:53:53
ew_mrt9cgk1.slha	238.910501	246.4152	241.968054	980.452454	2868.84433	980.651659	0.362038	0.4148316	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4386394	ATLAS-SUSY-2018-41	0.3056024	ATLAS-SUSY-2018-41	2816.06107	885.928029	234.160099	31.8948341	-1	01:27:33
ew_hp2ycmui.slha	294.027476	302.569491	302.117881	1878.31518	1879.42378	1880.42765	-1	-1	-1	-1	-1	-1	-1	282.519921	257.839526	1837.12289	23.798263	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:02
ew_hf1v82i_.slha	369.903527	372.9792	371.671974	2250.91908	2834.09645	2834.25971	-1	-1	-1	-1	-1	-1	-1	2206.09085	2667.01545	358.05103	49.4529786	['ATLAS-SUSY-2016-07']	00:00:02
ew_l_jbthat.slha	182.152373	655.460792	654.35442	656.631386	2771.07699	2771.24194	1.69418	1.645212	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.542125	ATLAS-SUSY-2018-41	1.046115	ATLAS-SUSY-2018-41	176.263096	2606.4168	633.844237	23.7435177	-1	00:31:21
ew_ck2j_zlp.slha	150.765018	469.066073	469.230047	1697.58098	1699.06502	1700.12359	2.423506	2.962418	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.885651	CMS-SUS-21-002	2.221838	CMS-SUS-21-002	141.866386	409.628801	1659.80898	37.4299865	-1	00:56:08
ew_ds9q7vik.slha	477.772225	488.071129	481.45818	992.199908	1210.13102	992.50444	0.1822302	0.1937784	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.2210343	ATLAS-SUSY-2018-41	0.1521264	ATLAS-SUSY-2018-41	1163.18402	885.295134	469.286588	38.9388091	-1	01:05:41
