#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_0xho4maa.slha	411.814862	423.183406	414.418006	875.426048	2414.99426	875.663817	0.4423557	0.4677315	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5244011	ATLAS-SUSY-2018-41	0.3569212	ATLAS-SUSY-2018-41	2362.13457	784.067575	408.383331	6.67231264	-1	00:40:20
ew_htycqnyo.slha	262.149351	267.245646	264.839658	1295.35858	1779.9865	1780.14673	-1	-1	-1	-1	-1	-1	-1	1254.67131	1640.18115	254.988968	30.6054783	[]	00:00:02
ew__4n6prqk.slha	358.281917	380.146774	376.300299	437.988274	1455.87513	1456.04111	0.07158437	0.06453216	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.06681702	ATLAS-SUSY-2019-09	0.05968648	ATLAS-SUSY-2019-09	402.650256	1327.74703	363.91604	26.4847732	-1	00:04:56
ew_rb78epx1.slha	23.0948444	283.886926	280.604291	284.46356	2509.60382	2509.76924	2.987178	3.172383	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.30744	ATLAS-SUSY-2019-09	2.108815	ATLAS-SUSY-2019-09	20.4167603	2349.97531	271.771958	10.507305	-1	00:44:51
ew_s1rvzcxm.slha	139.674577	219.616486	142.745257	264.048896	556.793217	270.881032	0.6104777	0.6174545	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4985433	ATLAS-SUSY-2019-09	0.4254002	ATLAS-SUSY-2019-09	518.954211	144.457933	205.101047	8.16027118	-1	00:42:07
ew_0xy70wu7.slha	428.678992	1109.79124	1109.95568	1931.2614	1934.54413	1935.16832	0.6014837	0.7323829	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.6114285	ATLAS-SUSY-2018-41	0.5632394	CMS-SUS-21-002	413.900857	1010.96607	1893.27177	38.9614738	-1	00:02:23
ew_71hg2bbz.slha	479.343639	484.162102	481.539487	1696.67766	2451.42225	1696.85484	-1	-1	-1	-1	-1	-1	-1	2398.13408	1566.97556	465.940313	40.4273631	[]	00:00:04
ew_zyhwhiuj.slha	122.299457	149.956999	128.085231	319.76775	1571.42719	321.02759	0.09801412	0.1227216	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.07740542	ATLAS-SUSY-2018-32	0.08271949	ATLAS-SUSY-2018-32	1521.39973	248.26312	137.873524	11.7633828	-1	01:02:14
ew__ek0n8j2.slha	232.011915	607.623561	607.787175	3007.1414	3008.4322	3008.94318	2.049812	2.672769	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.003596	ATLAS-SUSY-2018-41	1.811853	CMS-SUS-21-002	226.684529	547.452995	2957.33655	7.08239786	-1	00:56:47
ew_y_ga4hxk.slha	417.221422	969.515346	968.806142	971.680893	2247.6184	2247.78358	0.4238906	0.4815127	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5095634	ATLAS-SUSY-2018-41	0.3504108	ATLAS-SUSY-2018-41	404.997872	2095.94943	943.10713	24.5462755	-1	00:53:46
ew_7co7ew2y.slha	322.91425	1101.00327	1101.12208	1107.21315	1654.20251	1654.37141	0.3465316	0.428794	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3859083	ATLAS-SUSY-2018-41	0.3071544	CMS-SUS-21-002	309.022073	1518.61784	1077.89242	48.7790821	-1	00:03:09
ew_60efhozn.slha	165.290878	168.279027	166.97387	2614.12441	2852.34915	2614.2988	-1	-1	-1	-1	-1	-1	-1	2799.37694	2454.0247	160.047543	38.0369853	[]	00:00:05
ew_2eu7akf1.slha	155.381588	199.853922	195.448278	219.460537	1613.07754	1613.24451	1.247001	1.155892	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	1.180539	ATLAS-SUSY-2019-09	1.112309	ATLAS-SUSY-2019-09	168.230575	1478.57264	187.880501	41.8534466	-1	00:04:11
ew_ha1ggec6.slha	345.536172	357.394629	349.023553	747.981478	2242.52089	748.256394	0.7433776	0.6890891	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.696913	ATLAS-SUSY-2018-41	0.4727024	ATLAS-SUSY-2018-41	2189.44071	661.521048	341.51565	36.7131683	-1	01:03:45
ew_xcuhe1o_.slha	284.187561	290.870099	287.12477	1184.5627	1837.57136	1184.75817	0.1846759	0.2219615	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.2115218	ATLAS-SUSY-2018-41	0.1499141	CMS-SUS-21-002	1785.7854	1073.74211	277.442733	34.3364827	-1	00:02:52
ew_gp0fq8iy.slha	170.499518	194.483325	175.46926	392.362959	1501.48252	393.213512	0.05790486	0.08736988	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.05661116	CMS-SUS-21-002	0.05417827	CMS-SUS-21-002	1452.04773	317.782619	182.417909	10.4275133	-1	01:08:12
ew_fkw7zxq_.slha	109.257785	113.569944	111.779778	881.066752	2937.58777	2937.75335	-1	-1	-1	-1	-1	-1	-1	860.599465	2768.20739	110.074343	8.40306041	[]	00:00:02
ew_vk7eojo9.slha	203.379774	206.507218	205.118645	2310.31347	2664.22915	2664.39019	-1	-1	-1	-1	-1	-1	-1	2261.6276	2500.56507	197.425826	20.2454382	[]	00:00:00
ew_n2d7_qsj.slha	280.512387	859.783427	859.529338	864.684436	1555.34946	1555.51709	0.9064316	0.9175234	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9338976	ATLAS-SUSY-2018-41	0.6426281	ATLAS-SUSY-2018-41	267.847133	1423.99772	838.160958	30.0923164	-1	01:15:26
ew_wckq1tpk.slha	151.291881	880.09084	879.995612	882.982409	2187.58646	2187.75214	0.9559864	1.106242	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.09436	ATLAS-SUSY-2018-41	0.7621241	ATLAS-SUSY-2018-41	143.62171	2036.61303	856.472587	49.9623369	-1	00:40:49
ew_uwfexwpl.slha	449.301841	456.195633	451.953234	1238.33203	2095.18905	1238.52536	0.04938812	0.08692992	CMS-SUS-21-002	0.04938812	CMS-SUS-21-002	0.08692992	CMS-SUS-21-002	2042.53941	1126.96204	438.449975	26.0158009	-1	00:01:51
ew_yk0l5rao.slha	319.045887	712.844567	711.935171	716.982403	1433.69794	1433.86554	0.8993393	0.8401069	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7621378	ATLAS-SUSY-2018-41	0.5138533	ATLAS-SUSY-2018-41	305.214081	1306.41822	693.246779	35.6687135	-1	00:36:17
ew_0nl6l62i.slha	163.991261	716.077181	716.256301	962.585579	974.424716	975.254145	2.795652	3.174853	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.070765	ATLAS-SUSY-2018-41	2.106964	CMS-SUS-21-002	151.555572	641.82683	936.370162	44.2348036	-1	00:56:45
ew_vezj3ydl.slha	323.931525	329.420085	327.376061	834.1637	2453.76936	2453.93435	-1	-1	-1	-1	-1	-1	-1	810.843457	2295.5937	316.941116	11.1377131	[]	00:00:03
ew_5a5lpakp.slha	413.070237	419.718828	417.996212	691.355127	3037.55481	3037.71979	-1	-1	-1	-1	-1	-1	-1	672.70534	2867.22026	403.086848	27.6151637	[]	00:00:00
ew_ggs9fwkg.slha	425.152147	433.875885	428.089242	990.215759	2363.16675	990.429272	0.3808443	0.4085726	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4679379	ATLAS-SUSY-2018-41	0.32209	ATLAS-SUSY-2018-41	2309.90508	892.169741	416.562291	44.8254537	-1	00:44:06
ew_iu_i9e2w.slha	282.045634	871.10486	870.432433	872.330408	3079.82899	3079.99381	0.8509605	0.893596	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9088711	ATLAS-SUSY-2018-41	0.6265234	ATLAS-SUSY-2018-41	274.820362	2909.43974	845.651521	46.7801813	-1	00:43:00
ew_b3ovspq6.slha	239.068824	243.003742	241.37141	1244.4747	2636.76348	2636.9285	-1	-1	-1	-1	-1	-1	-1	1215.39432	2473.62383	231.80984	36.7791724	[]	00:00:03
ew_6114x44u.slha	423.434132	428.850053	427.185464	823.9601	2962.56967	2962.73463	-1	-1	-1	-1	-1	-1	-1	803.83509	2793.48789	411.94112	33.5125744	[]	00:00:00
ew_tqidei94.slha	285.744433	289.35099	287.673093	2244.04274	2289.1186	2280.01777	-1	-1	-1	-1	-1	-1	-1	2191.04112	2126.12008	277.007776	24.5173965	[]	00:00:00
ew_ftjk4a14.slha	129.506241	167.106462	136.991539	282.88448	470.106258	286.27227	0.05565235	0.1048898	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.09578868	ATLAS-SUSY-2018-32	0.09615997	ATLAS-SUSY-2018-32	433.572722	197.897267	152.347584	19.7159745	-1	00:48:15
ew_vj9bizri.slha	322.478042	353.460731	326.511646	482.651321	1198.40375	483.839857	0.02792605	0.2122788	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1969798	ATLAS-SUSY-2019-09	0.1936017	ATLAS-SUSY-2019-09	1151.87888	392.639695	337.251912	16.0192449	-1	00:42:11
ew_nljxxiqw.slha	287.893307	292.745708	290.166776	1743.70178	1791.33464	1743.96447	-1	-1	-1	-1	-1	-1	-1	1739.86189	1607.10073	281.602959	9.89214654	[]	00:00:00
ew_3qwd6ibk.slha	354.302081	358.253708	356.691342	1236.97526	2783.15388	2783.31876	-1	-1	-1	-1	-1	-1	-1	1209.45931	2617.26046	343.467301	37.2893282	[]	00:00:00
ew_09rf_t5v.slha	142.510305	174.859505	148.001524	311.634057	1335.16462	313.277305	0.03246595	0.0913589	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.07496807	ATLAS-SUSY-2018-32	0.07653198	ATLAS-SUSY-2018-32	1287.18746	235.432941	161.944741	11.9947649	-1	01:01:17
ew_2iw78cc0.slha	46.6389498	1195.52123	1195.68594	2289.9356	2292.53228	2293.1397	0.5472307	0.7205889	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5172263	ATLAS-SUSY-2018-41	0.5866633	CMS-SUS-21-002	42.1775884	1095.25162	2247.24216	14.3452021	-1	00:02:51
ew_5dtbkfp0.slha	79.3559356	569.924762	570.089376	1853.2993	1854.75054	1855.74261	4.276329	4.736087	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.909848	ATLAS-SUSY-2018-41	3.274348	CMS-SUS-21-002	72.676849	503.626975	1814.04649	36.777571	-1	01:18:23
ew_33iomdbh.slha	262.754536	266.341575	264.700175	1810.46201	2501.46986	2501.63318	-1	-1	-1	-1	-1	-1	-1	1769.02556	2341.84493	255.897773	12.8112291	[]	00:00:02
ew_j6etzhcu.slha	363.313321	431.637663	365.119542	477.848976	2945.07651	480.598709	0.01013022	0.08240808	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.08337779	ATLAS-SUSY-2019-09	0.08339297	ATLAS-SUSY-2019-09	2892.5718	360.366166	413.748475	42.2223472	-1	00:23:31
ew_tczni04w.slha	315.617775	481.602301	481.766156	2573.7932	2574.51639	2575.38904	0.2083609	0.2329064	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1756674	ATLAS-SUSY-2019-08	0.1983279	ATLAS-SUSY-2019-08	305.860709	424.29441	2529.24807	43.4147378	-1	00:36:28
ew_y35ztsxx.slha	342.390349	1003.76814	1003.93268	2993.60694	2994.60145	2995.30103	0.8849406	1.166882	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.018534	ATLAS-SUSY-2018-41	0.8684011	CMS-SUS-21-002	333.438484	913.5503	2948.13943	44.9700329	-1	01:06:07
ew_9acjoigv.slha	161.832163	171.429673	168.296582	394.092662	1960.59109	1960.75692	0.2030427	0.1609196	ATLAS-SUSY-2019-09	0.2030427	ATLAS-SUSY-2019-09	0.1609196	ATLAS-SUSY-2019-09	373.830605	1815.20478	163.943978	9.0366808	-1	00:00:10
ew_aoo_ua_3.slha	357.59933	362.315902	360.547917	970.410564	2639.28542	2639.45041	-1	-1	-1	-1	-1	-1	-1	946.127553	2476.48768	347.321661	32.1558948	[]	00:00:00
ew_dcr5_6if.slha	146.841581	174.108877	165.618226	227.565744	702.499974	702.672297	0.5492068	0.5696963	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6216057	ATLAS-SUSY-2019-09	0.510137	ATLAS-SUSY-2019-09	192.948535	605.629353	162.053754	17.4772825	-1	00:36:27
ew_16xmh52l.slha	221.997081	227.34667	225.328731	726.165334	2559.04625	2559.21168	-1	-1	-1	-1	-1	-1	-1	705.289842	2397.52724	216.30781	41.4877638	[]	00:00:00
ew_7tlaz_ct.slha	135.876307	372.087555	372.250519	2052.97171	2054.01237	2054.97286	1.961323	2.424677	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.434488	CMS-SUS-21-002	1.903018	ATLAS-SUSY-2019-08	128.70243	322.868441	2009.96563	20.8000349	-1	00:56:19
ew_u0cvhlfw.slha	72.491126	701.132977	701.297645	2220.76026	2221.94723	2222.84131	3.619009	4.036024	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.87044	ATLAS-SUSY-2018-41	2.657287	CMS-SUS-21-002	66.6407104	626.831475	2179.57163	45.540512	-1	00:49:11
ew_6i3lyvod.slha	435.656673	442.97721	440.36818	763.904395	1932.55498	1932.71979	-1	-1	-1	-1	-1	-1	-1	736.89723	1788.44194	425.572706	27.0048764	[]	00:00:02
ew_n4luh30g.slha	298.473606	310.39132	302.282293	719.436632	1787.34065	719.721409	0.9001425	0.8689692	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8542481	ATLAS-SUSY-2018-41	0.5765491	ATLAS-SUSY-2018-41	1735.84827	632.277554	295.5991	35.2224832	-1	00:40:33
ew_tafgdyed.slha	177.307115	183.399385	180.357979	1229.87637	1393.94019	1394.06997	-1	-1	-1	-1	-1	-1	-1	1184.54031	1267.59915	173.634897	28.7215289	['CMS-SUS-16-039-agg']	00:00:05
ew_7qiz8tyw.slha	195.393925	757.50346	756.673431	758.661452	3111.28774	3111.45251	1.419122	1.420077	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.450451	ATLAS-SUSY-2018-41	0.994503	ATLAS-SUSY-2018-41	189.79437	2940.56404	733.633153	25.7418329	-1	00:36:28
ew_um9qtkog.slha	358.263302	364.255804	360.254258	1356.88251	3018.88257	1357.06231	-1	-1	-1	-1	-1	-1	-1	2966.92616	1246.16038	352.485362	5.831193	['CMS-SUS-16-039-agg']	00:00:06
ew_afd0o7dh.slha	198.74451	202.394475	200.625034	2053.66714	2295.42917	2295.5854	-1	-1	-1	-1	-1	-1	-1	2003.74689	2140.69095	194.741017	10.2530211	[]	00:00:00
ew_bvfe9s68.slha	264.61949	519.871963	518.38048	531.463053	800.558022	800.727079	0.31011	0.4089306	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2619929	ATLAS-SUSY-2019-09	0.2601299	ATLAS-SUSY-2019-08	248.937604	695.218691	511.198778	24.57154	-1	00:52:08
ew_w2gmr62o.slha	347.731294	465.500573	463.15237	470.743751	2530.17131	2530.33671	0.1691941	0.1575046	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1626931	ATLAS-SUSY-2019-09	0.1509429	ATLAS-SUSY-2019-09	344.409133	2369.82616	447.404669	45.8306959	-1	00:17:02
ew_0b4okgcr.slha	167.931196	879.329984	879.206604	882.685929	1980.9275	1981.0935	0.9540183	1.08846	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.086721	ATLAS-SUSY-2018-41	0.7557565	ATLAS-SUSY-2018-41	159.589477	1836.29273	855.533284	29.4367611	-1	00:47:05
ew_51ssyoi7.slha	149.860451	1042.95414	1043.11921	2122.14446	2124.42947	2125.15864	0.9334686	1.273264	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.034463	ATLAS-SUSY-2018-41	0.9953573	CMS-SUS-21-002	142.314336	948.492774	2080.97293	29.4514977	-1	01:08:25
ew_hxyefm2h.slha	204.442168	1115.04616	1115.05497	1118.18751	2290.16963	2290.33509	0.3723361	0.4684418	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.4094051	ATLAS-SUSY-2018-41	0.3397575	CMS-SUS-21-002	196.172414	2137.76326	1087.05565	24.9560176	-1	00:02:22
ew_eosquxj8.slha	103.114302	110.312722	107.039775	611.460136	1537.62118	1537.78684	-1	-1	-1	-1	-1	-1	-1	585.159896	1405.60094	102.809231	32.9641818	['CMS-SUS-16-039-agg']	00:00:03
ew_ksguwq06.slha	162.306191	171.611568	166.211288	785.526494	2010.36247	785.758926	1.44913	1.432285	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.606987	ATLAS-SUSY-2018-41	1.11333	ATLAS-SUSY-2018-41	1957.71899	696.709476	161.092997	48.4617403	-1	00:54:27
ew_stffqahw.slha	13.8750803	315.074503	311.755017	315.459245	2255.70621	2255.8716	2.682079	2.945513	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.821848	ATLAS-SUSY-2019-09	1.765383	ATLAS-SUSY-2018-05-ewk	11.8848391	2102.96841	304.552547	5.53247438	-1	01:12:36
ew_cxo_nu9f.slha	293.343603	298.252182	296.286263	948.470117	2431.34741	2431.51238	-1	-1	-1	-1	-1	-1	-1	923.006681	2273.47592	286.161595	14.4636571	[]	00:00:00
ew_996sm68k.slha	292.747401	296.530245	294.697671	2057.48724	2666.33151	2057.66011	-1	-1	-1	-1	-1	-1	-1	2613.13903	1914.99424	283.784595	27.7045614	[]	00:00:00
ew_dxolf555.slha	315.259305	451.347325	451.494444	1359.3593	1363.15903	1363.62256	0.06168296	0.09071661	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.07016723	CMS-SUS-21-002	0.05957399	ATLAS-SUSY-2019-08	301.706553	395.676463	1325.73954	7.84336609	-1	00:47:17
ew_i1gz7b1b.slha	153.068917	210.342343	157.318581	268.650893	957.123445	273.341166	0.5660136	0.6239278	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4961277	ATLAS-SUSY-2018-32	0.5898619	ATLAS-SUSY-2018-32	913.416206	170.726633	194.464684	35.9949882	-1	00:17:53
ew_h_oshp2n.slha	248.588841	255.096166	251.950219	1005.99161	1429.22315	1429.38022	-1	-1	-1	-1	-1	-1	-1	967.741672	1301.52617	242.747863	41.0990675	['CMS-SUS-16-039-agg']	00:00:04
ew_sfn__nfd.slha	451.503116	465.862045	454.656094	785.787925	1823.09493	786.105374	0.2228729	0.2446597	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2476293	ATLAS-SUSY-2018-41	0.1677325	ATLAS-SUSY-2018-41	1771.71647	693.813826	448.247581	12.4357971	-1	00:45:03
ew_x48khlqb.slha	196.738454	225.916047	213.890995	280.937488	540.28603	540.410615	0.436164	0.3253479	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.3743061	ATLAS-SUSY-2019-09	0.2791315	ATLAS-SUSY-2019-09	244.422655	448.610937	211.53334	31.0144217	-1	00:34:49
ew_4w4bhr5i.slha	162.000752	165.678929	164.101921	1432.31954	2607.03886	2607.20387	-1	-1	-1	-1	-1	-1	-1	1399.40663	2444.2383	157.273213	39.4161544	[]	00:00:00
ew_gzcbp6y7.slha	446.588693	450.392475	448.549848	1928.40261	2419.53074	2419.69198	-1	-1	-1	-1	-1	-1	-1	1883.51307	2262.67316	435.010044	10.0282656	[]	00:00:00
ew_sy57qmco.slha	94.571742	600.099692	600.264193	2996.6507	2997.24688	2998.06641	3.981395	4.501385	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.95055	ATLAS-SUSY-2018-41	3.11296	CMS-SUS-21-002	89.7192388	535.443078	2949.51885	41.1824873	-1	01:00:39
