#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_xqpb_8oi.slha	114.34274	118.086688	116.351432	2066.02697	2366.19743	2066.20495	-1	-1	-1	-1	-1	-1	-1	2312.76843	1920.24295	111.530351	36.7210431	[]	00:00:04
ew_18sehvx7.slha	254.172811	262.377475	259.035383	601.120915	1500.78147	1500.9466	-1	-1	-1	-1	-1	-1	-1	574.197604	1370.48836	249.551566	39.8835993	['CMS-SUS-16-039-agg']	00:00:01
ew_pqdzcpwc.slha	347.438094	351.49326	349.649078	1557.33135	2325.22713	2325.3905	-1	-1	-1	-1	-1	-1	-1	1518.59138	2170.10447	337.67931	16.3229984	[]	00:00:00
ew_0x1xra62.slha	479.518171	959.361316	958.505157	962.493007	1848.25646	1848.42205	0.3444863	0.3738665	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.4024202	ATLAS-SUSY-2018-41	0.2758764	ATLAS-SUSY-2018-41	463.900376	1707.87343	934.329956	24.9181876	-1	00:53:27
ew_lkal12u0.slha	244.14664	449.14152	449.303831	1795.22067	1796.85562	1797.74309	0.5922951	0.6394195	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5336096	CMS-SUS-21-002	0.4784799	CMS-SUS-21-002	233.684173	392.937551	1755.16369	17.8128629	-1	00:53:36
ew_p7vkcy54.slha	207.633325	638.391704	638.589671	707.424033	753.314695	753.76455	2.093212	2.417721	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.142958	ATLAS-SUSY-2018-41	1.669349	CMS-SUS-21-002	192.10873	597.511022	684.889958	45.9144572	-1	01:01:25
ew_yj4d9ue4.slha	132.091239	494.110279	494.272947	1609.04132	1611.35326	1612.18526	2.975768	3.582528	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.120722	CMS-SUS-21-002	2.66377	CMS-SUS-21-002	124.127309	434.556293	1571.4624	12.5528556	-1	00:50:29
ew_swig9vrl.slha	40.1043215	1125.0774	1125.24247	2308.28069	2310.22382	2310.97366	0.7246893	0.9589237	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.7364045	ATLAS-SUSY-2018-41	0.7489366	CMS-SUS-21-002	35.1321449	1026.3166	2266.80686	40.2838906	-1	00:02:32
ew_qni1ba1a.slha	99.8837562	158.119253	153.487036	171.035517	2254.32469	2254.49072	3.430204	3.692593	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	3.51216	ATLAS-SUSY-2019-09	3.855463	ATLAS-SUSY-2019-09	108.34756	2100.05968	147.177664	39.4233688	-1	00:10:12
ew_mccja9_w.slha	323.66531	332.723146	328.488778	706.926923	1287.84707	1288.00681	0.04172797	0.07264332	CMS-SUS-21-002	0.04172797	CMS-SUS-21-002	0.07264332	CMS-SUS-21-002	675.092557	1166.50823	319.1716	11.0666335	-1	00:01:49
ew_uklrs0gb.slha	207.616398	213.842227	211.802538	548.220963	3004.46948	3004.63486	-1	-1	-1	-1	-1	-1	-1	531.824808	2834.07007	203.281681	32.5062809	[]	00:00:01
ew_v553fkvi.slha	432.018115	925.851625	925.784607	986.925953	1041.2511	1041.33458	0.6737624	0.8242891	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7933717	ATLAS-SUSY-2018-41	0.5668838	CMS-SUS-21-002	411.336456	878.261386	959.975989	21.8719328	-1	00:49:47
ew_44fz464f.slha	151.039162	156.850272	154.206356	859.309604	1764.25706	1764.42172	-1	-1	-1	-1	-1	-1	-1	829.35625	1624.76205	148.515724	21.2707817	[]	00:00:00
ew_fe00dnqq.slha	102.027615	145.448638	138.577768	164.274631	1010.13389	1010.30603	1.92226	2.166264	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-16-048,CMS-SUS-21-002	2.026279	ATLAS-SUSY-2019-09	2.291407	ATLAS-SUSY-2019-09	115.352953	899.295735	133.637209	38.9487395	-1	01:34:58
ew_1g1lu5hv.slha	244.547097	267.115848	249.061602	453.665382	2009.2373	454.402991	0.431888	0.478487	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3363791	ATLAS-SUSY-2019-09	0.3258701	ATLAS-SUSY-2019-09	1956.80943	377.638791	252.577369	25.0366178	-1	01:13:12
ew_lu988yr_.slha	229.774496	236.767243	232.896288	1096.5825	1867.10715	1096.78071	0.3043702	0.3802575	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.374181	ATLAS-SUSY-2018-41	0.2619129	ATLAS-SUSY-2018-41	1815.09785	990.261569	224.853938	43.5970675	-1	00:43:55
ew__jne__qz.slha	345.87866	682.06768	680.258544	684.082394	1709.62826	1709.79405	0.640478	0.6042627	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4292184	ATLAS-SUSY-2018-41	0.3573934	CMS-SUS-21-002	333.913386	1573.56458	661.382324	16.2801168	-1	00:32:32
ew_n9l09bcb.slha	322.887979	610.820447	609.024096	613.721539	1407.91666	1408.08382	0.3540131	0.4161518	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2796905	CMS-SUS-21-002	0.2868008	CMS-SUS-21-002	309.646409	1281.59411	592.017293	35.761893	-1	00:49:57
ew_9uxqktxc.slha	253.032428	927.686426	927.850749	2027.9832	2030.37117	2031.05239	1.339902	1.692238	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.539331	ATLAS-SUSY-2018-41	1.221475	CMS-SUS-21-002	243.132824	840.100205	1986.96945	19.7734168	-1	00:51:47
ew_dskxlx7h.slha	286.657052	290.528445	288.770193	1829.23111	2229.09621	2229.25652	-1	-1	-1	-1	-1	-1	-1	1782.94968	2075.90288	277.798833	38.4467739	[]	00:00:03
ew_177e51y8.slha	132.618707	436.725549	434.719653	437.817362	2194.54106	2194.70665	1.510716	1.696634	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.089503	ATLAS-SUSY-2018-05-ewk	0.9860652	CMS-SUS-21-002	126.812567	2042.77085	419.800792	32.7286131	-1	00:39:41
ew_mzer1kyj.slha	285.314166	359.237869	359.395505	1645.21838	1646.87371	1647.83064	0.4483797	0.4108639	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.4261062	ATLAS-SUSY-2019-09	0.396038	ATLAS-SUSY-2019-09	273.135709	309.575439	1606.69351	18.8300266	-1	00:03:02
ew_r62odq_0.slha	297.119866	1081.04011	1080.71041	1083.56779	2415.42226	2415.5873	0.3586565	0.4663993	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4280104	ATLAS-SUSY-2018-41	0.3351038	CMS-SUS-21-002	287.900132	2260.47904	1053.50517	14.5756719	-1	01:07:25
ew_fchenwxt.slha	149.166172	1004.39807	1004.6196	1140.15113	1162.84665	1163.48206	1.03455	1.377421	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.188211	ATLAS-SUSY-2018-41	1.033182	CMS-SUS-21-002	138.073553	923.962025	1112.07852	43.7529105	-1	00:43:41
ew_b92z31cr.slha	141.055149	501.407102	500.123689	503.679242	1806.12354	1806.28978	1.79832	1.753896	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.132607	ATLAS-SUSY-2018-05-ewk	1.068916	CMS-SUS-21-002	133.587901	1665.97342	484.056557	33.9014926	-1	00:21:31
ew_7msanj3b.slha	488.053065	739.81185	736.975029	740.019007	1971.89991	1972.0652	0.04440585	0.03421443	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.04453975	CMS-SUS-21-002	0.03249675	CMS-SUS-21-002	474.910784	1827.28602	715.868357	27.138461	-1	00:54:15
ew_hfgh7a1n.slha	286.982643	292.331533	289.386501	1482.29274	2117.20444	1482.47506	-1	-1	-1	-1	-1	-1	-1	2064.47002	1359.65113	280.039485	14.917207	[]	00:00:02
ew_13xacw4f.slha	475.582552	485.516515	478.471994	950.131442	2361.87657	950.360499	0.3143721	0.3330867	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.381573	ATLAS-SUSY-2018-41	0.260054	ATLAS-SUSY-2018-41	2308.74176	853.913836	466.824455	30.2494319	-1	00:47:31
ew_aam4v_4l.slha	273.617833	372.197193	368.986238	378.381718	1889.12704	1889.2929	0.2109125	0.2146674	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2126319	ATLAS-SUSY-2019-09	0.2158535	ATLAS-SUSY-2019-09	271.218295	1746.17889	356.186006	27.8512936	-1	00:14:44
ew_ds41lsfo.slha	285.943104	314.019648	289.967322	450.663125	2377.81031	451.671655	0.2635739	0.2865715	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2532442	ATLAS-SUSY-2019-09	0.2403078	ATLAS-SUSY-2019-09	2324.59495	371.262388	298.287409	31.2500424	-1	00:39:40
ew_nefsn1p6.slha	211.910871	225.413257	215.57891	615.708075	2160.76215	616.019658	1.210086	1.194184	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9723404	ATLAS-SUSY-2018-41	0.6978213	CMS-SUS-21-002	2107.987	536.797817	214.490265	8.6349902	-1	00:35:03
#Has_files_from_600_to_700
