#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_5q0avb3s.slha	411.32941	529.008823	529.158871	1297.14703	1300.58221	1301.34093	0.07375268	0.04970812	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.1110791	CMS-SUS-16-039-agg	0.08314551	CMS-SUS-16-039-agg	393.454002	463.978825	1264.20777	27.4344674	-1	00:04:20
ew_3692he10.slha	346.566288	372.380247	350.860314	523.780657	1183.02654	524.715606	0.1663066	0.1911559	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.150713	ATLAS-SUSY-2019-09	0.148346	ATLAS-SUSY-2019-09	1136.44615	434.421189	355.486764	41.6482468	-1	01:13:09
ew_y5eo6og8.slha	180.849113	728.20533	727.888275	731.751298	1730.02179	1730.18854	1.531367	1.530918	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.542896	ATLAS-SUSY-2018-41	1.053959	ATLAS-SUSY-2018-41	171.379563	1592.4423	707.843351	46.410275	-1	00:32:20
ew_mhckwpxe.slha	407.268326	860.689744	859.588771	864.005006	1712.93756	1713.10309	0.503663	0.5312754	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5797487	ATLAS-SUSY-2018-41	0.3954577	ATLAS-SUSY-2018-41	393.148426	1577.28938	838.138068	14.0014087	-1	01:26:24
ew_bvqu01h1.slha	314.66494	324.520399	318.449487	881.898962	1278.49597	882.159856	0.7761492	0.768771	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8579011	ATLAS-SUSY-2018-41	0.5906121	ATLAS-SUSY-2018-41	1230.90131	782.1701	309.584987	38.1316484	-1	00:53:19
ew_gv1svjh0.slha	164.748499	184.343065	182.750875	440.60756	454.180412	454.5119	0.8654883	0.7328425	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.7438486	ATLAS-SUSY-2019-09	0.6923414	ATLAS-SUSY-2019-09	152.02769	146.930387	421.160016	10.2349389	-1	00:46:31
ew_6uk8exwr.slha	248.975086	275.840645	271.681062	319.439224	1409.44993	1409.61678	0.2383005	0.2237485	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2279413	ATLAS-SUSY-2019-09	0.2073613	ATLAS-SUSY-2019-09	282.395643	1282.93369	262.344733	22.6208522	-1	00:08:13
ew_g_ksjdi3.slha	367.926394	989.463822	989.628512	1693.23744	1697.02698	1697.71038	0.8976881	1.143272	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.031054	ATLAS-SUSY-2018-41	0.8245853	CMS-SUS-21-002	353.298164	896.229172	1658.35146	47.4660338	-1	01:32:26
ew_acqa1w5b.slha	120.655907	128.454391	124.021556	905.497363	2530.17875	905.702918	0.9111273	1.012113	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.08779	ATLAS-SUSY-2018-41	0.7607666	ATLAS-SUSY-2018-41	2476.85616	813.302015	120.342502	20.9082246	-1	00:56:49
ew_3mm3asir.slha	195.164713	1024.84103	1025.00717	1579.31172	1584.51614	1585.18458	0.9690125	1.298851	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.088437	ATLAS-SUSY-2018-41	0.9980507	CMS-SUS-21-002	184.887816	931.105854	1544.23196	24.2367401	-1	00:50:52
ew_r74da4ka.slha	297.733973	377.143902	374.796341	387.012849	2781.62671	2781.79192	0.05114863	0.05353737	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.05194237	ATLAS-SUSY-2019-09	0.05509293	ATLAS-SUSY-2019-09	300.529635	2615.81425	361.158978	38.1704863	-1	00:10:05
ew_d1djj0rm.slha	360.276376	516.086267	512.684279	531.154601	711.121062	711.212288	0.03199472	0.05282895	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.04260691	ATLAS-SUSY-2019-09	0.05488518	ATLAS-SUSY-2019-09	341.467273	604.461809	511.136468	43.1636262	-1	01:04:50
ew_3jpwvkmr.slha	400.807213	970.867992	971.032074	1707.657	1711.36687	1712.01359	0.8882712	1.108285	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.030412	ATLAS-SUSY-2018-41	0.7901137	CMS-SUS-21-002	385.576734	879.104263	1671.33235	35.2007206	-1	00:57:04
ew_q37zyk30.slha	333.4417	339.670125	336.646118	1060.43612	1582.27837	1582.43804	-1	-1	-1	-1	-1	-1	-1	1023.09004	1449.66546	325.513791	17.7680611	[]	00:00:02
ew_emv1wjii.slha	484.691721	492.001743	489.935707	761.252534	2483.45888	2483.62375	-1	-1	-1	-1	-1	-1	-1	738.161675	2324.93137	474.179807	15.1705184	[]	00:00:00
ew_yezglaqy.slha	120.033186	180.899478	124.120156	245.533815	793.208844	250.324121	0.8721766	0.7441946	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5762017	ATLAS-SUSY-2019-09	0.5293077	ATLAS-SUSY-2019-09	752.063781	146.438276	166.93554	8.46379399	-1	00:11:43
ew_w1_wdxo_.slha	224.024105	235.331016	230.773896	464.72766	1210.48307	1210.64752	0.07332932	0.06791884	ATLAS-SUSY-2019-09,CMS-SUS-21-002	0.08591264	ATLAS-SUSY-2019-09	0.0521214	ATLAS-SUSY-2019-09	437.819898	1091.99915	224.364131	10.8459594	-1	00:07:06
ew_qt7q4713.slha	110.095612	114.120341	112.458867	919.211084	3136.64487	3136.81055	-1	-1	-1	-1	-1	-1	-1	899.407477	2963.50807	107.741515	34.7314283	[]	00:00:03
ew_tag5qrn7.slha	68.8955718	865.069481	865.234216	2895.97435	2896.86553	2897.62754	2.010666	2.503828	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.294784	ATLAS-SUSY-2018-41	1.76703	CMS-SUS-21-002	64.3687516	782.954915	2849.04698	36.0808109	-1	01:00:11
ew_o6wotyul.slha	451.237724	1108.1413	1107.78002	1110.87999	2233.19563	2233.36115	0.2877902	0.3367327	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3235637	ATLAS-SUSY-2018-41	0.2297814	CMS-SUS-21-002	437.718662	2081.76771	1080.38854	38.2785705	-1	00:11:49
ew_2zkj34tx.slha	322.110392	325.222538	323.936208	1923.43407	2958.61828	2958.78272	-1	-1	-1	-1	-1	-1	-1	1886.15851	2789.20413	311.613438	42.9290071	[]	00:00:03
ew_44zy8owo.slha	340.426852	343.910788	342.336284	2193.49986	2419.63902	2419.79512	-1	-1	-1	-1	-1	-1	-1	2142.76211	2261.7447	329.664863	36.5896568	[]	00:00:00
ew_skog8_0c.slha	466.790374	471.018789	468.810989	1878.81258	2828.27327	1878.98579	-1	-1	-1	-1	-1	-1	-1	2775.35181	1744.15166	453.329828	48.1322542	[]	00:00:00
ew_tdo4nzrc.slha	131.305392	725.156737	725.321144	1852.38164	1854.5043	1855.31961	3.038574	3.559332	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.444913	ATLAS-SUSY-2018-41	2.363959	CMS-SUS-21-002	123.683514	649.232705	1812.58874	20.5811123	-1	01:00:33
ew_d75hm6r6.slha	237.899817	528.654737	526.428496	529.103245	2292.96801	2293.13339	0.7347653	0.8692539	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5713056	ATLAS-SUSY-2018-05-ewk	0.5270322	CMS-SUS-21-002	230.672445	2138.74239	509.175685	35.7154213	-1	01:19:59
ew_ow7qmko8.slha	195.373691	621.21196	621.376586	1490.61379	1493.20115	1494.1747	2.67664	3.216878	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.668443	ATLAS-SUSY-2018-41	2.234433	CMS-SUS-21-002	184.460469	549.728711	1456.22183	42.4072443	-1	01:15:35
ew_6clow7x0.slha	156.589447	161.83093	159.722754	721.107596	2500.6604	2500.82599	-1	-1	-1	-1	-1	-1	-1	700.06473	2340.35091	153.177193	33.4629996	[]	00:00:01
ew_9t83c7er.slha	210.960671	214.96174	213.378447	1038.74916	2952.5838	2952.74909	-1	-1	-1	-1	-1	-1	-1	1015.8979	2783.07117	204.739669	35.6868333	[]	00:00:03
ew_zgbq786p.slha	211.057955	216.922442	214.074548	1195.06988	1494.07766	1494.22943	-1	-1	-1	-1	-1	-1	-1	1152.41773	1363.82196	205.940923	43.3604848	['CMS-SUS-16-039-agg']	00:00:04
ew_3o05wwoj.slha	336.03865	339.828215	338.394365	1182.56651	3106.18799	3106.35295	-1	-1	-1	-1	-1	-1	-1	1158.80037	2934.45996	325.733776	28.9526364	[]	00:00:01
ew_0yknmdf1.slha	114.798082	122.434212	119.696475	387.200978	2825.57664	2825.74249	0.2728582	0.1655374	ATLAS-SUSY-2019-09	0.2728582	ATLAS-SUSY-2019-09	0.1655374	ATLAS-SUSY-2019-09	371.335918	2657.90562	114.529965	48.6900425	-1	00:00:02
ew_fmptk8by.slha	199.48391	205.117774	202.97902	680.750402	2486.55958	2486.725	-1	-1	-1	-1	-1	-1	-1	660.22536	2326.93214	195.418533	19.6903988	[]	00:00:01
ew_0ops7js7.slha	33.1212228	434.975363	435.138606	1319.84896	1322.54397	1323.59185	4.536284	5.137494	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.028149	CMS-SUS-21-002	3.683725	CMS-SUS-21-002	26.8850775	378.195832	1285.8555	15.3124581	-1	01:21:46
ew_5wrnv87j.slha	299.20138	303.289105	301.609238	1202.90207	2651.51493	2651.67978	-1	-1	-1	-1	-1	-1	-1	1174.83327	2488.51694	290.796232	18.2514577	[]	00:00:03
ew_ibm3krnx.slha	288.080772	295.956908	291.255508	1004.33567	1916.44671	1004.54272	0.4422679	0.5209323	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5621941	ATLAS-SUSY-2018-41	0.3918563	ATLAS-SUSY-2018-41	1864.31573	903.346728	282.15127	33.3100551	-1	01:34:27
ew_7uskqo1k.slha	419.883641	426.098945	422.463937	1405.36939	1772.83363	1405.56588	-1	-1	-1	-1	-1	-1	-1	1721.62594	1283.97032	410.005729	13.5817923	['CMS-SUS-16-039-agg']	00:00:08
ew_qt6zukm4.slha	144.243691	151.241488	148.92018	459.905341	2892.70175	2892.86728	0.1912792	0.1160451	ATLAS-SUSY-2019-09	0.1912792	ATLAS-SUSY-2019-09	0.1160451	ATLAS-SUSY-2019-09	443.917675	2724.35767	144.67993	11.0276852	-1	00:00:04
ew_qah1wsid.slha	395.343293	650.761643	648.455296	652.636264	1526.83099	1526.99744	0.1894172	0.2202712	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1243871	ATLAS-SUSY-2018-05-ewk	0.1241701	CMS-SUS-21-002	381.142814	1395.95668	630.603454	48.6764318	-1	01:05:34
ew_v0oiw67v.slha	412.84861	1024.69999	1024.11545	1026.90654	2340.94215	2341.10724	0.3710907	0.4396503	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4483156	ATLAS-SUSY-2018-41	0.3094755	ATLAS-SUSY-2018-41	401.052391	2187.13534	997.39967	22.0850962	-1	00:55:54
ew_8hx3a15b.slha	318.697018	494.759755	494.923568	2426.85009	2427.68135	2428.56342	0.2660991	0.2954149	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2228806	ATLAS-SUSY-2019-08	0.2574755	ATLAS-SUSY-2019-08	308.40821	436.012849	2383.0071	41.3263712	-1	00:37:31
ew_hppsjoob.slha	419.773104	440.026533	426.064575	699.244959	726.332882	721.764258	0.006861473	0.01077163	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.01827975	CMS-SUS-21-002	0.01024475	CMS-SUS-21-002	661.741852	621.179165	423.586741	8.14983922	-1	00:49:28
ew_i0xw43s4.slha	182.50604	190.965868	186.483284	991.939358	1006.81363	993.143153	0.6004674	0.7083349	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7209763	ATLAS-SUSY-2018-41	0.5080507	ATLAS-SUSY-2018-41	960.415271	883.751347	180.039989	48.3841731	-1	00:56:25
ew_8d_5tujd.slha	360.241042	364.958697	363.011971	1102.05869	2318.63947	2318.80413	-1	-1	-1	-1	-1	-1	-1	1072.50046	2163.46331	349.911925	29.3897166	[]	00:00:01
ew_lm6k6fno.slha	404.870214	1107.28831	1107.11918	1111.22502	1945.91826	1946.08454	0.3095846	0.3704709	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3491254	ATLAS-SUSY-2018-41	0.2559435	CMS-SUS-21-002	390.784341	1802.35904	1080.89867	37.6079394	-1	00:08:54
ew_jq67_mk2.slha	429.090122	434.569422	431.531078	1503.25974	2127.83052	1503.44305	-1	-1	-1	-1	-1	-1	-1	2074.97862	1379.5625	417.475787	38.2519403	[]	00:00:03
ew_9ju8qhj4.slha	297.651253	300.802103	299.467757	1992.07193	2848.11438	2848.27847	-1	-1	-1	-1	-1	-1	-1	1952.13967	2680.86343	288.023378	31.2847397	[]	00:00:00
ew_ls_egrc4.slha	158.051051	187.163446	186.945667	521.574226	529.850282	531.251701	2.638727	2.545503	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	2.376126	ATLAS-SUSY-2019-09	2.435453	ATLAS-SUSY-2019-09	144.150242	147.837916	499.850094	18.1611148	-1	00:45:30
ew_bisd1kin.slha	457.427381	462.318816	460.271224	1167.26502	2246.16708	2246.33134	-1	-1	-1	-1	-1	-1	-1	1135.61102	2093.16462	444.641843	26.8125962	[]	00:00:01
ew_0oyrwjn9.slha	404.757999	409.577386	406.826388	1637.88438	2885.83336	1638.05942	-1	-1	-1	-1	-1	-1	-1	2833.27335	1513.72144	394.045952	14.6985899	[]	00:00:00
ew_lnhafln7.slha	415.3436	699.474601	697.214323	700.088753	2040.79684	2040.96242	0.170644	0.1914678	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1490774	CMS-SUS-21-002	0.1759079	CMS-SUS-21-002	403.537447	1893.77511	676.753458	38.5755835	-1	01:46:06
ew_2flsqjkj.slha	128.001722	131.432788	129.872817	2208.40093	2789.86158	2208.57311	-1	-1	-1	-1	-1	-1	-1	2736.71849	2060.66761	124.394557	43.0330913	[]	00:00:02
ew_vdqnfo5d.slha	259.109527	518.157392	518.320902	2800.91724	2801.95266	2802.61917	0.8697676	1.187871	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7135948	CMS-SUS-21-002	0.9562323	ATLAS-SUSY-2019-08	252.045295	461.652151	2751.80888	11.3584769	-1	01:01:16
ew_u9954qia.slha	114.279268	745.382758	744.865289	747.005153	3019.1356	3019.30067	1.646614	1.706473	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.734383	ATLAS-SUSY-2018-41	1.195793	ATLAS-SUSY-2018-41	109.187681	2849.50569	722.470156	46.9062038	-1	00:54:59
ew_iwse5atq.slha	278.98923	291.935521	282.747188	655.855756	2499.99818	656.161062	0.9206421	0.8755727	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7684941	ATLAS-SUSY-2018-41	0.5182602	ATLAS-SUSY-2018-41	2446.75744	575.754138	277.646427	25.7045807	-1	00:32:13
ew_yjztoshv.slha	361.703129	371.307827	366.278396	809.10475	1088.73275	1088.86816	0.2533297	0.3106546	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3143646	ATLAS-SUSY-2018-41	0.2178877	ATLAS-SUSY-2018-41	771.355071	974.942667	355.303582	27.1953576	-1	00:51:16
