#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_eafvl1qy.slha	391.157073	1136.70145	1136.8662	1658.12851	1663.79553	1664.34456	0.5745293	0.7144648	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5822378	ATLAS-SUSY-2018-41	0.5556501	CMS-SUS-21-002	375.981165	1037.27022	1622.73228	29.8017476	-1	00:02:13
ew__tef3vzq.slha	107.276396	117.154049	113.682319	317.879586	2107.1311	2107.29728	0.8322313	0.665402	ATLAS-SUSY-2019-09	0.8322313	ATLAS-SUSY-2019-09	0.665402	ATLAS-SUSY-2019-09	299.260799	1956.86388	109.266718	25.8938595	-1	00:00:10
ew_mc9uqm01.slha	264.4611	322.526845	322.686317	1751.56845	1752.73443	1753.81142	0.08391931	0.09090302	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.06061912	ATLAS-SUSY-2019-09	0.06526564	ATLAS-SUSY-2019-09	252.9652	275.577134	1712.37297	32.0164917	-1	00:18:11
ew_ni7ai94b.slha	253.28907	411.920443	412.061827	909.618654	915.226645	916.117274	0.3511629	0.3689884	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2808806	ATLAS-SUSY-2019-08	0.3073009	ATLAS-SUSY-2019-08	237.961176	355.033811	882.223438	21.4658741	-1	00:31:37
ew_rmdshrgq.slha	103.404163	107.384523	105.244744	1951.28646	2318.24907	1951.46411	-1	-1	-1	-1	-1	-1	-1	2265.0165	1809.83826	104.619201	6.91203831	['ATLAS-SUSY-2016-32', 'CMS-EXO-13-006']	00:00:03
ew__20vamge.slha	319.105467	324.667263	321.579409	1425.39021	1678.7559	1678.90327	-1	-1	-1	-1	-1	-1	-1	1380.0272	1543.48685	314.518476	5.61711683	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:03
ew_67ca3ocy.slha	246.080185	895.336619	895.358085	966.347117	1018.17802	1018.29597	1.235566	1.527306	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.397976	ATLAS-SUSY-2018-41	1.091215	CMS-SUS-21-002	232.035695	848.854122	940.889061	9.46426014	-1	00:48:14
ew_pxvpg2wd.slha	105.553395	443.165497	441.111873	443.945182	2549.27125	2549.43646	1.803915	2.008109	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.283913	ATLAS-SUSY-2018-05-ewk	1.241914	CMS-SUS-21-002	101.166943	2389.04662	426.507038	16.123005	-1	00:46:43
ew_orocb3io.slha	157.782589	173.373609	169.85491	262.675584	2123.73978	2123.90582	0.6688369	0.559126	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.60642	ATLAS-SUSY-2019-09	0.491412	ATLAS-SUSY-2019-09	239.738431	1973.10472	162.952829	38.5249706	-1	00:03:31
ew_xjcygpo4.slha	430.291261	433.629568	432.138073	2250.02049	2582.80126	2582.96118	-1	-1	-1	-1	-1	-1	-1	2201.0814	2421.26418	416.875144	39.9250795	['ATLAS-SUSY-2016-07']	00:00:13
ew_nhbnhdcj.slha	352.771224	741.933891	741.413176	765.075257	907.685671	907.822319	0.5045009	0.5936515	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5321054	ATLAS-SUSY-2018-41	0.4043412	CMS-SUS-21-002	333.609927	787.178311	740.877716	21.7823673	-1	00:52:59
ew_x3302b8m.slha	128.162527	132.761893	130.848531	840.932515	2667.5561	2667.72175	-1	-1	-1	-1	-1	-1	-1	819.109089	2503.34083	125.377215	35.5766651	['ATLAS-SUSY-2016-32', 'CMS-EXO-13-006']	00:00:05
ew_w7wg6o7a.slha	320.755442	351.246773	323.870027	501.299836	1779.08658	502.142876	0.2182101	0.2455052	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1941672	ATLAS-SUSY-2019-09	0.1922755	ATLAS-SUSY-2019-09	1728.05849	414.977748	337.455427	5.96106372	-1	00:51:38
ew_au7ufchy.slha	216.617091	224.060248	219.313724	1000.62391	3002.45877	1000.8196	0.288088	0.3506163	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3642577	ATLAS-SUSY-2018-41	0.2548998	ATLAS-SUSY-2018-41	2950.21191	906.034172	214.284341	9.45391922	-1	00:52:06
ew_wc03ou5z.slha	291.648762	937.425928	936.384426	939.078771	2533.24163	2533.40633	0.6592253	0.744628	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7394368	ATLAS-SUSY-2018-41	0.5109084	ATLAS-SUSY-2018-41	284.162431	2376.49983	914.039614	6.47243018	-1	00:56:37
ew_xwl9a6d5.slha	338.111225	341.401421	339.999902	1836.88978	2829.79678	2829.96102	-1	-1	-1	-1	-1	-1	-1	1799.52522	2663.15096	327.616651	22.4836631	['ATLAS-SUSY-2016-07']	00:00:04
ew_frdg45b0.slha	120.14672	175.651272	175.809007	2968.68381	2969.37922	2970.13139	1.553381	1.548812	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	1.189252	ATLAS-SUSY-2019-09	1.074432	ATLAS-SUSY-2019-09	115.914012	149.449536	2917.32966	10.6333263	-1	00:04:48
ew_kr5qdf7d.slha	155.656694	1077.04562	1077.49756	1108.16526	1212.63531	1212.88982	0.5096332	0.6844346	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5853459	ATLAS-SUSY-2018-41	0.5144439	CMS-SUS-21-002	144.255215	1070.23242	1079.13989	39.3164564	-1	00:57:01
ew_vjwxb_03.slha	211.687129	218.844197	216.52016	511.8572	2542.25364	2542.41909	0.05467964	0.03317299	ATLAS-SUSY-2019-09	0.05467964	ATLAS-SUSY-2019-09	0.03317299	ATLAS-SUSY-2019-09	493.531836	2381.39494	208.505811	19.2072047	-1	00:00:25
ew_7lahu56x.slha	179.477509	186.32814	182.466573	1047.17655	2771.22508	1047.3691	0.2162445	0.2736046	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.2641138	ATLAS-SUSY-2018-41	0.187149	ATLAS-SUSY-2018-41	2718.20407	948.844501	176.28497	26.1321718	-1	01:01:18
ew_8ptg30ug.slha	249.016698	253.493387	251.638074	1035.10652	2604.20661	2604.3716	-1	-1	-1	-1	-1	-1	-1	1009.68317	2442.40192	244.711046	8.14643148	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:05
ew_7saogbzl.slha	45.9452611	978.357588	978.789586	1036.19253	1090.95665	1091.46687	0.9537136	1.249996	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.091293	ATLAS-SUSY-2018-41	0.8958142	CMS-SUS-21-002	37.691848	928.522647	1009.10743	48.5787634	-1	00:39:16
ew_odv8ogyr.slha	215.294552	221.421069	217.988195	1319.31669	1653.29278	1319.51536	-1	-1	-1	-1	-1	-1	-1	1602.69523	1200.61201	211.878933	10.6226013	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:19
ew_9z_ueir1.slha	91.3267828	193.288894	186.284692	193.986908	975.00245	975.175888	0.5319314	0.8123843	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-06,CMS-SUS-13-012	0.5215968	ATLAS-SUSY-2018-06	0.7737251	ATLAS-SUSY-2018-06	87.730833	865.710543	180.007898	41.5456944	-1	00:00:06
ew_mygqghl7.slha	16.882923	1018.7767	1018.94166	2195.57446	2197.587	2198.34231	1.074917	1.450655	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.220824	ATLAS-SUSY-2018-41	1.098814	CMS-SUS-21-002	12.4431368	926.012313	2153.38632	26.6829055	-1	01:35:24
ew_cjhvsqyg.slha	422.38047	429.45787	425.365577	1305.47451	1399.85644	1305.75321	-1	-1	-1	-1	-1	-1	-1	1351.23919	1185.41509	412.946202	15.1351372	['ATLAS-SUSY-2016-07']	00:00:34
ew_fyqr7qwb.slha	133.85998	136.874501	135.518614	2560.26706	2921.29424	2560.43923	-1	-1	-1	-1	-1	-1	-1	2868.56575	2402.31537	130.312436	23.2845279	['ATLAS-SUSY-2016-32', 'CMS-EXO-13-006']	00:00:03
ew_vixszele.slha	236.66135	250.184563	240.453327	620.575676	2266.23398	620.893597	1.023401	1.007293	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8074346	ATLAS-SUSY-2018-41	0.5876865	CMS-SUS-21-002	2213.21904	541.642774	237.725399	12.7336811	-1	00:34:10
ew_jyu53_fm.slha	215.62149	528.679416	528.843507	1853.30106	1854.69853	1855.67836	1.731414	2.179188	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.281361	CMS-SUS-21-002	1.629476	CMS-SUS-21-002	205.566366	465.183915	1814.58781	42.4562137	-1	00:46:35
ew_6df6h5me.slha	371.472442	499.465202	493.700723	501.855859	932.843406	933.006949	0.07027595	0.0653581	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.06694643	ATLAS-SUSY-2019-09	0.06223358	ATLAS-SUSY-2019-09	356.93855	824.177012	482.547288	45.0992226	-1	00:16:30
ew_5xv0f1ax.slha	182.580474	389.192746	388.677896	438.83747	504.453959	504.695995	0.7215949	0.8996676	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4954845	CMS-SUS-21-002	0.6265045	ATLAS-SUSY-2019-08	166.865561	380.335831	419.824796	32.6351152	-1	00:43:35
ew_tdnm72l2.slha	219.598108	227.851454	222.164378	978.223814	2042.74908	978.427327	0.3706864	0.4268667	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4468535	ATLAS-SUSY-2018-41	0.3094619	ATLAS-SUSY-2018-41	1990.40061	880.168581	220.037724	5.00017407	-1	00:57:12
ew_n03noqmq.slha	131.183128	137.662398	134.32329	1224.0008	1395.95129	1224.22775	0.01927871	0.03456548	CMS-SUS-21-002	0.01927871	CMS-SUS-21-002	0.03456548	CMS-SUS-21-002	1347.18645	1107.10545	129.424046	27.4874037	-1	00:01:30
ew_80c0qb9_.slha	123.898101	129.009017	126.634926	1154.94897	1776.03178	1776.19459	-1	-1	-1	-1	-1	-1	-1	1117.67114	1635.69967	121.399633	42.2117996	['ATLAS-SUSY-2016-32', 'CMS-EXO-13-006']	00:00:06
ew_r7bn8pis.slha	419.84436	503.510552	503.579795	940.903751	948.005802	948.33634	0.002590129	0.002827022	ATLAS-SUSY-2013-11,CMS-SUS-13-012	0.002690113	ATLAS-SUSY-2013-11	0.002510772	ATLAS-SUSY-2013-11	399.21007	440.14308	913.583491	24.4223472	-1	00:00:01
ew_d2txxp2x.slha	381.975797	1171.44648	1171.61159	1890.39484	1894.16526	1894.79919	0.513147	0.6511414	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5153601	ATLAS-SUSY-2018-41	0.5133156	CMS-SUS-21-002	367.993098	1069.27434	1854.01926	47.3200175	-1	00:02:30
ew_sluhkzd5.slha	134.242471	141.03214	138.413905	502.235134	2311.03804	2311.20389	0.06957415	0.04220918	ATLAS-SUSY-2019-09	0.06957415	ATLAS-SUSY-2019-09	0.04220918	ATLAS-SUSY-2019-09	483.276728	2155.30886	132.762912	32.0072715	-1	00:00:09
ew_iunmmlzw.slha	221.168913	236.676667	225.620726	535.544036	2457.20397	535.951727	0.8859105	0.9108837	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5330133	ATLAS-SUSY-2018-05-ewk	0.5371789	CMS-SUS-21-002	2403.8927	461.209973	223.290766	34.5870527	-1	00:39:20
ew_lekmkmq3.slha	225.673633	229.368866	227.916992	1154.63268	3106.28035	3106.4456	-1	-1	-1	-1	-1	-1	-1	1131.21095	2934.0594	218.679601	42.7358608	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:04
ew_wm638at8.slha	161.818083	255.678625	251.89819	264.593112	1843.45272	1843.61852	0.304213	0.4141645	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-13-012	0.4117881	ATLAS-SUSY-2019-09	0.4153336	ATLAS-SUSY-2019-09	165.094854	1702.31326	246.019319	6.46640289	-1	00:01:24
ew_m6wg3bs5.slha	98.0148578	165.265618	161.151809	176.61547	2999.92564	3000.09115	2.579437	2.871508	ATLAS-SUSY-2013-12,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048	2.712879	ATLAS-SUSY-2019-09	3.024009	ATLAS-SUSY-2019-09	105.869164	2829.51326	154.867051	23.8940479	-1	00:08:41
ew_t4sghn2b.slha	263.553764	277.511911	270.26983	534.457114	782.492872	782.606573	0.1315578	0.1446351	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1329902	ATLAS-SUSY-2018-41	0.09746349	CMS-SUS-21-002	500.369645	681.339227	263.170462	39.0290132	-1	01:04:18
ew_zidcjej6.slha	220.641477	661.2245	661.388481	2278.71259	2280.13358	2280.88027	2.492442	2.998311	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.827435	ATLAS-SUSY-2018-41	2.008901	CMS-SUS-21-002	212.413738	591.568562	2234.24526	16.6871736	-1	01:09:25
ew_4412c__x.slha	295.494385	303.526545	298.55601	1040.79036	1625.08427	1041.00297	0.1980051	0.2500255	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.246814	ATLAS-SUSY-2018-41	0.1738865	ATLAS-SUSY-2018-41	1574.74894	936.186775	290.615832	12.0931739	-1	01:15:54
ew_8ftykvob.slha	336.472033	339.824832	338.407737	1784.27336	2783.20033	2783.36461	-1	-1	-1	-1	-1	-1	-1	1747.17344	2617.33586	325.775194	31.3616509	['ATLAS-SUSY-2016-07']	00:00:04
ew_8oaxr_gc.slha	313.825471	316.793499	315.464568	2544.39782	2828.47216	2828.63201	-1	-1	-1	-1	-1	-1	-1	2494.40444	2661.9057	304.48601	15.5386148	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:02
ew_6bphst1a.slha	204.485328	210.073688	207.197527	1432.53874	1660.83836	1432.73961	-1	-1	-1	-1	-1	-1	-1	1610.06103	1308.08133	199.693582	24.4189611	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:10
ew_bhkublnt.slha	82.9553805	902.200944	902.366915	908.786891	1485.41821	1485.58798	0.9124023	1.088261	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.052883	ATLAS-SUSY-2018-41	0.7339323	ATLAS-SUSY-2018-41	75.4118481	1356.75881	881.621509	17.2643333	-1	00:40:54
ew__odzl2hy.slha	219.316165	222.378333	221.051207	2537.88968	2650.55703	2648.06904	-1	-1	-1	-1	-1	-1	-1	2484.46574	2484.35205	212.124555	42.7083087	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:04
ew_xpweqwvc.slha	480.520812	483.409509	482.187774	2300.83005	3154.19338	3154.35723	-1	-1	-1	-1	-1	-1	-1	2260.34037	2982.18844	465.745271	20.3572933	[]	00:00:02
ew_a2ry45vb.slha	381.982232	390.125077	384.815054	1026.35996	2350.18776	1026.56482	0.2049293	0.2438689	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.2601075	ATLAS-SUSY-2018-41	0.1808513	ATLAS-SUSY-2018-41	2297.07879	927.025274	374.09744	20.1473075	-1	01:30:42
ew_l_ugh25s.slha	418.140725	425.771139	421.495701	1194.47488	1251.22336	1249.03099	0.006164354	0.01073666	CMS-SUS-21-002	0.006164354	CMS-SUS-21-002	0.01073666	CMS-SUS-21-002	1148.11615	1129.02783	408.795292	22.1414095	-1	00:01:43
ew_zum0sxlm.slha	373.893205	638.812482	638.976785	2970.12915	2970.87053	2971.62746	0.4476308	0.5722875	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3783507	CMS-SUS-21-002	0.4439125	CMS-SUS-21-002	364.527749	571.699445	2921.81868	32.5006059	-1	00:44:02
ew_s8_fr1af.slha	285.274443	288.89056	287.136209	2124.18124	2917.99211	2124.35243	-1	-1	-1	-1	-1	-1	-1	2865.36381	1981.04221	276.612665	23.0249608	['ATLAS-SUSY-2016-07']	00:00:05
ew_mxifz6xt.slha	162.829424	170.29537	167.097865	590.103971	1577.11613	1577.28175	0.03110115	0.01886841	ATLAS-SUSY-2019-09	0.03110115	ATLAS-SUSY-2019-09	0.01886841	ATLAS-SUSY-2019-09	564.50169	1443.84387	160.506897	38.3171061	-1	00:00:05
ew_o46jw_tb.slha	406.652037	892.266362	892.430568	2639.01091	2640.32815	2640.99907	0.9927474	1.212068	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.175513	ATLAS-SUSY-2018-41	0.8268499	CMS-SUS-21-002	395.75596	808.436079	2592.47607	23.1192454	-1	00:50:37
ew_t4pcnul2.slha	188.31824	201.13389	193.430256	660.228025	857.261068	660.655547	0.1907283	0.2078308	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1635062	ATLAS-SUSY-2018-41	0.1481932	CMS-SUS-21-002	814.8612	568.867292	188.864225	35.5897965	-1	00:51:44
ew_650x9z6b.slha	343.264593	937.964717	937.645323	941.693791	1813.56564	1813.73215	0.6024865	0.6629529	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.6702611	ATLAS-SUSY-2018-41	0.4618349	ATLAS-SUSY-2018-41	330.157943	1673.73153	914.071542	39.9178806	-1	00:32:20
ew_wrhr4li_.slha	263.187719	271.908635	266.385573	904.678556	2089.99813	904.89457	0.5636454	0.5910335	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.6446359	ATLAS-SUSY-2018-41	0.4446123	ATLAS-SUSY-2018-41	2037.34412	810.286755	259.233445	16.3896098	-1	00:45:32
ew_pou4h46o.slha	147.992331	158.525274	152.347974	715.402575	1447.25668	715.669064	1.613528	1.568894	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.706688	ATLAS-SUSY-2018-41	1.165311	ATLAS-SUSY-2018-41	1398.05498	626.884597	148.076873	36.5548896	-1	00:44:28
ew_875vne33.slha	388.112373	403.115574	391.535316	685.277235	2471.16092	685.626983	0.2488053	0.2739419	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1810024	ATLAS-SUSY-2018-05-ewk	0.1835488	CMS-SUS-21-002	2417.9284	601.470775	386.021997	33.6781055	-1	00:54:14
ew_4ciyg6sm.slha	482.595515	536.620947	533.366028	554.014941	1776.91559	1777.08081	0.001600627	0.003888952	ATLAS-SUSY-2013-11,CMS-SUS-13-012,CMS-SUS-16-048	0.003857634	CMS-SUS-16-048	0.003808847	CMS-SUS-16-048	485.933209	1638.30087	517.332138	15.6703935	-1	00:02:43
ew_fel_gqxa.slha	136.717824	141.323501	139.368633	916.087023	2457.57006	2457.73561	-1	-1	-1	-1	-1	-1	-1	891.360069	2298.14096	133.560636	36.6241816	['ATLAS-SUSY-2016-32', 'CMS-EXO-13-006']	00:00:04
ew_8qc3eov_.slha	449.482534	453.565827	451.450469	1942.9625	2824.83722	1943.13506	-1	-1	-1	-1	-1	-1	-1	2771.99417	1806.06763	436.168856	32.6266095	['ATLAS-SUSY-2016-07']	00:00:02
ew_nmo1kbeg.slha	71.4985484	216.436875	216.59713	1552.1967	1553.18947	1554.51606	4.214096	3.220564	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.536606	ATLAS-SUSY-2018-32	2.198931	ATLAS-SUSY-2018-32	64.3696203	178.390997	1514.80755	30.9862767	-1	00:27:36
ew_l8qnf3v5.slha	146.607024	152.982265	150.147869	713.85326	1752.20189	1752.36712	-1	-1	-1	-1	-1	-1	-1	687.206588	1613.17913	145.11329	15.6881068	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:03
ew_thf3_ogd.slha	77.8222652	150.040459	149.874364	404.154242	417.176494	418.400744	12.06459	12.31784	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	12.2412	ATLAS-SUSY-2019-09	12.37136	ATLAS-SUSY-2019-09	66.9761266	117.194448	384.96111	9.02810259	-1	00:55:38
ew_gxfr0svw.slha	330.507252	336.817147	333.22896	1237.39033	2283.68019	1237.57818	0.01289788	0.02276814	CMS-SUS-21-002	0.01289788	CMS-SUS-21-002	0.02276814	CMS-SUS-21-002	2230.43366	1126.8582	322.238223	46.8914641	-1	00:01:51
ew_lpf3ytzk.slha	165.173669	205.770929	202.091332	233.430097	1978.38661	1978.55251	0.7742112	0.7321937	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048	0.729387	ATLAS-SUSY-2019-09	0.7074176	ATLAS-SUSY-2019-09	186.635823	1832.64713	196.578945	8.845573	-1	00:04:38
ew_mgi0v_3k.slha	292.756126	297.479642	295.114702	1689.86558	2051.39666	1690.04849	-1	-1	-1	-1	-1	-1	-1	1998.65586	1557.06504	284.317972	42.9172726	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:02
