#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_o2043gm7.slha	350.900781	408.090557	362.67085	432.062469	499.000564	493.267668	0.00350755	0.004196203	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.0031912	CMS-SUS-21-002	0.00345712	CMS-SUS-21-002	397.88215	375.3098	391.555758	8.39498874	-1	01:01:20
ew_1a8bwm2r.slha	459.952885	464.719091	462.791563	1150.49448	2354.84951	2355.01404	-1	-1	-1	-1	-1	-1	-1	1120.26565	2198.85448	446.912427	37.3477249	[]	00:00:02
ew_lb6lnwxe.slha	68.592406	391.99177	390.341291	395.727959	1293.51278	1293.68113	1.929467	2.252329	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.385925	ATLAS-SUSY-2018-05-ewk	1.265428	ATLAS-SUSY-2018-05-ewk	62.0988476	1172.0731	379.314334	11.8518611	-1	01:10:57
ew_xst6k9_z.slha	356.379777	360.362288	358.536784	1621.288	2349.3989	2349.56207	-1	-1	-1	-1	-1	-1	-1	1581.56422	2193.73108	346.472304	14.9548322	[]	00:00:01
ew_5bnar4ij.slha	153.297432	519.794321	518.103674	520.414947	3012.47122	3012.63622	1.706009	1.698767	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.028411	ATLAS-SUSY-2018-05-ewk	1.042931	CMS-SUS-21-002	148.544577	2842.65648	500.546418	37.408828	-1	00:24:33
ew_hqtiwvfv.slha	216.425381	226.394663	220.658243	862.94398	963.109543	863.340666	1.011	1.02551	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.143725	ATLAS-SUSY-2018-41	0.795124	ATLAS-SUSY-2018-41	919.237734	761.430716	214.392696	21.4518378	-1	00:40:46
ew_nw6ewxm_.slha	211.23772	252.045207	248.744149	275.100064	2099.84186	2100.00776	0.5512256	0.4914469	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.5162788	ATLAS-SUSY-2019-09	0.4692615	ATLAS-SUSY-2019-09	227.037932	1950.1076	239.163161	40.3032403	-1	00:03:06
ew_sf1x97qc.slha	102.470191	121.059228	108.575815	389.826886	2974.98466	390.458555	0.153571	0.1948244	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.1209618	CMS-SUS-21-002	0.121002	CMS-SUS-21-002	2922.45739	325.378346	109.624897	36.7618458	-1	01:02:38
ew_devf44bf.slha	221.773358	226.637479	224.07985	1540.07234	2583.22219	1540.2492	-1	-1	-1	-1	-1	-1	-1	2529.96863	1417.66819	216.140358	20.2950125	[]	00:00:01
ew_adk1_pt1.slha	302.148674	306.294431	304.531669	1301.77947	2419.64612	2419.81069	-1	-1	-1	-1	-1	-1	-1	1269.32141	2261.72922	293.043879	33.5102445	[]	00:00:00
ew_ye19m3ar.slha	223.410695	254.183746	230.007187	400.346614	553.976398	402.552186	0.0175649	0.04301894	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.03060882	ATLAS-SUSY-2018-32	0.0367138	ATLAS-SUSY-2018-32	515.69017	312.351013	239.354598	17.073832	-1	00:45:44
ew_f6v7zqg9.slha	114.03188	124.506052	118.293866	666.422419	2695.06516	666.680412	2.166731	2.035266	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	2.200209	ATLAS-SUSY-2018-41	1.506652	ATLAS-SUSY-2018-41	2641.87054	587.775752	115.304268	30.3895883	-1	00:37:08
ew_9ayurl8f.slha	226.298182	230.079128	228.298433	2059.47204	2487.7629	2059.64697	-1	-1	-1	-1	-1	-1	-1	2434.3712	1915.33632	219.381669	34.232472	[]	00:00:00
ew_ydcky4q9.slha	232.379371	1137.38585	1137.66432	1201.73994	1251.76336	1252.15078	0.5564353	0.7282209	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5324214	ATLAS-SUSY-2018-41	0.5919538	CMS-SUS-21-002	219.145306	1076.02508	1172.00549	32.8041902	-1	00:02:19
ew_qdbzjyt4.slha	311.427248	318.574918	314.28083	1087.83964	2405.64079	1088.03455	0.2902943	0.3577334	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3612622	ATLAS-SUSY-2018-41	0.250859	ATLAS-SUSY-2018-41	2352.39568	985.667733	304.358135	27.9394982	-1	00:51:20
ew_kxpze5u2.slha	327.265108	331.612776	329.553478	1768.23914	1971.30193	1971.4519	-1	-1	-1	-1	-1	-1	-1	1718.85971	1825.40614	317.533985	43.1871984	[]	00:00:02
ew_9k5cvibr.slha	136.049125	140.346993	138.427981	1202.82573	2265.39816	2265.56309	-1	-1	-1	-1	-1	-1	-1	1170.65015	2110.9472	133.137669	22.9600316	[]	00:00:00
ew_2rlg120m.slha	194.856071	199.561825	197.180261	1606.45101	2372.2417	1606.62838	-1	-1	-1	-1	-1	-1	-1	2318.93703	1479.63907	189.795705	25.7295774	[]	00:00:00
ew_9yi96gie.slha	402.436874	550.983271	551.146624	3016.98516	3017.89003	3018.54904	0.06453242	0.06873197	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.0485437	ATLAS-SUSY-2019-08	0.05696561	ATLAS-SUSY-2019-08	393.425036	492.142835	2966.55103	13.5284028	-1	00:44:25
ew_3f22djwz.slha	439.400022	443.721886	441.560154	1978.67603	2018.71839	1978.93114	-1	-1	-1	-1	-1	-1	-1	1966.14489	1834.47633	426.623265	27.0266699	[]	00:00:00
ew_336z33o7.slha	133.431193	154.14491	139.888732	393.63538	998.678158	394.437007	0.1159929	0.1384356	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.09630277	CMS-SUS-21-002	0.09380852	CMS-SUS-21-002	954.349883	317.493251	141.422747	41.4303707	-1	01:11:27
ew_f89asuvd.slha	301.037914	304.135525	302.782947	2151.40644	2838.92924	2839.09277	-1	-1	-1	-1	-1	-1	-1	2108.59447	2672.07454	291.925934	17.8749516	[]	00:00:01
ew_rfd6201q.slha	329.152767	332.30214	330.957852	2162.94636	2768.41889	2768.58226	-1	-1	-1	-1	-1	-1	-1	2118.66927	2602.60618	318.492835	45.5975323	[]	00:00:00
ew_eqtgvf48.slha	182.283405	510.806774	510.970383	1872.09374	1873.61012	1874.52295	2.214711	2.729474	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.61016	CMS-SUS-21-002	1.999785	CMS-SUS-21-002	173.453354	449.752098	1831.45815	22.0683038	-1	01:15:34
ew_9h7bbkc6.slha	465.048731	468.261743	466.837027	2302.95295	2714.9036	2715.06495	-1	-1	-1	-1	-1	-1	-1	2255.3528	2550.71361	450.585547	32.7714407	[]	00:00:03
ew_8g60ukf2.slha	130.728193	785.377404	785.552576	1089.73796	1099.31529	1100.13451	2.534941	2.932913	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.808925	ATLAS-SUSY-2018-41	1.954998	CMS-SUS-21-002	120.163576	706.110723	1061.18963	33.3462748	-1	01:24:06
ew_z4fuzcyb.slha	228.142389	233.508945	230.650072	1380.12764	2608.00344	1380.30742	-1	-1	-1	-1	-1	-1	-1	2554.73448	1264.9235	222.259587	29.7064186	['CMS-SUS-16-039-agg']	00:00:07
ew__bixwr7w.slha	370.479404	447.85396	377.191697	448.021293	510.151897	498.801552	0.002424863	0.00266833	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.002246003	CMS-SUS-21-002	0.002025029	CMS-SUS-21-002	424.015331	357.0218	429.933653	12.4195594	-1	00:03:02
ew_4myhkkhn.slha	17.1188032	1112.75236	1112.94642	1312.93414	1328.60774	1329.26735	0.7371626	0.9704012	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.7599049	ATLAS-SUSY-2018-41	0.7460237	CMS-SUS-21-002	11.0096979	1022.15815	1281.8942	23.314093	-1	00:02:18
ew_7r54_smf.slha	162.750257	181.837405	178.819828	246.555541	3055.31591	3055.48135	0.6572018	0.5874519	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.6159375	ATLAS-SUSY-2019-09	0.5545955	ATLAS-SUSY-2019-09	222.356747	2883.99541	171.755749	25.4021722	-1	00:02:54
ew_v_7lqlv3.slha	183.748575	794.965599	795.279971	849.051822	908.512778	908.923171	1.69487	1.946541	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.83938	ATLAS-SUSY-2018-41	1.302261	CMS-SUS-21-002	170.059897	758.697414	823.954524	38.8674863	-1	00:42:02
ew_ckowthlw.slha	81.0209625	695.82581	695.989615	1157.65679	1164.49417	1165.18854	3.590988	4.077363	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.939547	ATLAS-SUSY-2018-41	2.702467	CMS-SUS-21-002	72.9880931	622.107656	1127.74266	12.2954475	-1	00:48:30
ew_n4rkt933.slha	313.677222	317.377792	315.786315	1626.05876	2520.91805	2521.08231	-1	-1	-1	-1	-1	-1	-1	1588.36898	2360.45043	303.868883	44.1776351	[]	00:00:01
ew_71tdi4jo.slha	255.307262	549.579879	549.744188	2859.23481	2859.87125	2860.70114	1.125062	1.522067	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9976552	CMS-SUS-21-002	1.185942	CMS-SUS-21-002	247.455961	488.051144	2813.29947	44.2327264	-1	00:57:57
ew_qegeetau.slha	297.708576	370.018751	299.569195	418.410885	2376.05526	421.371008	0.02888594	0.1286914	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1149508	ATLAS-SUSY-2019-09	0.1437403	ATLAS-SUSY-2019-09	2323.02645	301.077813	353.736237	12.5599509	-1	00:15:24
ew_fx2gv283.slha	461.159918	469.132914	464.088962	1160.1056	1625.72983	1160.32041	0.0742148	0.1306993	CMS-SUS-21-002	0.0742148	CMS-SUS-21-002	0.1306993	CMS-SUS-21-002	1575.42476	1049.25892	451.354103	16.9850893	-1	00:01:27
ew_f59ryp9u.slha	279.819325	288.782587	283.179936	865.427246	2438.85944	865.647983	0.886936	0.8816839	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9832664	ATLAS-SUSY-2018-41	0.6781698	ATLAS-SUSY-2018-41	2385.4673	774.430323	275.071208	49.9591096	-1	00:34:27
ew_dryocrdy.slha	492.636269	820.274923	820.437415	1786.65331	1789.37052	1790.02904	0.4363776	0.5401431	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.4538988	ATLAS-SUSY-2018-41	0.3695488	CMS-SUS-21-002	475.640899	737.446458	1748.57394	31.0755417	-1	00:41:16
ew_jlxjs_ci.slha	238.138069	1091.85294	1092.01771	2546.57558	2548.16791	2548.85997	0.7392719	1.005726	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7981273	ATLAS-SUSY-2018-41	0.7983567	CMS-SUS-21-002	229.896467	995.928168	2502.02168	31.6257282	-1	00:36:40
ew_6dzfbl0t.slha	133.059388	575.136089	575.300513	1962.24176	1963.52496	1964.49653	3.444634	4.009901	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.154513	ATLAS-SUSY-2018-41	2.790517	CMS-SUS-21-002	125.264936	508.567559	1923.01144	45.7791768	-1	00:51:33
ew_jdrlys_e.slha	463.832328	472.89017	466.619769	979.828912	2976.67842	980.044187	0.3421541	0.3573839	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4147649	ATLAS-SUSY-2018-41	0.2850648	ATLAS-SUSY-2018-41	2924.2313	885.018777	454.770206	47.8900989	-1	00:42:00
ew_64fua55x.slha	201.11275	503.095035	500.875878	503.169672	3070.54893	3070.71409	1.047299	1.137442	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.77328	ATLAS-SUSY-2018-05-ewk	0.6815471	CMS-SUS-21-002	196.342378	2899.59338	483.804706	42.981974	-1	00:36:49
ew_ou11c91_.slha	396.344984	401.276782	398.791473	1479.07817	1922.32933	1922.48818	-1	-1	-1	-1	-1	-1	-1	1436.2932	1778.99059	386.913168	10.0615046	[]	00:00:02
ew_06j7b6c6.slha	474.219534	897.359405	896.730877	909.613042	1165.81632	1165.97726	0.2334576	0.2827216	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2331955	ATLAS-SUSY-2018-41	0.2155149	CMS-SUS-21-002	453.225983	1043.4622	882.994768	33.6702522	-1	01:38:14
ew_o2lj4btb.slha	256.819478	263.651164	259.746723	1087.6038	2615.3066	1087.79592	0.3119618	0.3857146	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3848668	ATLAS-SUSY-2018-41	0.2683596	ATLAS-SUSY-2018-41	2561.98225	986.281823	251.015131	46.5414725	-1	00:38:29
ew_w4laang2.slha	192.97034	196.625522	194.984633	1690.75646	2448.44318	2448.607	-1	-1	-1	-1	-1	-1	-1	1650.86973	2289.69001	187.855563	18.328972	[]	00:00:02
ew_yj8b987c.slha	100.037731	113.002866	105.609232	631.329897	708.766747	632.007529	0.2651687	0.2729449	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.2136231	ATLAS-SUSY-2018-41	0.1848536	CMS-SUS-21-002	668.540109	540.305385	103.489311	23.2759436	-1	01:12:12
ew_81uz6yjt.slha	173.915859	181.851846	177.374331	914.629114	2272.83544	914.837057	0.8470506	0.9356915	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.005383	ATLAS-SUSY-2018-41	0.7026212	ATLAS-SUSY-2018-41	2219.53962	820.32034	171.408027	48.7872741	-1	00:48:49
ew_a4slpv7a.slha	137.147302	166.797229	146.476453	337.191887	362.339679	349.543313	0.04616722	0.07389251	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.05872291	ATLAS-SUSY-2018-32	0.06238122	ATLAS-SUSY-2018-32	316.3177	262.202577	152.812239	19.6216075	-1	01:01:14
ew_tt2psb06.slha	478.727434	481.918657	480.444423	2553.22262	2884.51234	2553.39537	-1	-1	-1	-1	-1	-1	-1	2831.73326	2395.92799	463.972157	44.0222188	[]	00:00:00
ew_772n4bll.slha	96.5568471	134.930239	135.085622	2906.92296	2907.32422	2908.23682	1.038164	1.090723	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,CMS-SUS-16-048	0.8775944	ATLAS-SUSY-2018-05-ewk	0.8706048	ATLAS-SUSY-2018-05-ewk	91.9096818	110.843633	2856.35068	21.6753671	-1	00:05:27
ew_8rf_gbe9.slha	328.141818	761.077138	760.349439	764.854478	1559.97615	1560.14324	0.8894399	0.8591099	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8366178	ATLAS-SUSY-2018-41	0.56909	ATLAS-SUSY-2018-41	314.44859	1428.01688	740.667567	48.2672677	-1	00:33:56
