#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_d57qowqh.slha	248.276872	251.854516	250.193331	2027.37019	2377.63	2377.78986	-1	-1	-1	-1	-1	-1	-1	1979.45014	2220.85758	241.43155	15.7275186	[]	00:00:00
ew_2bmr14i5.slha	78.0475755	488.296154	487.099344	490.033052	2430.44402	2430.60939	2.376368	2.297273	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.345608	ATLAS-SUSY-2018-05-ewk	1.447622	CMS-SUS-21-002	72.941899	2272.66665	470.650877	37.3439736	-1	00:27:26
ew_ek_n1bzj.slha	183.408411	751.04316	751.207781	1452.38416	1456.19751	1457.00165	2.582245	2.967413	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.929758	ATLAS-SUSY-2018-41	1.973508	CMS-SUS-21-002	172.984554	672.11955	1417.87682	23.4243821	-1	00:36:08
ew_t7v8k03q.slha	456.068645	464.771745	460.662845	843.23012	1335.94495	1336.10206	-1	-1	-1	-1	-1	-1	-1	807.880756	1212.35276	446.583637	29.793003	['CMS-SUS-16-039-agg']	00:00:07
ew_wxcl1iqs.slha	381.140092	396.170405	384.530377	678.159317	2712.7222	678.507651	0.2671445	0.299604	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1948463	ATLAS-SUSY-2018-05-ewk	0.2021643	CMS-SUS-21-002	2659.70068	595.832383	379.245312	30.3072438	-1	00:39:17
ew_h5j2vcn5.slha	197.118416	798.165941	798.13342	803.70683	1444.68421	1444.85357	1.301793	1.312721	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.342822	ATLAS-SUSY-2018-41	0.9262762	ATLAS-SUSY-2018-41	185.969276	1316.7323	778.49395	42.2702578	-1	00:39:39
ew_3kb1exh8.slha	127.610135	906.855546	907.031855	1224.09771	1233.06819	1233.87699	1.609254	2.045188	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.839279	ATLAS-SUSY-2018-41	1.450994	CMS-SUS-21-002	117.477834	820.030031	1195.0106	49.5950284	-1	00:52:28
ew_1tkoiqzg.slha	357.762623	361.001375	359.544942	2224.64243	2676.83715	2676.99897	-1	-1	-1	-1	-1	-1	-1	2177.91809	2513.45357	346.942482	18.1502395	[]	00:00:03
ew_b1c7n36z.slha	281.171443	286.653923	283.746725	1555.13106	1566.35546	1555.97007	-1	-1	-1	-1	-1	-1	-1	1513.50176	1425.07326	274.822464	12.8353892	[]	00:00:01
ew_y1jb_xob.slha	476.088968	483.324486	479.933958	970.001596	1641.53651	1641.6975	-1	-1	-1	-1	-1	-1	-1	935.771236	1507.71861	466.605652	9.46617325	[]	00:00:00
ew_x7qv12mx.slha	495.791174	501.187445	497.929335	1517.98023	2936.81636	1518.15802	-1	-1	-1	-1	-1	-1	-1	2884.43255	1399.22635	482.840325	18.1271496	[]	00:00:01
ew_66hhveaz.slha	229.47665	233.412566	231.840713	1113.81639	2872.71577	2872.88098	-1	-1	-1	-1	-1	-1	-1	1089.1327	2704.71905	222.538997	38.2235497	[]	00:00:00
ew_ds3a28lb.slha	41.7066119	287.991893	288.154503	2395.609	2396.11445	2397.14772	4.275485	4.777833	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.429676	ATLAS-SUSY-2019-08	2.974956	ATLAS-SUSY-2019-08	36.8623716	246.244835	2351.56496	42.0420845	-1	00:52:38
ew_v44042yg.slha	160.209273	164.580054	162.406396	1770.78725	2191.38612	1770.96639	-1	-1	-1	-1	-1	-1	-1	2138.33978	1635.67201	156.63778	18.4511421	[]	00:00:01
ew_hp870_lu.slha	348.33342	354.144776	350.797836	1373.59594	2263.71795	1373.77941	-1	-1	-1	-1	-1	-1	-1	2210.69522	1257.03231	339.627568	17.7859047	['CMS-SUS-16-039-agg']	00:00:04
ew_134dykj3.slha	147.368397	242.144588	149.814712	269.456549	478.5664	278.957358	0.5546062	0.5213091	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4936186	ATLAS-SUSY-2019-09	0.3993125	ATLAS-SUSY-2019-09	441.218333	134.950189	225.304069	23.0085849	-1	00:48:52
ew_j1hj8157.slha	435.492533	443.3129	439.96346	818.436549	1532.1153	1532.27805	-1	-1	-1	-1	-1	-1	-1	786.225161	1401.04723	425.733377	38.3206755	[]	00:00:00
ew_bch6daj9.slha	247.170882	251.305992	249.29608	1868.8551	2451.29079	1869.03025	-1	-1	-1	-1	-1	-1	-1	2397.91229	1731.76612	239.765561	35.8697862	[]	00:00:00
ew_jyukbwm2.slha	432.89644	436.122636	434.537129	2483.33219	2705.68633	2705.8427	-1	-1	-1	-1	-1	-1	-1	2432.48689	2542.44546	422.151124	7.97242024	[]	00:00:00
ew_du5rx4id.slha	428.567259	657.720204	657.884353	2776.85636	2777.73273	2778.48714	0.2218999	0.2807241	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1874374	CMS-SUS-21-002	0.2309781	ATLAS-SUSY-2019-08	417.615625	588.739195	2729.66994	31.9136555	-1	00:58:24
ew_7upw9sh5.slha	149.966139	163.456489	159.272218	306.612299	1480.8609	1481.02748	0.2081751	0.2020816	ATLAS-SUSY-2019-09	0.2081751	ATLAS-SUSY-2019-09	0.2020816	ATLAS-SUSY-2019-09	283.297688	1351.5876	155.140941	9.82053166	-1	00:00:07
ew_4f3yzlf1.slha	204.955025	243.345758	221.703915	288.449023	418.303753	417.885004	0.02361555	0.03661463	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.02392484	CMS-SUS-21-002	0.02120796	ATLAS-SUSY-2018-32	250.77577	325.035789	228.667656	13.9428304	-1	00:55:06
ew_5_m40wny.slha	302.873737	306.713022	304.803861	2030.49091	2700.81137	2030.66356	-1	-1	-1	-1	-1	-1	-1	2647.72218	1889.38459	293.985696	19.8596811	[]	00:00:00
ew_gpgu5_9p.slha	358.902305	469.388038	467.355445	475.651407	3030.52677	3030.69199	0.06396486	0.1348546	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.151364	ATLAS-SUSY-2019-09	0.1225359	ATLAS-SUSY-2019-09	357.720685	2860.07394	451.319748	49.871984	-1	00:21:31
ew_um9lxdn0.slha	306.654909	1129.2806	1129.22484	1134.52412	1807.25	1807.41672	0.3236371	0.4040708	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3539252	ATLAS-SUSY-2018-41	0.2943955	CMS-SUS-21-002	294.534827	1668.56731	1103.86351	17.0883725	-1	00:02:27
ew_3mkwrt5b.slha	239.397737	312.212706	306.148987	319.396165	1000.95685	1001.12622	0.01276114	0.2723662	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2837402	ATLAS-SUSY-2019-09	0.2621416	ATLAS-SUSY-2019-09	237.359293	890.918795	297.020354	25.9051684	-1	00:06:44
ew_1jbz58zi.slha	273.692848	337.037261	337.190407	1325.46289	1327.52841	1328.65681	0.133336	0.210595	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2025591	ATLAS-SUSY-2019-09	0.2089671	ATLAS-SUSY-2019-09	259.992949	286.994248	1291.40425	29.1712677	-1	00:06:22
ew_4njhelo6.slha	382.288019	468.263647	462.862986	475.108168	1214.19254	1214.35727	0.001481588	0.001331046	ATLAS-SUSY-2013-11,CMS-SUS-13-012	0.001241187	ATLAS-SUSY-2013-11	0.001158441	ATLAS-SUSY-2013-11	376.41464	1095.92929	450.686165	12.0971689	-1	00:00:01
ew_j5sm2a_r.slha	403.476752	412.701121	408.650117	734.264074	1396.33008	1396.49115	-1	-1	-1	-1	-1	-1	-1	702.646118	1271.02977	397.140745	10.839316	['CMS-SUS-16-039-agg']	00:00:04
ew_s2zs5huc.slha	174.65075	522.189191	522.353183	2753.36608	2754.1264	2754.93359	2.476868	3.067438	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.778809	ATLAS-SUSY-2018-41	2.227005	CMS-SUS-21-002	168.290234	463.33495	2705.08052	23.4301475	-1	01:06:28
ew_icgcw365.slha	268.745182	673.152574	671.985546	675.855189	1699.03191	1699.19808	1.091141	1.08019	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9163344	ATLAS-SUSY-2018-41	0.6455254	CMS-SUS-21-002	258.017636	1563.15326	653.006058	19.2458972	-1	00:30:06
ew_ypckt1nl.slha	72.0350879	568.119946	568.215347	575.224425	1113.70628	1113.88129	2.434394	2.367955	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.032494	ATLAS-SUSY-2018-41	1.398106	ATLAS-SUSY-2018-41	63.1812254	997.958579	554.124793	49.1673041	-1	00:25:34
ew_m90lxpm9.slha	452.988181	465.883245	457.010402	845.015056	1119.69776	845.384488	0.2940278	0.3192181	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.34529	ATLAS-SUSY-2018-41	0.2335943	ATLAS-SUSY-2018-41	1073.82351	744.638678	447.400673	31.0145139	-1	00:39:27
ew_08qlg21g.slha	205.862101	262.425841	259.539073	277.928451	2682.33762	2682.50302	0.6006794	0.5071672	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.5250187	ATLAS-SUSY-2019-09	0.4752495	ATLAS-SUSY-2019-09	215.605172	2518.41654	249.598716	27.8578417	-1	00:04:18
ew_5nlqxou1.slha	499.123243	1097.7641	1097.20817	1099.93421	2383.86148	2384.02673	0.1693082	0.2367739	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.1610882	ATLAS-SUSY-2018-41	0.201037	CMS-SUS-21-002	485.54301	2228.60023	1069.53373	38.2332722	-1	01:06:52
ew_dfpuf6ac.slha	425.434144	430.403187	427.475002	1599.62075	3024.07057	1599.79607	-1	-1	-1	-1	-1	-1	-1	2971.99211	1477.94612	414.540197	12.8629603	[]	00:00:03
ew_1pxx1mll.slha	174.116996	190.439907	186.7684	283.396112	1795.72646	1795.89265	0.3110646	0.309255	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2905969	ATLAS-SUSY-2019-09	0.2807707	ATLAS-SUSY-2019-09	258.744218	1655.4979	180.727445	13.1930328	-1	00:11:25
ew_ezsdfh4g.slha	56.0832031	832.398657	831.686926	833.845843	3098.76241	3098.92708	1.247589	1.379185	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.386211	ATLAS-SUSY-2018-41	0.9624217	ATLAS-SUSY-2018-41	53.1710078	2929.87425	810.008261	7.32630962	-1	01:03:13
ew_2l7z_f4e.slha	116.896647	121.751276	119.361589	1492.33172	2614.47279	1492.50926	-1	-1	-1	-1	-1	-1	-1	2561.04222	1371.49977	114.470192	49.4812591	['CMS-SUS-16-039-agg']	00:00:06
ew_mkha4l38.slha	70.9745884	1062.09787	1062.03424	1064.63509	2627.71175	2627.87672	0.4573348	0.598384	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5314103	ATLAS-SUSY-2018-41	0.4377986	CMS-SUS-21-002	66.286059	2467.7429	1034.55162	15.0363943	-1	00:46:58
ew_8wctifia.slha	180.005633	184.395828	182.019782	1753.82217	2426.03083	1753.99794	-1	-1	-1	-1	-1	-1	-1	2372.79577	1621.45686	177.483329	8.6621941	[]	00:00:03
ew_3qg0oqb7.slha	464.097022	470.016875	467.65557	960.013905	2024.1339	2024.29851	-1	-1	-1	-1	-1	-1	-1	930.040699	1876.90818	452.123014	48.1061985	[]	00:00:00
ew_jvn43mtr.slha	467.00293	506.349764	469.524113	594.898697	2625.46899	596.154399	0.01087447	0.008925045	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.02203594	CMS-SUS-16-039-agg	0.01623397	CMS-SUS-16-039-agg	2572.41653	495.135914	486.983105	27.1512667	-1	00:02:29
ew_c4oabqgu.slha	277.025406	282.696776	280.454437	803.323328	2173.03384	2173.19896	-1	-1	-1	-1	-1	-1	-1	778.313803	2021.61472	270.177496	22.5068847	[]	00:00:03
ew_ua74b86s.slha	122.408501	239.834682	123.773478	262.295091	1526.34548	269.757041	0.5611989	0.524094	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.498565	ATLAS-SUSY-2019-09	0.4695688	ATLAS-SUSY-2019-09	1476.67666	114.473651	223.099867	21.5419391	-1	00:58:26
ew_9ipkovop.slha	368.892321	598.228271	598.392107	2177.64212	2178.85796	2179.7081	0.3679699	0.4178144	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2881777	CMS-SUS-21-002	0.3205851	ATLAS-SUSY-2019-08	356.625213	531.025712	2135.80366	39.7607049	-1	00:43:51
ew_q7ytyogp.slha	257.679752	263.907502	261.583055	678.02526	2188.32801	2188.49338	-1	-1	-1	-1	-1	-1	-1	655.326044	2036.28475	251.582762	32.244593	[]	00:00:00
ew_jzzqjx0m.slha	81.3090901	1095.51757	1095.68587	1350.27023	1364.03042	1364.45784	0.7495525	1.028288	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8043613	ATLAS-SUSY-2018-41	0.817519	CMS-SUS-21-002	74.0884994	1005.77849	1319.67117	10.3599454	-1	00:55:44
ew_8qxfdyjc.slha	226.721167	353.365705	350.818358	357.845275	2829.59391	2829.75932	0.45553	0.3275687	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3901922	ATLAS-SUSY-2019-09	0.2882495	ATLAS-SUSY-2019-09	225.459557	2662.67948	337.910376	43.9209535	-1	00:07:23
ew_m6_0xukt.slha	329.461142	350.199692	333.252466	550.362985	2095.62366	550.933761	0.2409522	0.2747421	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.162472	ATLAS-SUSY-2019-09	0.1638688	ATLAS-SUSY-2018-05-ewk	2042.98794	469.374613	334.188737	21.0488674	-1	01:03:50
ew_1mrmdey1.slha	366.865499	1060.7894	1060.95395	1760.97601	1765.00744	1765.62189	0.7056655	0.9377699	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7981468	ATLAS-SUSY-2018-41	0.7136795	CMS-SUS-21-002	352.870556	964.763552	1723.91445	28.8334753	-1	00:46:15
ew__u77vywf.slha	274.912281	283.338035	278.158223	919.664045	2257.45852	919.876483	0.7280378	0.7676868	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8292045	ATLAS-SUSY-2018-41	0.5738506	ATLAS-SUSY-2018-41	2204.3264	825.171881	269.792171	33.6426583	-1	00:39:06
ew_4n0fx2mi.slha	254.140418	259.943855	256.692057	1263.92502	3007.3815	1264.10693	0.05624618	0.09812034	CMS-SUS-21-002	0.05624618	CMS-SUS-21-002	0.09812034	CMS-SUS-21-002	2955.05081	1156.2968	247.81833	26.0139034	-1	00:01:20
ew_1io7j3rc.slha	221.269927	745.411494	744.510655	746.615326	2894.43257	2894.59744	1.35544	1.339195	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.338715	ATLAS-SUSY-2018-41	0.9123085	ATLAS-SUSY-2018-41	214.852558	2727.46653	721.871608	28.0780298	-1	00:27:03
ew_a8stm7wy.slha	459.774264	779.229897	776.804815	779.51076	2494.24749	2494.41227	0.2152801	0.2181551	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1790649	ATLAS-SUSY-2018-41	0.1648635	CMS-SUS-21-002	450.218732	2336.98316	756.080808	9.19337132	-1	00:43:52
ew_sn6jnnka.slha	237.842572	244.993895	240.828898	1024.28618	2881.24404	1024.48132	0.4256919	0.5077633	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5402	ATLAS-SUSY-2018-41	0.3771542	ATLAS-SUSY-2018-41	2828.47825	927.573484	232.836007	34.6693315	-1	00:51:51
ew_zhi3y2f7.slha	200.60357	211.306413	204.619373	832.843656	938.58494	833.260551	1.163848	1.168596	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.313898	ATLAS-SUSY-2018-41	0.9108329	ATLAS-SUSY-2018-41	895.185464	733.10922	201.879293	7.13732349	-1	00:46:13
ew_nx1mqnwh.slha	427.88168	1011.61284	1010.91735	1016.18506	1723.65644	1723.82165	0.3733958	0.4326157	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4482255	ATLAS-SUSY-2018-41	0.3085793	ATLAS-SUSY-2018-41	413.017923	1588.11257	988.166058	11.4678108	-1	00:48:19
ew__ioj4i6y.slha	383.216624	401.548396	386.720481	621.74068	2500.77786	622.20028	0.2033198	0.2150539	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1429353	ATLAS-SUSY-2018-05-ewk	0.122783	ATLAS-SUSY-2018-05-ewk	2447.54932	539.382337	384.372283	33.8119309	-1	00:53:16
ew_3bmo_xh4.slha	479.089926	556.98157	555.048064	568.041268	2880.79398	2880.95888	0.001920729	0.001386384	CMS-SUS-16-048	0.001920729	CMS-SUS-16-048	0.001386384	CMS-SUS-16-048	480.474096	2713.71555	536.81485	24.037326	-1	00:00:23
ew_gmyrlr4x.slha	499.453607	945.911435	946.070839	1433.49106	1439.51742	1440.0041	0.5938483	0.7327144	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.6977887	ATLAS-SUSY-2018-41	0.5004032	CMS-SUS-21-002	479.788797	855.501112	1401.12928	41.0754826	-1	00:42:08
ew_0hy9yon9.slha	361.958138	365.002451	363.635752	2692.25859	2710.5271	2692.5209	-1	-1	-1	-1	-1	-1	-1	2657.16957	2529.59144	350.460492	24.7395626	[]	00:00:04
ew_7f7ldzc3.slha	127.218503	133.187037	130.448289	800.036471	1765.93028	1766.09526	-1	-1	-1	-1	-1	-1	-1	771.547736	1626.37183	126.353288	14.3884682	[]	00:00:00
ew_hwgs67he.slha	23.94539	387.943308	388.106656	2268.84169	2269.77337	2270.68061	3.556153	4.539236	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.08882	CMS-SUS-21-002	3.537872	CMS-SUS-21-002	19.7903937	338.606575	2223.64988	17.3913168	-1	00:49:42
ew_lhagcyf0.slha	177.996011	181.679719	179.8943	2168.83505	2293.74554	2169.02404	-1	-1	-1	-1	-1	-1	-1	2240.53175	2019.30664	174.026588	13.438658	[]	00:00:03
ew_30nyffzi.slha	316.62438	324.517026	319.367723	1063.74525	1938.73668	1063.94829	0.3211379	0.3899605	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4058149	ATLAS-SUSY-2018-41	0.2808239	ATLAS-SUSY-2018-41	1886.7677	960.474259	311.929167	8.54053714	-1	00:43:55
ew_cvkwkvsw.slha	368.430593	374.078924	371.119725	1516.79092	1599.20135	1517.03677	-1	-1	-1	-1	-1	-1	-1	1548.78609	1387.97948	358.52507	35.8488261	[]	00:00:03
ew_oytfq1x4.slha	176.287399	284.789261	177.978735	308.556483	604.7712	316.638745	0.3323218	0.3077857	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3059306	ATLAS-SUSY-2019-09	0.2538569	ATLAS-SUSY-2019-09	565.91608	158.48084	267.930939	22.30169	-1	00:41:22
ew_7v843ral.slha	358.816123	363.913826	361.147915	1527.25221	2530.82008	1527.43025	-1	-1	-1	-1	-1	-1	-1	2477.52561	1405.15928	348.750059	35.4118457	[]	00:00:00
ew_jef7f3lc.slha	386.860603	532.818186	527.734459	533.436291	1168.85184	1169.01862	0.01166294	0.01918079	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.01938438	ATLAS-SUSY-2019-09	0.01629003	ATLAS-SUSY-2019-09	373.157058	1051.2268	513.643569	46.5730952	-1	00:23:21
ew_gd7ngrrk.slha	310.06005	318.470995	313.11345	923.977309	2955.01615	924.186864	0.6829322	0.7027739	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7680978	ATLAS-SUSY-2018-41	0.5304247	ATLAS-SUSY-2018-41	2902.51479	832.565239	303.989663	33.5617519	-1	00:39:16
