# From https://twiki.cern.ch/twiki/bin/view/LHCPhysics/SUSYCrossSections13TeVglusq
# NNLOapprox + NNLL gluino-squark cross section [pb], 13 TeV
100 GeV 	7.54E+04 ± 5.68 %
305 GeV 	6.52E+02 ± 4.93 %
310 GeV 	6.04E+02 ± 4.92 %
315 GeV 	5.61E+02 ± 4.91 %
320 GeV 	5.21E+02 ± 4.9 %
325 GeV 	4.84E+02 ± 4.9 %
330 GeV 	4.51E+02 ± 4.9 %
335 GeV 	4.20E+02 ± 4.89 %
340 GeV 	3.91E+02 ± 4.89 %
345 GeV 	3.65E+02 ± 4.88 %
350 GeV 	3.41E+02 ± 4.88 %
355 GeV 	3.18E+02 ± 4.87 %
360 GeV 	2.97E+02 ± 4.86 %
365 GeV 	2.78E+02 ± 4.86 %
370 GeV 	2.61E+02 ± 4.85 %
375 GeV 	2.44E+02 ± 4.85 %
380 GeV 	2.29E+02 ± 4.84 %
385 GeV 	2.15E+02 ± 4.83 %
390 GeV 	2.02E+02 ± 4.83 %
395 GeV 	1.89E+02 ± 4.82 %
400 GeV 	1.78E+02 ± 4.82 %
405 GeV 	1.67E+02 ± 4.82 %
410 GeV 	1.58E+02 ± 4.82 %
415 GeV 	1.48E+02 ± 4.82 %
420 GeV 	1.40E+02 ± 4.82 %
425 GeV 	1.32E+02 ± 4.82 %
430 GeV 	1.24E+02 ± 4.82 %
435 GeV 	1.17E+02 ± 4.83 %
440 GeV 	1.11E+02 ± 4.83 %
445 GeV 	1.05E+02 ± 4.85 %
450 GeV 	9.88E+01 ± 4.86 %
455 GeV 	9.35E+01 ± 4.88 %
460 GeV 	8.84E+01 ± 4.9 %
465 GeV 	8.37E+01 ± 4.92 %
470 GeV 	7.92E+01 ± 4.95 %
475 GeV 	7.50E+01 ± 4.98 %
480 GeV 	7.11E+01 ± 5.04 %
485 GeV 	6.74E+01 ± 5.07 %
490 GeV 	6.39E+01 ± 5.11 %
495 GeV 	6.06E+01 ± 5.15 %
500 GeV 	5.75E+01 ± 5.19 %
505 GeV 	5.46E+01 ± 5.18 %
510 GeV 	5.19E+01 ± 5.19 %
515 GeV 	4.93E+01 ± 5.21 %
520 GeV 	4.69E+01 ± 5.24 %
525 GeV 	4.46E+01 ± 5.26 %
530 GeV 	4.24E+01 ± 5.29 %
535 GeV 	4.03E+01 ± 5.31 %
540 GeV 	3.84E+01 ± 5.33 %
545 GeV 	3.66E+01 ± 5.35 %
550 GeV 	3.48E+01 ± 5.36 %
555 GeV 	3.32E+01 ± 5.36 %
560 GeV 	3.16E+01 ± 5.37 %
565 GeV 	3.01E+01 ± 5.37 %
570 GeV 	2.87E+01 ± 5.36 %
575 GeV 	2.74E+01 ± 5.36 %
580 GeV 	2.62E+01 ± 5.36 %
585 GeV 	2.50E+01 ± 5.35 %
590 GeV 	2.38E+01 ± 5.35 %
595 GeV 	2.28E+01 ± 5.34 %
600 GeV 	2.17E+01 ± 5.34 %
605 GeV 	2.08E+01 ± 5.34 %
610 GeV 	1.99E+01 ± 5.34 %
615 GeV 	1.90E+01 ± 5.34 %
620 GeV 	1.82E+01 ± 5.35 %
625 GeV 	1.74E+01 ± 5.35 %
630 GeV 	1.66E+01 ± 5.36 %
635 GeV 	1.59E+01 ± 5.37 %
640 GeV 	1.52E+01 ± 5.38 %
645 GeV 	1.46E+01 ± 5.39 %
650 GeV 	1.40E+01 ± 5.4 %
655 GeV 	1.34E+01 ± 5.41 %
660 GeV 	1.28E+01 ± 5.42 %
665 GeV 	1.23E+01 ± 5.43 %
670 GeV 	1.18E+01 ± 5.44 %
675 GeV 	1.13E+01 ± 5.46 %
680 GeV 	1.08E+01 ± 5.47 %
685 GeV 	1.04E+01 ± 5.48 %
690 GeV 	9.95E+00 ± 5.49 %
695 GeV 	9.55E+00 ± 5.5 %
700 GeV 	9.16E+00 ± 5.51 %
705 GeV 	8.80E+00 ± 5.52 %
710 GeV 	8.44E+00 ± 5.53 %
715 GeV 	8.11E+00 ± 5.54 %
720 GeV 	7.79E+00 ± 5.55 %
725 GeV 	7.48E+00 ± 5.56 %
730 GeV 	7.19E+00 ± 5.56 %
735 GeV 	6.91E+00 ± 5.57 %
740 GeV 	6.64E+00 ± 5.58 %
745 GeV 	6.38E+00 ± 5.59 %
750 GeV 	6.14E+00 ± 5.6 %
755 GeV 	5.90E+00 ± 5.6 %
760 GeV 	5.68E+00 ± 5.61 %
765 GeV 	5.46E+00 ± 5.62 %
770 GeV 	5.25E+00 ± 5.63 %
775 GeV 	5.05E+00 ± 5.64 %
780 GeV 	4.86E+00 ± 5.65 %
785 GeV 	4.68E+00 ± 5.66 %
790 GeV 	4.51E+00 ± 5.67 %
795 GeV 	4.34E+00 ± 5.69 %
800 GeV 	4.18E+00 ± 5.7 %
805 GeV 	4.03E+00 ± 5.71 %
810 GeV 	3.88E+00 ± 5.73 %
815 GeV 	3.74E+00 ± 5.74 %
820 GeV 	3.60E+00 ± 5.75 %
825 GeV 	3.47E+00 ± 5.77 %
830 GeV 	3.35E+00 ± 5.78 %
835 GeV 	3.22E+00 ± 5.8 %
840 GeV 	3.11E+00 ± 5.81 %
845 GeV 	3.00E+00 ± 5.83 %
850 GeV 	2.89E+00 ± 5.84 %
855 GeV 	2.79E+00 ± 5.86 %
860 GeV 	2.69E+00 ± 5.87 %
865 GeV 	2.60E+00 ± 5.89 %
870 GeV 	2.50E+00 ± 5.9 %
875 GeV 	2.42E+00 ± 5.92 %
880 GeV 	2.33E+00 ± 5.94 %
885 GeV 	2.25E+00 ± 5.95 %
890 GeV 	2.17E+00 ± 5.97 %
895 GeV 	2.10E+00 ± 5.98 %
900 GeV 	2.03E+00 ± 6.0 %
905 GeV 	1.96E+00 ± 6.02 %
910 GeV 	1.89E+00 ± 6.04 %
915 GeV 	1.83E+00 ± 6.06 %
920 GeV 	1.76E+00 ± 6.07 %
925 GeV 	1.70E+00 ± 6.09 %
930 GeV 	1.65E+00 ± 6.11 %
935 GeV 	1.59E+00 ± 6.13 %
940 GeV 	1.54E+00 ± 6.15 %
945 GeV 	1.49E+00 ± 6.17 %
950 GeV 	1.44E+00 ± 6.19 %
955 GeV 	1.39E+00 ± 6.21 %
960 GeV 	1.34E+00 ± 6.23 %
965 GeV 	1.30E+00 ± 6.24 %
970 GeV 	1.26E+00 ± 6.26 %
975 GeV 	1.21E+00 ± 6.28 %
980 GeV 	1.18E+00 ± 6.3 %
985 GeV 	1.14E+00 ± 6.32 %
990 GeV 	1.10E+00 ± 6.35 %
995 GeV 	1.06E+00 ± 6.37 %
1000 GeV 	1.03E+00 ± 6.39 %
1005 GeV 	9.96E-01 ± 6.41 %
1010 GeV 	9.64E-01 ± 6.43 %
1015 GeV 	9.33E-01 ± 6.45 %
1020 GeV 	9.03E-01 ± 6.47 %
1025 GeV 	8.75E-01 ± 6.5 %
1030 GeV 	8.47E-01 ± 6.52 %
1035 GeV 	8.20E-01 ± 6.54 %
1040 GeV 	7.94E-01 ± 6.56 %
1045 GeV 	7.69E-01 ± 6.59 %
1050 GeV 	7.45E-01 ± 6.61 %
1055 GeV 	7.21E-01 ± 6.63 %
1060 GeV 	6.99E-01 ± 6.66 %
1065 GeV 	6.77E-01 ± 6.68 %
1070 GeV 	6.56E-01 ± 6.71 %
1075 GeV 	6.35E-01 ± 6.73 %
1080 GeV 	6.16E-01 ± 6.75 %
1085 GeV 	5.97E-01 ± 6.78 %
1090 GeV 	5.78E-01 ± 6.8 %
1095 GeV 	5.60E-01 ± 6.82 %
1100 GeV 	5.43E-01 ± 6.85 %
1105 GeV 	5.27E-01 ± 6.87 %
1110 GeV 	5.11E-01 ± 6.89 %
1115 GeV 	4.95E-01 ± 6.91 %
1120 GeV 	4.80E-01 ± 6.94 %
1125 GeV 	4.65E-01 ± 6.96 %
1130 GeV 	4.51E-01 ± 6.99 %
1135 GeV 	4.38E-01 ± 7.01 %
1140 GeV 	4.24E-01 ± 7.04 %
1145 GeV 	4.12E-01 ± 7.06 %
1150 GeV 	3.99E-01 ± 7.09 %
1155 GeV 	3.87E-01 ± 7.11 %
1160 GeV 	3.76E-01 ± 7.14 %
1165 GeV 	3.65E-01 ± 7.17 %
1170 GeV 	3.54E-01 ± 7.2 %
1175 GeV 	3.43E-01 ± 7.23 %
1180 GeV 	3.33E-01 ± 7.25 %
1185 GeV 	3.23E-01 ± 7.28 %
1190 GeV 	3.14E-01 ± 7.31 %
1195 GeV 	3.04E-01 ± 7.34 %
1200 GeV 	2.96E-01 ± 7.37 %
1205 GeV 	2.87E-01 ± 7.4 %
1210 GeV 	2.78E-01 ± 7.42 %
1215 GeV 	2.70E-01 ± 7.45 %
1220 GeV 	2.62E-01 ± 7.48 %
1225 GeV 	2.55E-01 ± 7.51 %
1230 GeV 	2.47E-01 ± 7.53 %
1235 GeV 	2.40E-01 ± 7.56 %
1240 GeV 	2.33E-01 ± 7.59 %
1245 GeV 	2.27E-01 ± 7.61 %
1250 GeV 	2.20E-01 ± 7.64 %
1255 GeV 	2.14E-01 ± 7.67 %
1260 GeV 	2.08E-01 ± 7.7 %
1265 GeV 	2.02E-01 ± 7.73 %
1270 GeV 	1.96E-01 ± 7.75 %
1275 GeV 	1.90E-01 ± 7.78 %
1280 GeV 	1.85E-01 ± 7.81 %
1285 GeV 	1.80E-01 ± 7.84 %
1290 GeV 	1.75E-01 ± 7.87 %
1295 GeV 	1.70E-01 ± 7.9 %
1300 GeV 	1.65E-01 ± 7.93 %
1305 GeV 	1.60E-01 ± 7.96 %
1310 GeV 	1.56E-01 ± 7.99 %
1315 GeV 	1.51E-01 ± 8.02 %
1320 GeV 	1.47E-01 ± 8.05 %
1325 GeV 	1.43E-01 ± 8.08 %
1330 GeV 	1.39E-01 ± 8.11 %
1335 GeV 	1.35E-01 ± 8.14 %
1340 GeV 	1.31E-01 ± 8.17 %
1345 GeV 	1.28E-01 ± 8.21 %
1350 GeV 	1.24E-01 ± 8.24 %
1355 GeV 	1.21E-01 ± 8.27 %
1360 GeV 	1.17E-01 ± 8.3 %
1365 GeV 	1.14E-01 ± 8.34 %
1370 GeV 	1.11E-01 ± 8.37 %
1375 GeV 	1.08E-01 ± 8.41 %
1380 GeV 	1.05E-01 ± 8.44 %
1385 GeV 	1.02E-01 ± 8.48 %
1390 GeV 	9.92E-02 ± 8.51 %
1395 GeV 	9.65E-02 ± 8.55 %
1400 GeV 	9.39E-02 ± 8.58 %
1405 GeV 	9.13E-02 ± 8.61 %
1410 GeV 	8.88E-02 ± 8.65 %
1415 GeV 	8.64E-02 ± 8.68 %
1420 GeV 	8.40E-02 ± 8.71 %
1425 GeV 	8.18E-02 ± 8.75 %
1430 GeV 	7.95E-02 ± 8.78 %
1435 GeV 	7.74E-02 ± 8.82 %
1440 GeV 	7.53E-02 ± 8.85 %
1445 GeV 	7.33E-02 ± 8.88 %
1450 GeV 	7.13E-02 ± 8.92 %
1455 GeV 	6.94E-02 ± 8.95 %
1460 GeV 	6.75E-02 ± 8.99 %
1465 GeV 	6.57E-02 ± 9.02 %
1470 GeV 	6.39E-02 ± 9.06 %
1475 GeV 	6.22E-02 ± 9.1 %
1480 GeV 	6.06E-02 ± 9.13 %
1485 GeV 	5.89E-02 ± 9.17 %
1490 GeV 	5.74E-02 ± 9.2 %
1495 GeV 	5.58E-02 ± 9.24 %
1500 GeV 	5.44E-02 ± 9.28 %
1505 GeV 	5.29E-02 ± 9.32 %
1510 GeV 	5.15E-02 ± 9.35 %
1515 GeV 	5.02E-02 ± 9.39 %
1520 GeV 	4.88E-02 ± 9.43 %
1525 GeV 	4.75E-02 ± 9.47 %
1530 GeV 	4.63E-02 ± 9.5 %
1535 GeV 	4.51E-02 ± 9.54 %
1540 GeV 	4.39E-02 ± 9.58 %
1545 GeV 	4.27E-02 ± 9.62 %
1550 GeV 	4.16E-02 ± 9.66 %
1555 GeV 	4.05E-02 ± 9.7 %
1560 GeV 	3.95E-02 ± 9.73 %
1565 GeV 	3.84E-02 ± 9.77 %
1570 GeV 	3.74E-02 ± 9.81 %
1575 GeV 	3.64E-02 ± 9.85 %
1580 GeV 	3.55E-02 ± 9.89 %
1585 GeV 	3.46E-02 ± 9.93 %
1590 GeV 	3.37E-02 ± 9.98 %
1595 GeV 	3.28E-02 ± 10.02 %
1600 GeV 	3.19E-02 ± 10.06 %
1605 GeV 	3.11E-02 ± 10.1 %
1610 GeV 	3.03E-02 ± 10.14 %
1615 GeV 	2.95E-02 ± 10.18 %
1620 GeV 	2.88E-02 ± 10.23 %
1625 GeV 	2.80E-02 ± 10.27 %
1630 GeV 	2.73E-02 ± 10.31 %
1635 GeV 	2.66E-02 ± 10.35 %
1640 GeV 	2.59E-02 ± 10.4 %
1645 GeV 	2.52E-02 ± 10.44 %
1650 GeV 	2.46E-02 ± 10.48 %
1655 GeV 	2.40E-02 ± 10.53 %
1660 GeV 	2.34E-02 ± 10.57 %
1665 GeV 	2.28E-02 ± 10.61 %
1670 GeV 	2.22E-02 ± 10.66 %
1675 GeV 	2.16E-02 ± 10.7 %
1680 GeV 	2.11E-02 ± 10.74 %
1685 GeV 	2.05E-02 ± 10.79 %
1690 GeV 	2.00E-02 ± 10.83 %
1695 GeV 	1.95E-02 ± 10.87 %
1700 GeV 	1.90E-02 ± 10.92 %
1705 GeV 	1.85E-02 ± 10.96 %
1710 GeV 	1.80E-02 ± 11.01 %
1715 GeV 	1.76E-02 ± 11.05 %
1720 GeV 	1.71E-02 ± 11.1 %
1725 GeV 	1.67E-02 ± 11.14 %
1730 GeV 	1.63E-02 ± 11.19 %
1735 GeV 	1.59E-02 ± 11.23 %
1740 GeV 	1.55E-02 ± 11.28 %
1745 GeV 	1.51E-02 ± 11.32 %
1750 GeV 	1.47E-02 ± 11.37 %
1755 GeV 	1.43E-02 ± 11.42 %
1760 GeV 	1.40E-02 ± 11.46 %
1765 GeV 	1.36E-02 ± 11.51 %
1770 GeV 	1.33E-02 ± 11.55 %
1775 GeV 	1.29E-02 ± 11.6 %
1780 GeV 	1.26E-02 ± 11.65 %
1785 GeV 	1.23E-02 ± 11.7 %
1790 GeV 	1.20E-02 ± 11.74 %
1795 GeV 	1.17E-02 ± 11.79 %
1800 GeV 	1.14E-02 ± 11.84 %
1805 GeV 	1.11E-02 ± 11.89 %
1810 GeV 	1.08E-02 ± 11.94 %
1815 GeV 	1.06E-02 ± 11.98 %
1820 GeV 	1.03E-02 ± 12.03 %
1825 GeV 	1.00E-02 ± 12.08 %
1830 GeV 	9.79E-03 ± 12.13 %
1835 GeV 	9.55E-03 ± 12.18 %
1840 GeV 	9.31E-03 ± 12.23 %
1845 GeV 	9.08E-03 ± 12.28 %
1850 GeV 	8.86E-03 ± 12.33 %
1855 GeV 	8.64E-03 ± 12.38 %
1860 GeV 	8.42E-03 ± 12.44 %
1865 GeV 	8.22E-03 ± 12.49 %
1870 GeV 	8.01E-03 ± 12.54 %
1875 GeV 	7.81E-03 ± 12.59 %
1880 GeV 	7.62E-03 ± 12.64 %
1885 GeV 	7.43E-03 ± 12.69 %
1890 GeV 	7.25E-03 ± 12.75 %
1895 GeV 	7.07E-03 ± 12.8 %
1900 GeV 	6.90E-03 ± 12.85 %
1905 GeV 	6.73E-03 ± 12.9 %
1910 GeV 	6.56E-03 ± 12.95 %
1915 GeV 	6.40E-03 ± 13.01 %
1920 GeV 	6.24E-03 ± 13.06 %
1925 GeV 	6.09E-03 ± 13.11 %
1930 GeV 	5.94E-03 ± 13.17 %
1935 GeV 	5.79E-03 ± 13.22 %
1940 GeV 	5.65E-03 ± 13.28 %
1945 GeV 	5.51E-03 ± 13.33 %
1950 GeV 	5.38E-03 ± 13.39 %
1955 GeV 	5.25E-03 ± 13.44 %
1960 GeV 	5.12E-03 ± 13.5 %
1965 GeV 	4.99E-03 ± 13.56 %
1970 GeV 	4.87E-03 ± 13.61 %
1975 GeV 	4.75E-03 ± 13.67 %
1980 GeV 	4.64E-03 ± 13.73 %
1985 GeV 	4.52E-03 ± 13.79 %
1990 GeV 	4.41E-03 ± 13.84 %
1995 GeV 	4.31E-03 ± 13.9 %
2000 GeV 	4.20E-03 ± 13.96 %
2005 GeV 	4.10E-03 ± 14.02 %
2010 GeV 	4.00E-03 ± 14.08 %
2015 GeV 	3.90E-03 ± 14.14 %
2020 GeV 	3.81E-03 ± 14.19 %
2025 GeV 	3.71E-03 ± 14.25 %
2030 GeV 	3.62E-03 ± 14.31 %
2035 GeV 	3.54E-03 ± 14.37 %
2040 GeV 	3.45E-03 ± 14.43 %
2045 GeV 	3.37E-03 ± 14.49 %
2050 GeV 	3.28E-03 ± 14.55 %
2055 GeV 	3.20E-03 ± 14.61 %
2060 GeV 	3.13E-03 ± 14.67 %
2065 GeV 	3.05E-03 ± 14.73 %
2070 GeV 	2.98E-03 ± 14.79 %
2075 GeV 	2.91E-03 ± 14.85 %
2080 GeV 	2.84E-03 ± 14.91 %
2085 GeV 	2.77E-03 ± 14.98 %
2090 GeV 	2.70E-03 ± 15.04 %
2095 GeV 	2.63E-03 ± 15.1 %
2100 GeV 	2.57E-03 ± 15.16 %
2105 GeV 	2.51E-03 ± 15.23 %
2110 GeV 	2.45E-03 ± 15.29 %
2115 GeV 	2.39E-03 ± 15.35 %
2120 GeV 	2.33E-03 ± 15.41 %
2125 GeV 	2.28E-03 ± 15.48 %
2130 GeV 	2.22E-03 ± 15.54 %
2135 GeV 	2.17E-03 ± 15.6 %
2140 GeV 	2.11E-03 ± 15.67 %
2145 GeV 	2.06E-03 ± 15.73 %
2150 GeV 	2.01E-03 ± 15.79 %
2155 GeV 	1.97E-03 ± 15.86 %
2160 GeV 	1.92E-03 ± 15.92 %
2165 GeV 	1.87E-03 ± 15.99 %
2170 GeV 	1.83E-03 ± 16.05 %
2175 GeV 	1.78E-03 ± 16.12 %
2180 GeV 	1.74E-03 ± 16.18 %
2185 GeV 	1.70E-03 ± 16.25 %
2190 GeV 	1.66E-03 ± 16.31 %
2195 GeV 	1.62E-03 ± 16.38 %
2200 GeV 	1.58E-03 ± 16.45 %
2205 GeV 	1.54E-03 ± 16.52 %
2210 GeV 	1.50E-03 ± 16.58 %
2215 GeV 	1.47E-03 ± 16.65 %
2220 GeV 	1.43E-03 ± 16.72 %
2225 GeV 	1.40E-03 ± 16.79 %
2230 GeV 	1.36E-03 ± 16.86 %
2235 GeV 	1.33E-03 ± 16.93 %
2240 GeV 	1.30E-03 ± 16.99 %
2245 GeV 	1.27E-03 ± 17.06 %
2250 GeV 	1.24E-03 ± 17.13 %
2255 GeV 	1.21E-03 ± 17.2 %
2260 GeV 	1.18E-03 ± 17.27 %
2265 GeV 	1.15E-03 ± 17.34 %
2270 GeV 	1.12E-03 ± 17.41 %
2275 GeV 	1.10E-03 ± 17.48 %
2280 GeV 	1.07E-03 ± 17.55 %
2285 GeV 	1.05E-03 ± 17.62 %
2290 GeV 	1.02E-03 ± 17.69 %
2295 GeV 	9.96E-04 ± 17.77 %
2300 GeV 	9.72E-04 ± 17.84 %
2305 GeV 	9.49E-04 ± 17.91 %
2310 GeV 	9.26E-04 ± 17.98 %
2315 GeV 	9.04E-04 ± 18.05 %
2320 GeV 	8.83E-04 ± 18.12 %
2325 GeV 	8.62E-04 ± 18.2 %
2330 GeV 	8.41E-04 ± 18.27 %
2335 GeV 	8.21E-04 ± 18.34 %
2340 GeV 	8.01E-04 ± 18.41 %
2345 GeV 	7.82E-04 ± 18.49 %
2350 GeV 	7.64E-04 ± 18.56 %
2355 GeV 	7.46E-04 ± 18.63 %
2360 GeV 	7.28E-04 ± 18.71 %
2365 GeV 	7.10E-04 ± 18.78 %
2370 GeV 	6.94E-04 ± 18.86 %
2375 GeV 	6.77E-04 ± 18.93 %
2380 GeV 	6.61E-04 ± 19.01 %
2385 GeV 	6.45E-04 ± 19.08 %
2390 GeV 	6.30E-04 ± 19.16 %
2395 GeV 	6.15E-04 ± 19.24 %
2400 GeV 	6.00E-04 ± 19.31 %
2405 GeV 	5.86E-04 ± 19.39 %
2410 GeV 	5.72E-04 ± 19.46 %
2415 GeV 	5.58E-04 ± 19.54 %
2420 GeV 	5.45E-04 ± 19.62 %
2425 GeV 	5.32E-04 ± 19.7 %
2430 GeV 	5.19E-04 ± 19.78 %
2435 GeV 	5.07E-04 ± 19.86 %
2440 GeV 	4.95E-04 ± 19.93 %
2445 GeV 	4.83E-04 ± 20.01 %
2450 GeV 	4.72E-04 ± 20.09 %
2455 GeV 	4.60E-04 ± 20.18 %
2460 GeV 	4.49E-04 ± 20.26 %
2465 GeV 	4.39E-04 ± 20.34 %
2470 GeV 	4.28E-04 ± 20.42 %
2475 GeV 	4.18E-04 ± 20.5 %
2480 GeV 	4.08E-04 ± 20.58 %
2485 GeV 	3.98E-04 ± 20.67 %
2490 GeV 	3.89E-04 ± 20.75 %
2495 GeV 	3.80E-04 ± 20.83 %
2500 GeV 	3.71E-04 ± 20.91 %
2505 GeV 	3.62E-04 ± 20.99 %
2510 GeV 	3.53E-04 ± 21.08 %
2515 GeV 	3.45E-04 ± 21.16 %
2520 GeV 	3.37E-04 ± 21.24 %
2525 GeV 	3.29E-04 ± 21.32 %
2530 GeV 	3.21E-04 ± 21.41 %
2535 GeV 	3.13E-04 ± 21.49 %
2540 GeV 	3.06E-04 ± 21.57 %
2545 GeV 	2.98E-04 ± 21.66 %
2550 GeV 	2.91E-04 ± 21.74 %
2555 GeV 	2.84E-04 ± 21.83 %
2560 GeV 	2.78E-04 ± 21.91 %
2565 GeV 	2.71E-04 ± 22.0 %
2570 GeV 	2.65E-04 ± 22.09 %
2575 GeV 	2.58E-04 ± 22.18 %
2580 GeV 	2.52E-04 ± 22.26 %
2585 GeV 	2.46E-04 ± 22.35 %
2590 GeV 	2.40E-04 ± 22.44 %
2595 GeV 	2.34E-04 ± 22.53 %
2600 GeV 	2.29E-04 ± 22.62 %
2605 GeV 	2.23E-04 ± 22.71 %
2610 GeV 	2.18E-04 ± 22.8 %
2615 GeV 	2.13E-04 ± 22.88 %
2620 GeV 	2.08E-04 ± 22.97 %
2625 GeV 	2.03E-04 ± 23.06 %
2630 GeV 	1.98E-04 ± 23.15 %
2635 GeV 	1.93E-04 ± 23.24 %
2640 GeV 	1.89E-04 ± 23.33 %
2645 GeV 	1.84E-04 ± 23.42 %
2650 GeV 	1.80E-04 ± 23.51 %
2655 GeV 	1.76E-04 ± 23.6 %
2660 GeV 	1.71E-04 ± 23.7 %
2665 GeV 	1.67E-04 ± 23.79 %
2670 GeV 	1.63E-04 ± 23.88 %
2675 GeV 	1.59E-04 ± 23.98 %
2680 GeV 	1.56E-04 ± 24.07 %
2685 GeV 	1.52E-04 ± 24.17 %
2690 GeV 	1.48E-04 ± 24.26 %
2695 GeV 	1.45E-04 ± 24.36 %
2700 GeV 	1.41E-04 ± 24.45 %
2705 GeV 	1.38E-04 ± 24.55 %
2710 GeV 	1.35E-04 ± 24.64 %
2715 GeV 	1.31E-04 ± 24.74 %
2720 GeV 	1.28E-04 ± 24.83 %
2725 GeV 	1.25E-04 ± 24.93 %
2730 GeV 	1.22E-04 ± 25.03 %
2735 GeV 	1.19E-04 ± 25.12 %
2740 GeV 	1.16E-04 ± 25.22 %
2745 GeV 	1.14E-04 ± 25.32 %
2750 GeV 	1.11E-04 ± 25.42 %
2755 GeV 	1.08E-04 ± 25.51 %
2760 GeV 	1.06E-04 ± 25.61 %
2765 GeV 	1.03E-04 ± 25.71 %
2770 GeV 	1.01E-04 ± 25.81 %
2775 GeV 	9.83E-05 ± 25.91 %
2780 GeV 	9.59E-05 ± 26.02 %
2785 GeV 	9.36E-05 ± 26.12 %
2790 GeV 	9.14E-05 ± 26.22 %
2795 GeV 	8.92E-05 ± 26.32 %
2800 GeV 	8.71E-05 ± 26.42 %
2805 GeV 	8.50E-05 ± 26.53 %
2810 GeV 	8.29E-05 ± 26.63 %
2815 GeV 	8.10E-05 ± 26.73 %
2820 GeV 	7.90E-05 ± 26.83 %
2825 GeV 	7.71E-05 ± 26.94 %
2830 GeV 	7.53E-05 ± 27.04 %
2835 GeV 	7.35E-05 ± 27.14 %
2840 GeV 	7.17E-05 ± 27.24 %
2845 GeV 	7.00E-05 ± 27.35 %
2850 GeV 	6.83E-05 ± 27.45 %
2855 GeV 	6.66E-05 ± 27.56 %
2860 GeV 	6.50E-05 ± 27.66 %
2865 GeV 	6.35E-05 ± 27.77 %
2870 GeV 	6.20E-05 ± 27.87 %
2875 GeV 	6.05E-05 ± 27.98 %
2880 GeV 	5.90E-05 ± 28.09 %
2885 GeV 	5.76E-05 ± 28.2 %
2890 GeV 	5.62E-05 ± 28.31 %
2895 GeV 	5.48E-05 ± 28.42 %
2900 GeV 	5.35E-05 ± 28.53 %
2905 GeV 	5.22E-05 ± 28.65 %
2910 GeV 	5.10E-05 ± 28.76 %
2915 GeV 	4.97E-05 ± 28.88 %
2920 GeV 	4.86E-05 ± 28.99 %
2925 GeV 	4.74E-05 ± 29.11 %
2930 GeV 	4.62E-05 ± 29.23 %
2935 GeV 	4.51E-05 ± 29.35 %
2940 GeV 	4.40E-05 ± 29.46 %
2945 GeV 	4.30E-05 ± 29.58 %
2950 GeV 	4.19E-05 ± 29.7 %
2955 GeV 	4.09E-05 ± 29.81 %
2960 GeV 	3.99E-05 ± 29.92 %
2965 GeV 	3.90E-05 ± 30.03 %
2970 GeV 	3.80E-05 ± 30.13 %
2975 GeV 	3.71E-05 ± 30.24 %
2980 GeV 	3.62E-05 ± 30.34 %
2985 GeV 	3.53E-05 ± 30.45 %
2990 GeV 	3.45E-05 ± 30.55 %
2995 GeV 	3.36E-05 ± 30.66 %
3000 GeV 	3.28E-05 ± 30.78 %
