#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_n4kdbwes.slha	203.630021	420.675511	418.920124	434.537703	664.699667	664.874806	0.4453164	0.497078	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2801592	ATLAS-SUSY-2019-09	0.264355	ATLAS-SUSY-2019-08	189.553752	564.254021	416.053713	21.3120609	-1
ew_a3l0sa4e.slha	130.642536	218.243312	214.810548	225.706022	3018.51131	3018.67675	0.04046439	0.0372837	ATLAS-SUSY-2013-11,CMS-SUS-13-012	0.03993481	ATLAS-SUSY-2013-11	0.03548387	ATLAS-SUSY-2013-11	134.122588	2847.75458	206.130635	43.4116527	-1
ew_j4rf0dzz.slha	259.930469	284.940045	281.535767	329.942577	1760.74475	1760.91111	0.2375441	0.1953241	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2150722	ATLAS-SUSY-2019-09	0.1774417	ATLAS-SUSY-2019-09	295.165306	1621.32817	271.177379	47.1435283	-1
ew_i9m_4l39.slha	362.015013	383.147847	380.665082	445.975692	2354.82197	2354.98715	0.05572115	0.06409735	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.06617199	ATLAS-SUSY-2019-09	0.06060468	ATLAS-SUSY-2019-09	414.947194	2199.37533	369.126914	9.69625461	-1
ew_34fhrka6.slha	255.308649	260.583043	258.769988	723.284615	2948.5215	2948.68668	-1	-1	-1	-1	-1	-1	-1	704.846704	2779.54393	249.745271	14.6498057	[]
ew_o150mep8.slha	101.471321	1078.5734	1078.95059	1084.86901	1665.54651	1665.71641	0.4260645	0.5612197	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4907473	ATLAS-SUSY-2018-41	0.4148664	CMS-SUS-21-002	93.4068966	1529.94112	1055.23948	42.3507531	-1
ew_ykz2j_vy.slha	187.174743	1182.61911	1182.78307	2064.14343	2067.88839	2068.35807	0.5914644	0.7519681	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5779349	ATLAS-SUSY-2018-41	0.5995992	CMS-SUS-21-002	179.554789	1083.85268	2024.43261	9.86832665	-1
ew_7z13q4ee.slha	410.119328	414.170976	411.838322	2055.30831	2713.855	2055.48126	-1	-1	-1	-1	-1	-1	-1	2661.12573	1914.55072	401.552467	6.15084809	[]
ew_zbrkldbp.slha	285.640276	1042.56466	1042.72945	2177.11355	2179.29873	2179.99581	0.8255171	1.117225	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9377268	ATLAS-SUSY-2018-41	0.8578057	CMS-SUS-21-002	275.265322	948.166123	2135.61141	31.5275224	-1
ew_b89s7p02.slha	218.754352	222.97018	220.927797	1792.09164	2614.34448	1792.26602	-1	-1	-1	-1	-1	-1	-1	2560.9529	1658.92076	212.318071	48.6820149	[]
ew_wejm3kpv.slha	324.404696	737.496901	737.63213	908.141856	926.502855	926.885082	1.448549	1.714821	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.610972	ATLAS-SUSY-2018-41	1.130218	CMS-SUS-21-002	306.34717	666.982945	882.69343	36.4736924	-1
ew_jw_cbzpw.slha	200.639242	209.013815	204.130186	947.262686	1443.19589	947.487358	0.9758507	1.106415	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.17669	ATLAS-SUSY-2018-41	0.8315885	ATLAS-SUSY-2018-41	1394.1579	845.964212	198.220994	17.2246348	-1
ew_7ekkzxia.slha	201.065929	208.761656	203.794688	1007.94558	2112.32432	1008.14561	0.6523272	0.7843187	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8238438	ATLAS-SUSY-2018-41	0.5813602	ATLAS-SUSY-2018-41	2059.67006	908.552224	200.362343	6.93996487	-1
ew_m853whmo.slha	345.861163	769.486641	769.393576	810.500393	888.89663	889.070146	0.838402	0.980584	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9243283	ATLAS-SUSY-2018-41	0.6626624	CMS-SUS-21-002	326.334318	751.579063	785.956493	38.8868413	-1
ew_rqkvmjtc.slha	416.043574	419.666581	418.010749	2115.36216	2379.46662	2379.62395	-1	-1	-1	-1	-1	-1	-1	2065.52272	2222.61053	403.277926	43.561807	[]
ew_hs8d223d.slha	269.656719	276.053184	274.209387	593.969437	3142.90428	3143.06941	-1	-1	-1	-1	-1	-1	-1	577.540999	2970.71915	265.237448	11.6084669	[]
ew_e027m2zp.slha	115.948575	322.378054	322.485616	688.001526	697.668611	698.250689	2.212453	2.497511	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.580347	ATLAS-SUSY-2019-08	1.904455	ATLAS-SUSY-2019-08	105.101888	275.567968	665.155756	8.04588174	-1
ew_uk7nmuuv.slha	268.438722	324.961144	271.15329	386.819822	2109.13035	389.538867	0.07136092	0.1192506	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1123557	ATLAS-SUSY-2019-09	0.1149141	ATLAS-SUSY-2019-09	2056.47725	285.400327	308.917944	17.8463901	-1
ew_bni4p7q1.slha	459.417143	619.865863	620.029009	2184.43769	2185.74463	2186.54709	0.06129959	0.06745614	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.04665616	ATLAS-SUSY-2019-08	0.05833606	ATLAS-SUSY-2019-08	445.276	551.285674	2142.2137	36.4392608	-1
ew_aq2twzfe.slha	444.196414	459.097769	447.290261	745.455568	2484.68537	745.784797	0.1708416	0.1818188	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1323275	ATLAS-SUSY-2018-41	0.1417661	CMS-SUS-21-002	2431.57806	658.395362	441.019788	19.8978277	-1
ew_gndlzj3h.slha	266.770192	1041.2215	1041.38605	2368.94432	2370.76728	2371.4535	0.8562437	1.151297	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9627643	ATLAS-SUSY-2018-41	0.8884349	CMS-SUS-21-002	257.522205	947.730265	2325.31827	27.1039383	-1
ew_avq_3_dt.slha	102.702119	107.266689	105.040075	1660.33222	2161.01479	1660.51193	-1	-1	-1	-1	-1	-1	-1	2107.94789	1529.23328	100.920521	30.4841163	[]
ew_7lzk6orw.slha	467.386322	472.86622	470.079955	1427.43622	1734.58179	1734.73439	-1	-1	-1	-1	-1	-1	-1	1382.74954	1596.99685	455.104556	19.9623995	[]
ew_1rf7ae05.slha	414.105223	774.79322	773.467965	778.961638	1431.34445	1431.51066	0.3227103	0.3672953	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.3418746	ATLAS-SUSY-2018-41	0.2584063	CMS-SUS-21-002	398.048623	1304.49283	754.18414	22.460857	-1
ew_ij_rmi4w.slha	461.415355	479.014574	465.703393	771.688474	990.391679	772.274797	0.1639046	0.1825831	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1603662	ATLAS-SUSY-2018-41	0.1329762	CMS-SUS-21-002	946.252457	672.963247	461.942729	7.98265933	-1
ew_6_ajd7m4.slha	108.36756	773.303438	773.467489	2085.79544	2087.88913	2088.5557	2.746136	3.339142	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.153915	ATLAS-SUSY-2018-41	2.296769	CMS-SUS-21-002	102.383049	696.630571	2043.73192	11.6886361	-1
ew_ro84usp7.slha	75.7564156	1005.66781	1006.22234	1020.97683	1243.42847	1243.62997	0.606609	0.7841536	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.720878	ATLAS-SUSY-2018-41	0.5586488	CMS-SUS-21-002	67.0519479	1116.02579	992.714761	40.9579631	-1
ew_24d555eq.slha	493.736458	500.733816	496.447435	1267.30507	1900.62084	1267.50258	0.04684353	0.08267297	CMS-SUS-21-002	0.04684353	CMS-SUS-21-002	0.08267297	CMS-SUS-21-002	1848.64355	1153.02018	481.852196	32.9758724	-1
ew_3om0umm9.slha	282.323858	286.433702	284.242103	1872.68354	2846.31575	1872.85611	-1	-1	-1	-1	-1	-1	-1	2793.59076	1738.64108	275.320515	11.4695436	[]
ew_c8cmt384.slha	310.804178	323.157781	316.520221	645.576825	887.89253	888.004794	0.7288455	0.7242906	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8009028	ATLAS-SUSY-2018-41	0.5479696	ATLAS-SUSY-2018-41	609.765678	782.681649	308.394867	17.9165295	-1
ew_4x5ec0ao.slha	78.3400625	332.244658	329.451927	332.980941	2272.68451	2272.85011	2.086	2.182013	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.465696	ATLAS-SUSY-2019-09	1.37327	ATLAS-SUSY-2019-09	74.1020007	2118.7197	317.594216	24.3484126	-1
ew_p86k5dim.slha	467.596554	807.794123	807.957037	1765.99804	1768.61801	1769.32754	0.5523738	0.6682198	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.584464	ATLAS-SUSY-2018-41	0.4614755	CMS-SUS-21-002	450.939661	725.194839	1729.09228	42.048137	-1
ew__h4lvyk7.slha	126.94306	130.496496	128.962034	1327.02878	2888.1102	2888.27554	-1	-1	-1	-1	-1	-1	-1	1299.06517	2719.66577	124.995457	13.731235	[]
ew_dtdjey55.slha	32.3052391	876.252466	876.678756	929.821594	991.421719	991.88264	1.518029	1.864713	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.704168	ATLAS-SUSY-2018-41	1.273951	CMS-SUS-21-002	24.5130741	838.813217	903.131804	24.9920442	-1
ew_ya1rg7ca.slha	438.250139	447.542738	441.619106	1054.14581	1295.34213	1054.41223	0.3602844	0.4120409	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4490791	ATLAS-SUSY-2018-41	0.3135683	ATLAS-SUSY-2018-41	1247.7912	945.743479	430.387922	14.3762822	-1
ew_9ttisy8u.slha	191.607952	775.32916	774.64163	776.631835	3096.99564	3097.16063	1.360874	1.390797	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.418734	ATLAS-SUSY-2018-41	0.9765134	ATLAS-SUSY-2018-41	185.756304	2926.19342	751.407447	41.6794695	-1
ew_n2d7_qsj.slha	280.512387	859.783427	859.529338	864.684436	1555.34946	1555.51709	0.9064316	0.9175234	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9338976	ATLAS-SUSY-2018-41	0.6426281	ATLAS-SUSY-2018-41	267.847133	1423.99772	838.160958	30.0923164	-1
ew_yr5py8dj.slha	274.320758	1109.18597	1108.9678	1111.17021	2833.58499	2833.74979	0.3570586	0.4440479	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3919188	ATLAS-SUSY-2018-41	0.3215154	CMS-SUS-21-002	266.419989	2668.8506	1079.87848	25.4692214	-1
ew_bk1p6tz6.slha	121.222257	247.702068	247.862472	2474.26018	2475.28046	2476.0365	1.012504	0.8683284	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7685081	ATLAS-SUSY-2018-32	0.7079634	ATLAS-SUSY-2018-32	116.143168	213.301726	2426.84281	9.50982989	-1
ew_5wvlbshm.slha	434.458836	449.696752	438.931079	776.768582	964.154103	777.295488	0.264497	0.290107	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2999547	ATLAS-SUSY-2018-41	0.2032748	ATLAS-SUSY-2018-41	920.175254	678.172161	431.809905	17.4331992	-1
ew_e13yzes6.slha	421.950731	472.616164	472.769265	1906.43302	1908.09885	1908.86691	0.01994413	0.01810386	ATLAS-SUSY-2013-11,CMS-SUS-16-048	0.01888244	CMS-SUS-16-048	0.01810209	CMS-SUS-16-048	407.752031	415.173598	1865.24765	16.7290958	-1
ew_g28xtwt0.slha	448.123071	458.286048	454.249602	692.963152	1357.8743	1358.03678	-1	-1	-1	-1	-1	-1	-1	660.995392	1233.11918	440.266127	43.4389172	['CMS-SUS-16-039-agg']
ew_9ijs2810.slha	323.618304	330.060338	328.008993	669.248112	2564.84572	2565.01085	-1	-1	-1	-1	-1	-1	-1	648.881159	2403.902	316.591434	16.4304787	[]
ew_xmr1n2ox.slha	367.608312	375.774153	370.707385	1037.33423	1763.30991	1037.54637	0.4480115	0.5262271	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5656048	ATLAS-SUSY-2018-41	0.3959854	ATLAS-SUSY-2018-41	1712.00347	933.55845	359.833596	28.8483353	-1
ew_uednv933.slha	198.726022	202.250046	200.673877	2107.25797	2344.59517	2344.75192	-1	-1	-1	-1	-1	-1	-1	2056.8867	2188.12277	192.560256	39.1182624	[]
ew_2g_i7ps9.slha	63.9888112	347.798032	347.960263	1974.88925	1976.33617	1977.16571	3.341017	4.178195	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.465249	CMS-SUS-21-002	3.190504	ATLAS-SUSY-2019-08	58.9171056	302.161328	1932.52704	10.4066033	-1
ew_vfyy9ave.slha	134.821384	1108.58899	1108.45391	1110.47182	3126.7116	3126.87624	0.394479	0.4995843	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.4270224	ATLAS-SUSY-2018-41	0.3679176	CMS-SUS-21-002	129.823104	2956.9807	1079.13711	18.9873933	-1
ew_ykbxeq0w.slha	191.325343	196.132883	193.697759	1531.83981	2655.73475	1532.01644	-1	-1	-1	-1	-1	-1	-1	2602.46404	1409.95167	186.233424	35.3654131	['CMS-SUS-16-039-agg']
ew_y_o_4ch9.slha	303.8304	1110.18678	1110.35139	2759.15637	2760.46267	2761.15611	0.6991734	0.8837812	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.705031	ATLAS-SUSY-2018-41	0.693202	CMS-SUS-21-002	294.815291	1013.39959	2715.37498	45.8659613	-1
ew_t1s_puhf.slha	326.865733	705.612639	704.390648	711.133359	1265.55264	1265.71922	0.6419755	0.6600232	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4270766	ATLAS-SUSY-2018-41	0.4232363	CMS-SUS-21-002	312.37271	1144.93718	688.039812	14.4583981	-1
ew_4yhgsyh4.slha	164.467265	1047.89917	1048.06586	1592.24254	1597.51568	1598.19819	0.874847	1.223986	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9930403	ATLAS-SUSY-2018-41	0.9567738	CMS-SUS-21-002	155.032763	952.972245	1557.09656	25.2438268	-1
ew_34g6ltgs.slha	163.119937	167.534978	165.138267	1843.1621	1888.24606	1879.95501	-1	-1	-1	-1	-1	-1	-1	1791.62348	1737.54703	162.835755	5.94151296	[]
ew_ahjpojd7.slha	140.395858	1050.11942	1050.28307	1223.61884	1244.29712	1244.62949	0.8532142	1.169394	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9383028	ATLAS-SUSY-2018-41	0.9208471	CMS-SUS-21-002	130.984448	968.268172	1194.87065	9.99785639	-1
ew_zce7keu5.slha	496.064154	556.893025	549.46244	566.618246	1022.29193	1022.44745	0.001533248	0.002050914	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-16-048,CMS-SUS-21-002	0.001260697	CMS-SUS-16-048	0.001670652	CMS-SUS-16-048	488.969975	910.094799	536.512365	42.1042726	-1
ew_3ptka9b5.slha	144.77722	149.48126	147.147287	1554.33935	2631.3304	1554.51578	-1	-1	-1	-1	-1	-1	-1	2577.9963	1431.15536	141.283756	37.0993905	[]
ew_g8hh88ow.slha	188.969407	193.417296	191.220259	1659.48566	2738.55913	1659.66038	-1	-1	-1	-1	-1	-1	-1	2685.3876	1532.58227	183.698064	39.7273981	[]
ew_v6r5c55g.slha	160.521139	164.388052	162.569767	1928.75483	2784.84852	1928.92749	-1	-1	-1	-1	-1	-1	-1	2731.71257	1791.24289	155.899072	45.3646002	[]
ew_oq8l6n8z.slha	115.351638	123.123167	118.844441	919.269817	2152.33905	919.476692	1.201813	1.363065	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.453343	ATLAS-SUSY-2018-41	1.032231	ATLAS-SUSY-2018-41	2099.34324	824.205036	114.86054	30.6881493	-1
ew_ghib5dzf.slha	154.875494	158.156306	156.654352	1785.2785	2786.98232	2787.14693	-1	-1	-1	-1	-1	-1	-1	1748.2618	2620.78885	153.081225	8.54598604	[]
ew_6beo51o0.slha	228.251923	238.1072	233.966053	520.800839	1230.98779	1231.1525	0.07193108	0.1264138	CMS-SUS-21-002	0.07193108	CMS-SUS-21-002	0.1264138	CMS-SUS-21-002	493.045824	1110.97038	225.629448	42.7401034	-1
ew_cqpo6f5t.slha	175.154281	179.046724	177.203115	1947.23721	2609.93215	1947.41077	-1	-1	-1	-1	-1	-1	-1	2556.5807	1808.02014	170.089434	35.5022531	[]
ew_421j4e4c.slha	129.727415	135.913975	132.851298	1282.24781	1328.09813	1324.51179	-1	-1	-1	-1	-1	-1	-1	1234.65766	1200.56666	127.582956	49.3600329	['CMS-SUS-16-039-agg']
ew_2i18m1l9.slha	141.047173	200.633184	144.791404	257.786438	2685.96702	262.236405	0.538556	0.5696493	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3981121	ATLAS-SUSY-2018-32	0.4643286	ATLAS-SUSY-2018-32	2632.85961	166.976043	185.301593	23.3497821	-1
ew_0kki89xa.slha	324.728358	330.268152	327.349637	1491.05639	1740.46641	1491.25373	-1	-1	-1	-1	-1	-1	-1	1689.21659	1364.74004	315.994712	30.6636669	[]
ew_o46jw_tb.slha	406.652037	892.266362	892.430568	2639.01091	2640.32815	2640.99907	0.9927474	1.212068	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.175513	ATLAS-SUSY-2018-41	0.8268499	CMS-SUS-21-002	395.75596	808.436079	2592.47607	23.1192454	-1
ew_5j24nzco.slha	395.517584	1023.1135	1022.92095	1030.93841	1457.21447	1457.38278	0.4101927	0.4540974	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.470401	ATLAS-SUSY-2018-41	0.3243628	ATLAS-SUSY-2018-41	379.025725	1328.12016	1001.99735	23.4006746	-1
ew_an4dgsyf.slha	351.606558	396.774827	354.60005	471.969311	1725.19239	473.943162	0.1656261	0.1442571	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1615605	ATLAS-SUSY-2019-09	0.13347	ATLAS-SUSY-2019-09	1674.05918	371.679598	379.349041	42.0178252	-1
ew_0a8n044h.slha	148.746233	157.984667	154.568467	419.767502	1717.99629	1718.16226	0.1037758	0.09331587	ATLAS-SUSY-2019-09	0.1037758	ATLAS-SUSY-2019-09	0.09331587	ATLAS-SUSY-2019-09	398.206334	1580.29782	150.648852	9.40796009	-1
ew_tutn0ffi.slha	315.737729	321.922596	319.595837	747.993783	2105.01688	2105.18209	-1	-1	-1	-1	-1	-1	-1	723.239027	1955.29652	307.799793	40.8536002	[]
ew_gjfixxr4.slha	27.7880931	682.17148	681.491533	686.754226	1549.20138	1549.36747	2.113691	2.125155	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.120603	ATLAS-SUSY-2018-41	1.452869	ATLAS-SUSY-2018-41	23.1109528	1419.93466	666.105668	6.21596176	-1
ew_da2hgdtx.slha	364.732069	375.69031	368.007487	793.59587	2755.30947	793.848339	0.6666667	0.650209	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6473754	ATLAS-SUSY-2018-41	0.4391248	ATLAS-SUSY-2018-41	2702.25613	707.141763	359.581647	46.1007071	-1
ew_9b3mz_ld.slha	249.750212	1095.27795	1095.26894	1099.18329	2016.25495	2016.42102	0.3637067	0.4760031	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4238001	ATLAS-SUSY-2018-41	0.3486484	CMS-SUS-21-002	239.665229	1871.23892	1068.5826	23.3268531	-1
ew_tvhqash6.slha	413.669066	436.430033	421.291933	611.619329	659.28317	657.213468	0.04667017	0.04977406	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.03881073	CMS-SUS-21-002	0.04248453	CMS-SUS-21-002	573.043189	556.33383	418.260924	42.9252355	-1
ew_ijmp8hzu.slha	41.7476735	500.605517	500.770053	1685.24546	1686.78422	1687.86146	4.475255	4.867925	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.825809	CMS-SUS-21-002	3.531302	CMS-SUS-21-002	35.6538606	438.812843	1647.4479	34.9650241	-1
ew__llxj1l5.slha	148.327152	155.975367	151.650491	932.325528	2522.57523	932.528752	1.087623	1.237547	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.31761	ATLAS-SUSY-2018-41	0.9322487	ATLAS-SUSY-2018-41	2469.23914	838.652529	146.670653	27.6054278	-1
