#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_aiy70vsw.slha	204.36377	410.600203	410.763708	2703.36331	2703.98856	2704.85895	1.009255	1.201757	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7613352	CMS-SUS-21-002	0.9543199	ATLAS-SUSY-2019-08	197.204158	359.825047	2655.92482	30.4863905	-1
ew_2bup36va.slha	440.798931	446.368434	443.187766	1449.8071	2463.15307	1449.98811	-1	-1	-1	-1	-1	-1	-1	2409.84752	1330.72793	429.019176	42.1763293	['CMS-SUS-16-039-agg']
ew_zpubs79c.slha	172.323047	1154.60486	1154.77214	1706.43834	1711.536	1712.2194	0.638786	0.8251171	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.641962	ATLAS-SUSY-2018-41	0.6478117	CMS-SUS-21-002	162.922209	1054.0092	1670.64142	33.579205	-1
ew_kxq2mz34.slha	446.584911	449.452746	448.234477	2508.8042	3021.57914	3021.74188	-1	-1	-1	-1	-1	-1	-1	2462.71663	2851.44471	432.316097	34.8720624	[]
ew_pc3g3sw5.slha	136.019039	142.406756	139.145046	1217.3101	1522.34933	1217.51629	0.08629876	0.1518813	CMS-SUS-21-002	0.08629876	CMS-SUS-21-002	0.1518813	CMS-SUS-21-002	1472.43039	1101.72037	133.781786	43.602784	-1
ew_mk6ckbpr.slha	254.007062	291.026684	287.412745	319.000012	1679.61425	1679.78046	0.2947869	0.2319389	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2530316	ATLAS-SUSY-2019-09	0.2139946	ATLAS-SUSY-2019-09	272.830239	1543.47987	277.53123	18.7258366	-1
ew_4dl24bc7.slha	259.719281	263.087495	261.620584	1957.08703	2596.07103	2596.23434	-1	-1	-1	-1	-1	-1	-1	1914.04781	2433.92706	251.445557	32.6938709	[]
ew_fghj2ag5.slha	433.980608	455.786961	437.081193	633.71156	2978.8244	634.256137	0.06348845	0.05869652	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.04600736	CMS-SUS-21-002	0.04619847	CMS-SUS-21-002	2926.5447	549.469996	437.542788	23.1505603	-1
ew_o1fprn1z.slha	148.806677	1158.02381	1158.2677	1162.98261	1907.48916	1907.6564	0.324699	0.4112412	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3477634	ATLAS-SUSY-2018-41	0.3046925	CMS-SUS-21-002	140.488819	1765.35462	1131.50548	28.2234813	-1
ew_04ul5t5y.slha	384.921627	389.800498	387.728286	1135.80928	2181.00292	2181.16725	-1	-1	-1	-1	-1	-1	-1	1104.08429	2029.51188	374.0049	30.1472159	[]
ew_l6am_25r.slha	408.706228	412.21806	410.680329	1905.44735	2574.64029	2574.80345	-1	-1	-1	-1	-1	-1	-1	1863.11165	2413.24916	396.007445	39.82772	[]
ew_29jenalt.slha	125.796452	1195.37375	1195.58976	1342.26525	1363.06759	1363.69372	0.4998117	0.6568386	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.494789	ATLAS-SUSY-2018-41	0.5188894	CMS-SUS-21-002	116.153481	1104.27648	1312.46567	49.9309948	-1
ew_ivuh8n_o.slha	231.745959	707.132677	707.297219	2951.61742	2952.38326	2953.1499	2.404639	2.898718	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.751199	ATLAS-SUSY-2018-41	1.910738	CMS-SUS-21-002	224.64598	635.282379	2903.72147	33.8392506	-1
ew_y23me3xi.slha	474.650274	479.763861	477.040678	1673.33729	1954.98812	1673.52683	-1	-1	-1	-1	-1	-1	-1	1902.65291	1540.74473	461.676511	44.6648564	[]
ew_7kv46o0s.slha	495.986826	499.095593	497.723936	2412.77046	2799.93564	2800.09683	-1	-1	-1	-1	-1	-1	-1	2364.61983	2634.0644	480.617123	33.8652416	[]
ew_tpkle7rw.slha	368.603698	428.429306	376.20829	454.11521	507.512062	499.769217	0.0662585	0.06737995	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.07018465	ATLAS-SUSY-2019-09	0.06476968	ATLAS-SUSY-2019-09	401.155715	351.245451	435.998766	13.4532873	-1
ew_fypz99ad.slha	142.149188	145.055222	143.803914	2700.90262	2837.24065	2701.08177	-1	-1	-1	-1	-1	-1	-1	2784.16079	2537.92275	137.677488	47.2754159	[]
ew_x0jwvhbb.slha	389.54566	394.107536	391.939214	1410.21812	2190.56599	2190.72902	-1	-1	-1	-1	-1	-1	-1	1372.98096	2039.54388	380.596896	8.61529774	[]
ew_t4w_0owd.slha	183.890018	238.429612	238.578083	1551.62635	1553.69865	1554.52414	0.4704317	0.5254432	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.4744285	ATLAS-SUSY-2018-05-ewk	0.4585775	ATLAS-SUSY-2018-05-ewk	174.792822	201.337304	1514.05809	8.65725136	-1
ew_o4m43f7k.slha	228.956923	236.742919	233.597	594.891586	1617.49888	1617.66425	-1	-1	-1	-1	-1	-1	-1	569.355133	1483.21877	225.022978	25.6254554	[]
ew_8c7b017z.slha	177.078195	855.992395	855.523552	857.495366	3110.09274	3110.25768	1.042477	1.156743	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.164502	ATLAS-SUSY-2018-41	0.8089439	ATLAS-SUSY-2018-41	171.349222	2939.35185	830.560272	36.7474141	-1
ew_vqlolqk4.slha	135.351296	148.469152	142.031131	415.125745	860.183958	860.339629	1.146897	1.133946	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.216726	ATLAS-SUSY-2018-41	0.8465285	ATLAS-SUSY-2018-41	386.48643	756.528907	140.05666	8.48118969	-1
ew_kvuc6mck.slha	255.574967	473.86154	474.024113	1475.9182	1477.99991	1479.0348	0.6180929	0.7434553	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5676668	CMS-SUS-21-002	0.5743968	CMS-SUS-21-002	243.001801	413.106914	1440.84323	37.5850023	-1
ew_xmbzorwi.slha	456.63228	464.25039	459.19663	1110.48748	2981.63338	1110.68382	0.2913449	0.324009	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3402337	ATLAS-SUSY-2018-41	0.2374959	ATLAS-SUSY-2018-41	2929.32797	1010.03427	446.261718	25.6935147	-1
ew_ag9ppqpa.slha	174.125076	185.709448	182.670216	320.774297	2333.68568	2333.85152	0.2021351	0.1668506	ATLAS-SUSY-2019-09	0.2021351	ATLAS-SUSY-2019-09	0.1668506	ATLAS-SUSY-2019-09	301.057557	2177.38675	175.202349	45.1583757	-1
ew_wemq3tu9.slha	229.947769	385.347786	385.511376	2968.58401	2969.04201	2969.91134	0.402562	0.4219822	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3305632	ATLAS-SUSY-2019-08	0.3837932	ATLAS-SUSY-2019-08	222.77877	336.862003	2922.1869	46.286388	-1
ew_yjggh9l0.slha	97.7022816	617.543407	617.707765	1813.79789	1815.60476	1816.51222	3.946626	4.494183	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	4.100962	ATLAS-SUSY-2018-41	3.05363	CMS-SUS-21-002	90.714079	548.424715	1774.1838	23.6499862	-1
ew_lvu9nb5z.slha	194.52818	204.288948	199.927711	529.971186	1165.97664	1166.14021	0.258922	0.2895741	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-09,CMS-SUS-21-002	0.2712051	ATLAS-SUSY-2018-41	0.1929194	ATLAS-SUSY-2018-41	501.674222	1048.91456	193.02667	25.0318885	-1
ew_y4yhfh5n.slha	274.902646	282.774228	280.193768	560.514236	2103.05494	2103.2203	-1	-1	-1	-1	-1	-1	-1	538.745264	1953.79398	270.818536	13.6824341	[]
ew_darfuwym.slha	185.545626	188.92998	187.489122	1624.86272	2774.5301	2774.69494	-1	-1	-1	-1	-1	-1	-1	1590.46192	2608.41677	180.001421	28.1321231	[]
ew_5j6exudt.slha	86.7597482	1076.58766	1076.6497	1079.288	2554.28666	2554.45179	0.4292941	0.5640561	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4958538	ATLAS-SUSY-2018-41	0.4154402	CMS-SUS-21-002	81.2826201	2395.29079	1048.51749	27.8157877	-1
ew_gen8fl2t.slha	258.640594	262.767473	261.208385	987.361706	3065.35025	3065.51539	-1	-1	-1	-1	-1	-1	-1	966.140271	2894.15109	251.217433	24.3584853	[]
ew_g1rybahs.slha	481.054382	486.432933	484.533049	952.614052	2484.45344	2484.61848	-1	-1	-1	-1	-1	-1	-1	927.029601	2325.17436	468.169927	47.3352466	[]
ew_enwdqtac.slha	364.149827	387.162978	384.084476	443.906743	1871.13823	1871.30363	0.0873942	0.09063059	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.08850549	ATLAS-SUSY-2019-09	0.09113794	ATLAS-SUSY-2019-09	409.262882	1729.30491	372.381034	11.0021681	-1
ew_6vmpo7uz.slha	90.4658004	326.24005	323.316467	327.943828	1499.66451	1499.83167	1.712068	1.86348	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.561589	ATLAS-SUSY-2019-09	1.253112	ATLAS-SUSY-2019-09	84.7860891	1370.11467	313.034961	14.8508426	-1
ew_6iqwb9aw.slha	223.194427	230.325236	227.792169	551.078579	2148.30338	2148.46902	-1	-1	-1	-1	-1	-1	-1	530.06807	1997.12726	218.827793	41.1528674	[]
ew_2dd2ocbx.slha	182.419411	1193.40292	1193.76119	1200.59336	1689.09281	1689.26375	0.2808896	0.3562361	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3004938	ATLAS-SUSY-2018-41	0.2641484	CMS-SUS-21-002	172.306233	1552.19966	1169.49794	41.557355	-1
ew_bc2wnigm.slha	282.871877	312.669979	286.714035	441.02129	3006.47824	442.097324	0.2759246	0.3037462	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2716814	ATLAS-SUSY-2019-09	0.2538589	ATLAS-SUSY-2019-09	2954.21611	363.052204	297.056863	24.5769451	-1
ew_rzh2lkji.slha	383.749415	416.270523	415.950351	843.687332	850.365372	850.920605	0.007701067	0.00684334	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.005576001	ATLAS-SUSY-2018-41	0.00391207	CMS-SUS-16-048	363.283191	357.317176	818.379162	47.3948626	-1
ew_dvjprfwf.slha	323.742441	516.117568	512.565635	516.758672	1448.75881	1448.92578	0.05438043	0.2092735	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1553371	ATLAS-SUSY-2019-09	0.163956	ATLAS-SUSY-2019-09	312.323163	1320.68445	497.246375	43.6269534	-1
ew_een3e2uv.slha	494.360411	539.73526	530.450577	556.853536	904.833761	904.968273	0.005979791	0.006495995	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.00468268	ATLAS-SUSY-2018-41	0.003703654	CMS-SUS-21-002	494.766608	796.464174	519.806202	47.73947	-1
ew_e4mq8479.slha	248.616653	253.486743	250.957563	1548.93952	2531.29365	1549.11662	-1	-1	-1	-1	-1	-1	-1	2477.97762	1425.76592	241.746718	29.3443526	[]
ew_u7bfmjc0.slha	132.359141	148.579464	139.972641	398.16916	615.653072	615.747729	1.777566	1.740935	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.639469	ATLAS-SUSY-2018-41	1.119436	ATLAS-SUSY-2018-41	366.692018	522.32519	137.241708	23.4270675	-1
ew_xqchzk5h.slha	231.082201	402.608621	402.771176	1626.27487	1627.77019	1628.84661	0.5044432	0.5802698	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4243755	ATLAS-SUSY-2019-08	0.5405335	ATLAS-SUSY-2019-08	219.865376	348.202976	1588.99461	35.6128231	-1
ew_xnewiui5.slha	120.44554	126.830759	123.397766	1140.00561	1348.18772	1348.32591	-1	-1	-1	-1	-1	-1	-1	1096.6608	1223.78892	121.385713	8.16199492	['CMS-SUS-16-039-agg']
ew_nv0ie7vs.slha	278.021394	287.539612	284.932799	468.221008	2168.51125	2168.67702	0.07305851	0.04432306	ATLAS-SUSY-2019-09	0.07305851	ATLAS-SUSY-2019-09	0.04432306	ATLAS-SUSY-2019-09	446.930004	2016.79958	274.188161	48.5753244	-1
ew_pg9nwdo2.slha	359.933371	362.833787	361.590304	2587.85325	2893.28867	2893.44919	-1	-1	-1	-1	-1	-1	-1	2538.14695	2725.26454	348.161365	35.4298545	[]
ew_dz21_1lr.slha	327.283566	333.722822	330.12236	1299.35989	1620.8995	1299.56318	0.04923787	0.08623503	CMS-SUS-21-002	0.04923787	CMS-SUS-21-002	0.08623503	CMS-SUS-21-002	1570.49516	1181.33714	319.436251	21.100007	-1
ew_dpcdx7d8.slha	29.2924671	1092.68302	1092.84842	2137.75369	2140.04595	2140.80667	0.8008454	1.094346	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8741153	ATLAS-SUSY-2018-41	0.8507762	CMS-SUS-21-002	24.3375474	995.345847	2097.07983	35.1637457	-1
ew_c30zblv7.slha	394.596947	399.017729	397.414803	1029.51857	2884.72466	2884.88958	-1	-1	-1	-1	-1	-1	-1	1006.23348	2717.06925	383.070979	29.6335867	[]
ew_xo5rbc43.slha	363.382738	374.319338	366.200678	887.675275	1746.58545	887.915339	0.6455216	0.6337091	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7022199	ATLAS-SUSY-2018-41	0.4798513	ATLAS-SUSY-2018-41	1695.77595	792.229787	361.407584	5.57596066	-1
ew_cwy6ngf4.slha	414.405245	934.529332	934.69241	1449.28513	1454.7759	1455.38488	0.8974636	1.092764	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.056176	ATLAS-SUSY-2018-41	0.7528788	CMS-SUS-21-002	397.116214	844.320343	1417.26971	48.3074933	-1
ew_shr8vyar.slha	169.10589	174.635397	172.189738	830.289974	2098.92413	2099.08914	-1	-1	-1	-1	-1	-1	-1	804.350724	1949.62857	169.345004	6.12756602	[]
ew_t6hxlkeo.slha	296.335839	300.332483	298.759913	1146.9586	2825.65162	2825.81666	-1	-1	-1	-1	-1	-1	-1	1121.33317	2658.76718	287.278249	37.4968347	[]
ew_pa37pen2.slha	431.424039	749.860871	750.024048	2125.06155	2126.92838	2127.59188	0.5611592	0.6878457	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5384086	ATLAS-SUSY-2018-41	0.4835547	CMS-SUS-21-002	418.031874	673.621462	2082.44854	17.8594125	-1
ew_7upw9sh5.slha	149.966139	163.456489	159.272218	306.612299	1480.8609	1481.02748	0.2081751	0.2020816	ATLAS-SUSY-2019-09	0.2081751	ATLAS-SUSY-2019-09	0.2020816	ATLAS-SUSY-2019-09	283.297688	1351.5876	155.140941	9.82053166	-1
ew_xe8k9mog.slha	108.762	115.865778	113.492637	432.656922	2968.40603	2968.57167	0.2979372	0.1807523	ATLAS-SUSY-2019-09	0.2979372	ATLAS-SUSY-2019-09	0.1807523	ATLAS-SUSY-2019-09	417.261022	2798.52598	112.36533	7.10415294	-1
ew_f4i84n_l.slha	241.138107	246.638814	244.751614	683.269455	2889.13957	2889.3048	-1	-1	-1	-1	-1	-1	-1	664.992809	2721.21729	236.222668	14.5991402	[]
ew_unc5iltf.slha	367.078735	1139.59627	1139.76076	1697.57168	1702.91934	1703.46314	0.5842887	0.7338613	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5892142	ATLAS-SUSY-2018-41	0.5749165	CMS-SUS-21-002	352.847206	1040.27709	1661.47579	24.2748798	-1
ew_u71l1t3y.slha	79.8302096	503.129651	503.313007	752.495278	763.91782	765.055715	4.010221	4.30275	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.568739	CMS-SUS-21-002	3.156604	CMS-SUS-21-002	69.4630626	442.195672	728.411538	32.7056896	-1
ew_xww9b5va.slha	189.934655	206.158522	196.142177	560.787087	631.841021	561.828126	1.311579	1.312521	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9086332	ATLAS-SUSY-2018-41	0.757331	CMS-SUS-21-002	592.402117	471.996827	193.074435	36.8424686	-1
ew_kl6gighd.slha	433.634912	699.415322	696.760875	699.9856	2263.8097	2263.97467	0.1292548	0.1262089	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1086902	CMS-SUS-21-002	0.106575	CMS-SUS-21-002	423.912326	2111.74728	677.35929	10.9998017	-1
ew__o64k6fa.slha	298.906747	304.297246	301.50441	1525.42736	1728.63686	1525.62778	-1	-1	-1	-1	-1	-1	-1	1677.44308	1397.3826	290.832705	29.828795	[]
ew_0ejob47a.slha	276.512655	279.942939	278.412622	2166.64658	2443.60726	2443.76569	-1	-1	-1	-1	-1	-1	-1	2116.86633	2284.97178	267.686123	36.5229767	[]
ew_o5h05ww2.slha	455.289436	1077.69747	1076.89894	1080.04312	2293.29452	2293.45938	0.286032	0.3495429	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3498001	ATLAS-SUSY-2018-41	0.2417594	ATLAS-SUSY-2018-41	442.999184	2141.93336	1050.92661	10.6775535	-1
ew_k64h4hvs.slha	21.0442279	811.868571	812.04611	1155.95737	1164.03732	1164.97661	2.529404	2.920622	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.782263	ATLAS-SUSY-2018-41	1.945388	ATLAS-SUSY-2018-41	14.1130851	730.034845	1126.72493	40.1883129	-1
ew_wqfx91j1.slha	470.340569	1036.099	1035.49476	1041.92598	1598.04903	1598.21428	0.3267731	0.3578166	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.372385	ATLAS-SUSY-2018-41	0.2565986	ATLAS-SUSY-2018-41	453.293039	1465.73187	1013.16657	14.6404248	-1
ew_adqalxqd.slha	472.423814	744.05032	741.999929	744.771773	2712.86425	2713.02912	0.1112622	0.1208267	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.100071	CMS-SUS-21-002	0.1084105	CMS-SUS-21-002	463.154724	2549.53259	719.690591	26.9303164	-1
ew_4ui5m2ve.slha	62.1383497	227.62898	223.420252	228.867398	1456.25375	1456.42161	4.33096	2.588321	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.803789	ATLAS-SUSY-2019-09	1.924042	ATLAS-SUSY-2019-09	57.2598196	1327.55434	215.148401	39.2270205	-1
ew_0jy__2a1.slha	184.739583	197.986765	189.488382	693.906744	766.570569	694.60758	1.654355	1.591285	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.677906	ATLAS-SUSY-2018-41	1.132263	ATLAS-SUSY-2018-41	725.451479	600.059311	188.452572	6.92580352	-1
ew_xysncwmh.slha	209.15703	713.249418	712.977388	718.450677	1383.92048	1384.08968	1.471099	1.442765	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.428932	ATLAS-SUSY-2018-41	0.968311	ATLAS-SUSY-2018-41	197.617095	1258.24872	694.693011	40.8080268	-1
