#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_p9irh25g.slha	59.6981643	1195.84936	1196.01726	1749.97293	1755.03756	1755.7435	0.5330162	0.7105569	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5203185	ATLAS-SUSY-2018-41	0.5670672	CMS-SUS-21-002	53.3270835	1093.50816	1713.5674	30.5193115	-1
ew_gumdtp0d.slha	170.005843	646.623907	646.809373	752.607777	783.181762	783.714796	2.740595	3.103312	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.884116	ATLAS-SUSY-2018-41	2.092869	CMS-SUS-21-002	156.518562	592.527722	729.14396	24.1726889	-1
ew_nlauzics.slha	250.267305	253.758469	252.226268	1822.37952	2549.13672	2549.30036	-1	-1	-1	-1	-1	-1	-1	1781.30046	2388.11199	242.560331	26.2475884	[]
ew_xhf6dd17.slha	121.155881	129.559241	124.989373	964.080675	1062.03965	964.412152	0.9539885	1.123243	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.166309	ATLAS-SUSY-2018-41	0.8279073	ATLAS-SUSY-2018-41	1016.89682	857.874625	121.36922	18.0430074	-1
ew_wux1jhk3.slha	412.943584	439.210489	438.712861	1025.65995	1030.51045	1031.13828	0.002169275	0.002478186	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-16-048,CMS-SUS-21-002	0.002633235	ATLAS-SUSY-2018-41	0.001748374	ATLAS-SUSY-2018-41	393.195807	379.447495	996.563899	26.3890896	-1
ew_w2cbwahp.slha	168.917755	172.672928	170.793164	1995.56003	2915.05434	1995.73174	-1	-1	-1	-1	-1	-1	-1	2862.40263	1856.80102	165.236148	13.7688301	[]
ew_grtou72_.slha	142.864037	146.739182	146.64965	1253.33527	1254.65256	1256.15885	3.846098e-05	2.333347e-05	ATLAS-SUSY-2019-09	3.846098e-05	ATLAS-SUSY-2019-09	2.333347e-05	ATLAS-SUSY-2019-09	132.865746	114.215478	1219.28839	25.6919722	-1
ew_1jd9_qqf.slha	270.170349	277.655499	275.087881	574.331598	2056.49629	2056.66178	-1	-1	-1	-1	-1	-1	-1	552.14568	1908.21478	264.751887	31.0418252	[]
ew_ah3nwof5.slha	44.7565355	820.629931	820.800625	1244.27985	1250.95371	1251.80887	2.406245	2.822096	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.686643	ATLAS-SUSY-2018-41	1.890487	CMS-SUS-21-002	37.5847837	738.172582	1213.15358	25.9774416	-1
ew_1hzqxuyc.slha	126.204509	1047.8786	1048.04693	1303.0935	1316.49776	1316.95068	0.8938148	1.2181	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9951042	ATLAS-SUSY-2018-41	0.9476717	CMS-SUS-21-002	117.349613	959.665286	1272.73131	11.915987	-1
ew_j4wao4br.slha	370.010104	374.280785	372.38985	1390.3847	2317.47202	2317.63594	-1	-1	-1	-1	-1	-1	-1	1355.02792	2162.55737	359.523758	18.6500276	[]
ew_yl5kfm4i.slha	15.8100689	401.680085	401.843622	2316.19242	2317.03262	2317.96071	4.083869	4.801425	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.0379	CMS-SUS-21-002	3.625162	CMS-SUS-21-002	11.7499428	350.967338	2270.7955	21.1644283	-1
ew_4w_j6j0x.slha	98.2883576	113.594199	104.010433	473.629935	1588.24795	474.073456	1.970505	1.948424	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.160749	ATLAS-SUSY-2018-05-ewk	1.136182	CMS-SUS-21-002	1537.93797	399.612276	103.137761	33.9057744	-1
ew_en83v6tj.slha	17.8834934	501.303315	500.924575	505.400587	1559.0204	1559.18791	2.712997	2.591156	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.65642	ATLAS-SUSY-2018-41	1.589847	CMS-SUS-21-002	11.994301	1427.20809	485.329045	34.153406	-1
ew_tp02bdws.slha	426.068375	870.719222	868.932184	874.829525	1588.00298	1588.16546	0.3789701	0.429217	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.4215902	ATLAS-SUSY-2018-41	0.295469	CMS-SUS-21-002	411.961593	1458.0986	851.540041	5.76297776	-1
ew_lgyhyghd.slha	188.049006	319.285833	319.290883	559.656275	573.118924	573.692512	0.7880063	0.6943642	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6248084	ATLAS-SUSY-2018-32	0.5263105	ATLAS-SUSY-2018-32	173.14811	272.561275	538.555413	15.7052761	-1
ew_izjre_95.slha	227.159738	936.371415	936.46978	944.815799	1360.73549	1360.90779	0.7172478	0.8447432	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8259092	ATLAS-SUSY-2018-41	0.5733418	ATLAS-SUSY-2018-41	214.855011	1235.01577	917.110421	23.6967161	-1
ew_yfdkfgxo.slha	179.592684	186.727714	182.680525	1008.5248	2668.37453	1008.72073	0.6633555	0.805412	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8385331	ATLAS-SUSY-2018-41	0.5929993	ATLAS-SUSY-2018-41	2615.17684	911.65222	176.547172	27.3607003	-1
ew_6avoowuu.slha	45.1375223	666.257775	665.609039	669.230137	1948.85601	1949.02169	2.192972	2.171959	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.140193	ATLAS-SUSY-2018-41	1.467548	ATLAS-SUSY-2018-41	40.3443529	1805.81118	647.651583	9.35196171	-1
ew_tsz9p_fe.slha	388.13624	400.24236	391.533805	778.912694	1997.26516	779.191604	0.5783109	0.5510473	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5365714	ATLAS-SUSY-2018-41	0.3638813	ATLAS-SUSY-2018-41	1944.88722	689.220137	383.335638	31.9572673	-1
ew_5nsdhzk5.slha	98.5305765	739.081396	739.254069	1064.08748	1073.20015	1074.02328	3.065802	3.491038	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.39073	ATLAS-SUSY-2018-41	2.300047	ATLAS-SUSY-2018-41	89.0889348	662.658997	1035.54036	23.7008065	-1
ew_my9vyyyt.slha	413.191431	420.909749	415.725408	1112.10079	2489.06118	1112.29775	0.3084114	0.351029	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3616161	ATLAS-SUSY-2018-41	0.2527907	ATLAS-SUSY-2018-41	2436.02142	1009.63196	405.090022	11.2825581	-1
ew_pi0sj4z9.slha	210.846184	214.798935	213.224376	1070.97396	2929.32675	2929.49203	-1	-1	-1	-1	-1	-1	-1	1047.43969	2760.22848	204.581895	36.571444	[]
ew_9tkjyro9.slha	117.173317	120.133908	118.855299	2012.84701	2984.58082	2984.74567	-1	-1	-1	-1	-1	-1	-1	1974.41399	2814.18696	114.411527	21.9070096	[]
ew_fxu8be_2.slha	125.285594	759.164702	759.516295	769.259389	1119.59152	1119.77388	0.2431979	1.629774	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.655001	ATLAS-SUSY-2018-41	1.142745	ATLAS-SUSY-2018-41	114.567293	1001.61226	745.053138	49.7511196	-1
ew_q5q696wa.slha	482.038521	1146.43861	1146.603	2034.17884	2037.16057	2037.77818	0.2568095	0.4491547	CMS-SUS-21-002	0.2568095	CMS-SUS-21-002	0.4491547	CMS-SUS-21-002	466.474935	1045.64852	1996.32838	47.4206274	-1
ew_jjfdd3kh.slha	118.76428	128.809869	122.929712	695.55536	2663.61754	695.803255	2.051017	1.925468	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	2.121245	ATLAS-SUSY-2018-41	1.451114	ATLAS-SUSY-2018-41	2610.35572	615.142972	119.507922	35.9272525	-1
ew_nsn3o7af.slha	153.114278	191.851911	192.007415	1584.37961	1585.42899	1586.68437	0.5702063	0.6327501	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.5656054	ATLAS-SUSY-2018-05-ewk	0.448765	ATLAS-SUSY-2018-05-ewk	144.012656	156.726188	1546.17881	24.8268744	-1
ew_m_499b9o.slha	79.5889086	815.05724	815.227058	1203.0051	1210.67542	1211.44791	2.419914	2.853611	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.697105	ATLAS-SUSY-2018-41	1.94713	CMS-SUS-21-002	71.3654248	733.797132	1172.51879	20.2372	-1
ew_t35iuvf2.slha	342.80549	347.172672	344.91943	1878.83505	1988.33935	1987.5502	-1	-1	-1	-1	-1	-1	-1	1827.40007	1841.87519	334.567734	9.88660159	[]
ew_0hjc4l_r.slha	254.308907	269.456141	258.646581	582.845319	1614.21301	583.236893	0.8217777	0.830113	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5084246	ATLAS-SUSY-2018-41	0.4858114	CMS-SUS-21-002	1563.83731	501.55281	255.376706	26.7260127	-1
ew_fo8r87r7.slha	32.0120104	407.81955	407.995174	706.531214	715.863362	717.186265	4.385119	4.820087	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.005548	CMS-SUS-21-002	3.404017	CMS-SUS-21-002	23.4424895	352.72287	682.620915	21.747937	-1
ew_m024yyua.slha	163.190465	281.52746	281.689243	1997.06087	1997.85331	1998.93935	2.958765	2.533557	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.606433	ATLAS-SUSY-2019-09	2.157207	ATLAS-SUSY-2019-09	154.970356	239.208867	1955.30391	33.3133084	-1
ew___56w6pm.slha	167.897118	174.912108	171.446217	941.061878	1279.98556	1280.13735	0.05605997	0.09843627	CMS-SUS-21-002	0.05605997	CMS-SUS-21-002	0.09843627	CMS-SUS-21-002	902.493515	1158.06422	165.075479	31.5842737	-1
ew_gect4rt0.slha	231.477555	240.920338	237.537667	475.051464	1572.95979	1573.12582	0.0755123	0.04581173	ATLAS-SUSY-2019-09	0.0755123	ATLAS-SUSY-2019-09	0.04581173	ATLAS-SUSY-2019-09	450.941123	1439.94103	228.62357	43.542801	-1
ew_oytfq1x4.slha	176.287399	284.789261	177.978735	308.556483	604.7712	316.638745	0.3323218	0.3077857	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3059306	ATLAS-SUSY-2019-09	0.2538569	ATLAS-SUSY-2019-09	565.91608	158.48084	267.930939	22.30169	-1
ew_g6e6lacp.slha	488.662316	500.881288	492.026232	888.245528	1482.19467	888.535772	0.2482647	0.2699311	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2909013	ATLAS-SUSY-2018-41	0.1967063	ATLAS-SUSY-2018-41	1432.95844	789.047148	481.941137	19.614425	-1
ew_1092tzz7.slha	105.244042	108.388993	106.992884	2511.30382	2544.39502	2511.52905	-1	-1	-1	-1	-1	-1	-1	2490.82742	2351.62949	102.474404	38.837768	[]
ew_y2n3lk8y.slha	419.059162	434.181141	422.406498	707.258736	2477.62263	707.61017	0.1391425	0.1621775	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1242187	CMS-SUS-21-002	0.1478322	CMS-SUS-21-002	2424.31983	621.731137	416.592783	46.8397843	-1
ew_h103x_3m.slha	264.629839	284.935958	268.661664	500.090818	2431.43642	500.658538	0.4182156	0.474563	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2784249	ATLAS-SUSY-2018-05-ewk	0.2841712	ATLAS-SUSY-2018-05-ewk	2378.27063	424.630151	270.690298	15.6993576	-1
ew_2y0ok6z_.slha	135.795064	273.07318	273.228981	857.892642	861.422257	863.015607	1.390644	1.277649	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.782039	ATLAS-SUSY-2018-32	0.7865848	ATLAS-SUSY-2018-32	123.895891	225.911474	830.907669	37.7938757	-1
ew_wa2r0jek.slha	448.270296	453.611113	451.389665	1066.76703	2100.74777	2100.91204	-1	-1	-1	-1	-1	-1	-1	1035.5381	1951.55719	436.017786	34.5416444	[]
ew_z2t66vkn.slha	499.355304	1111.12634	1110.38093	1112.3444	2989.70309	2989.86773	0.1148276	0.1964152	CMS-SUS-21-002	0.1148276	CMS-SUS-21-002	0.1964152	CMS-SUS-21-002	488.850577	2822.16793	1081.16881	22.249392	-1
ew_dnp50o37.slha	485.747923	491.355012	488.751248	1192.40115	1887.73921	1887.90141	-1	-1	-1	-1	-1	-1	-1	1155.91929	1745.36202	473.26089	17.9028154	[]
ew_3rlhysdu.slha	454.039129	457.312887	455.982127	1690.27687	3158.45825	3158.62278	-1	-1	-1	-1	-1	-1	-1	1659.49164	2986.51013	440.952238	14.2182665	[]
