#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_ux82txkk.slha	171.065835	349.68258	349.845713	2187.81618	2188.5582	2189.57585	1.164985	1.30514	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8504814	ATLAS-SUSY-2019-08	0.9952158	ATLAS-SUSY-2019-08	163.116835	301.8552	2145.1884	39.3165155	-1
ew_qx1f01qc.slha	106.355697	112.617601	109.569481	1061.93682	1381.55097	1381.7035	-1	-1	-1	-1	-1	-1	-1	1021.27399	1255.18886	105.166491	42.6116257	['CMS-SUS-16-039-agg']
ew_2_3080w4.slha	299.863064	305.700184	303.783306	684.401732	2742.75239	2742.91761	-1	-1	-1	-1	-1	-1	-1	664.996134	2577.603	292.222544	33.8966606	[]
ew_wwhy9cx1.slha	305.57602	745.690969	745.855407	2822.71678	2823.55379	2824.32898	1.697443	2.04177	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.953691	ATLAS-SUSY-2018-41	1.333476	CMS-SUS-21-002	296.727138	670.465949	2777.87108	46.5883394	-1
ew_3dkgjd88.slha	133.332719	1069.16897	1069.33425	2090.52283	2092.91721	2093.66042	0.8462162	1.159412	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9212565	ATLAS-SUSY-2018-41	0.9153124	CMS-SUS-21-002	125.975926	972.938044	2050.26545	35.2454397	-1
ew_wbr2mbru.slha	463.715144	852.487788	851.231706	854.59063	1920.19032	1920.35606	0.314171	0.3399997	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.3498655	ATLAS-SUSY-2018-41	0.2374871	ATLAS-SUSY-2018-41	449.136791	1776.96941	828.51881	41.0584728	-1
ew_71u40ao8.slha	150.208657	443.156661	440.731282	443.325311	2743.17603	2743.34116	1.373441	1.488293	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.98461	ATLAS-SUSY-2018-05-ewk	0.8426924	ATLAS-SUSY-2018-05-ewk	145.687289	2578.51259	425.447166	25.5083337	-1
ew_nr1yk1ww.slha	155.446607	162.689937	158.693213	973.330819	2843.04322	973.528688	0.8770241	1.024538	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.065163	ATLAS-SUSY-2018-41	0.7541007	ATLAS-SUSY-2018-41	2790.07653	878.821502	153.083997	46.9566549	-1
ew_c6ww0b8a.slha	346.206551	352.307197	349.162159	1306.70749	1473.30409	1473.43397	-1	-1	-1	-1	-1	-1	-1	1260.63709	1344.41103	337.368044	26.8122255	['CMS-SUS-16-039-agg']
ew_goz059em.slha	223.256219	712.455706	712.105506	717.599225	1380.94121	1381.11023	1.395111	1.369409	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.342954	ATLAS-SUSY-2018-41	0.9086696	ATLAS-SUSY-2018-41	211.402178	1255.48076	693.768996	36.8122285	-1
ew_0z6t8hn2.slha	187.059433	602.116083	602.280451	1982.39916	1983.74218	1984.6799	2.648313	3.248636	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.437435	ATLAS-SUSY-2018-41	2.237626	CMS-SUS-21-002	178.069765	533.709376	1943.03367	45.5159305	-1
ew_x58pqahf.slha	171.061712	179.082609	174.456019	883.935572	2966.39719	884.143289	1.38582	1.491955	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.63165	ATLAS-SUSY-2018-41	1.153438	ATLAS-SUSY-2018-41	2913.8495	794.729486	168.738212	37.3693931	-1
ew__uf0trxo.slha	428.483572	439.897183	432.684294	937.875962	985.397756	938.600747	0.4064572	0.4308269	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.4943352	ATLAS-SUSY-2018-41	0.3379978	ATLAS-SUSY-2018-41	940.791838	832.309929	422.562596	16.0104334	-1
ew_9nrmk8p2.slha	37.8260801	166.510488	166.668568	616.695214	620.62639	623.0939	9.210346	7.140251	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	7.153979	ATLAS-SUSY-2019-09	5.887819	ATLAS-SUSY-2019-09	28.2515726	127.617375	592.914333	39.7246192	-1
ew_8b8j8zbq.slha	192.442483	199.692901	195.677141	1030.24896	1977.04185	1030.44912	0.5814704	0.7091964	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.730871	ATLAS-SUSY-2018-41	0.5170448	ATLAS-SUSY-2018-41	1924.57254	928.168	188.866291	40.4871969	-1
ew_7bx6k8no.slha	164.457001	678.340356	677.202858	679.520613	2761.01024	2761.17514	1.742184	1.715544	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.674082	ATLAS-SUSY-2018-41	1.135749	ATLAS-SUSY-2018-41	159.14886	2597.11231	657.206821	12.6556687	-1
#Has_files_from_2200_to_2300; Time taken 00:00:00
