#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_4f2fsvx7.slha	465.005567	822.032852	820.240366	822.369278	2650.89125	2651.05614	0.2826373	0.3026837	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.3009232	ATLAS-SUSY-2018-41	0.2062256	CMS-SUS-21-002	454.599611	2488.97306	796.424395	30.8424127	-1
ew_7v3npy_r.slha	226.317417	229.325204	227.99285	1968.1829	3071.93188	3072.09646	-1	-1	-1	-1	-1	-1	-1	1931.85322	2900.82669	221.737401	8.58279776	[]
ew_5xzopfse.slha	334.988431	338.397776	336.889368	2090.19275	2528.39307	2528.55462	-1	-1	-1	-1	-1	-1	-1	2043.4548	2367.91033	324.327383	37.3701721	[]
ew_29jtnfe6.slha	251.162012	258.550468	254.250469	1065.11929	1791.96106	1065.32201	0.4600577	0.5664675	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5727546	ATLAS-SUSY-2018-41	0.4028938	ATLAS-SUSY-2018-41	1740.48908	960.279233	246.266623	20.6108542	-1
ew_pwpq7xm6.slha	185.938425	946.354119	946.517947	1325.98209	1334.66897	1335.17097	1.344122	1.738786	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.522551	ATLAS-SUSY-2018-41	1.283223	CMS-SUS-21-002	175.33394	859.53429	1294.64288	13.0496847	-1
ew_n85od2zf.slha	293.182808	298.953222	295.975818	1456.85037	1514.99131	1457.13151	-1	-1	-1	-1	-1	-1	-1	1465.15136	1329.93907	285.501488	33.9346068	['CMS-SUS-16-039-agg']
ew_s2q6g5pw.slha	102.384702	1164.05247	1164.21734	2563.47203	2565.03654	2565.7642	0.6159186	0.8127485	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.606622	ATLAS-SUSY-2018-41	0.6465872	CMS-SUS-21-002	96.5317175	1063.74477	2521.66166	49.2902022	-1
ew_cj0t4_ib.slha	314.575153	990.233366	990.398372	1766.57538	1769.91636	1770.63436	0.975949	1.260109	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.098493	ATLAS-SUSY-2018-41	0.9291429	CMS-SUS-21-002	301.675794	897.106817	1730.62184	45.4944483	-1
ew_493_iovi.slha	169.575019	204.363093	175.001181	316.126278	1516.05986	318.087482	0.9324667	0.9563671	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8483613	ATLAS-SUSY-2019-09	0.7404294	ATLAS-SUSY-2019-09	1466.343	237.707613	189.754872	36.451813	-1
ew_ukl45e90.slha	181.932879	185.62944	183.899709	2114.41418	2421.22517	2114.59116	-1	-1	-1	-1	-1	-1	-1	2367.84752	1967.69316	176.698439	27.382844	[]
ew_58527is8.slha	391.224916	1149.69195	1149.1996	1151.0893	3167.76914	3167.9337	0.2744809	0.3358824	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3048821	ATLAS-SUSY-2018-41	0.2387102	CMS-SUS-21-002	382.893712	2997.61891	1119.38691	17.1700813	-1
ew_2wcxy5ea.slha	249.976737	253.48858	251.998286	1589.53047	2705.23539	2705.40001	-1	-1	-1	-1	-1	-1	-1	1554.95292	2540.76705	242.217789	28.6655339	[]
ew_astubsu0.slha	231.068466	235.262273	233.160956	1885.56146	2247.05242	1885.74021	-1	-1	-1	-1	-1	-1	-1	2193.95797	1746.52737	225.07434	16.2336527	[]
ew_7pikuzv0.slha	362.496486	394.02907	374.731761	471.63805	579.493008	578.817833	0.003236551	0.01674835	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.01222352	CMS-SUS-21-002	0.01395443	ATLAS-SUSY-2019-08	432.333107	479.218846	376.776648	17.1392273	-1
ew_gsc75ubb.slha	468.68764	513.603607	513.633385	1810.50383	1812.24827	1813.0578	0.0006030136	0.0005756531	ATLAS-SUSY-2013-11,CMS-SUS-16-048	0.0005590043	CMS-SUS-16-048	0.0005695456	CMS-SUS-16-048	452.529563	451.645911	1770.88642	26.4075724	-1
ew_pgmvs9s7.slha	312.039474	315.1317	313.732688	1977.84929	3056.26951	3056.43384	-1	-1	-1	-1	-1	-1	-1	1941.30424	2885.95232	305.63589	6.78096265	[]
ew_zbgrbpy9.slha	413.756103	671.818785	671.97826	2036.26003	2039.04654	2039.36934	0.3284349	0.434962	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2881879	CMS-SUS-21-002	0.3443055	ATLAS-SUSY-2019-08	401.726381	604.471712	1995.51088	6.13908986	-1
ew_deu41tdu.slha	28.3393416	512.384689	511.849969	516.481866	1517.81369	1517.98119	2.621168	2.597141	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.782128	ATLAS-SUSY-2018-41	1.592502	CMS-SUS-21-002	22.5014453	1387.91569	496.574855	18.3409144	-1
ew_0mg2_kex.slha	410.888232	465.181111	465.102362	827.09028	835.743816	835.905977	0.01795436	0.01973967	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.0172831	CMS-SUS-16-048	0.01948069	CMS-SUS-16-048	389.661537	404.314665	801.735343	31.1423361	-1
ew_ngovck0n.slha	189.363142	882.18518	882.341142	1370.91021	1378.8025	1379.03615	1.740162	2.194053	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.009402	ATLAS-SUSY-2018-41	1.55874	CMS-SUS-21-002	179.710947	800.672477	1340.0516	6.71281272	-1
ew_36baig41.slha	437.638229	576.686795	571.428134	579.742738	993.543077	993.702705	0.005999817	0.004573335	ATLAS-SUSY-2013-11,CMS-SUS-13-012,CMS-SUS-21-002	0.02363477	CMS-SUS-16-039-agg	0.01793263	CMS-SUS-16-039-agg	420.81657	882.055755	558.964842	43.3476982	-1
ew_tkikjbs0.slha	157.569544	161.136106	159.615372	1487.37378	2669.72248	2669.88755	-1	-1	-1	-1	-1	-1	-1	1454.11753	2505.43848	152.892246	46.885788	[]
ew_744sh2vs.slha	408.502232	411.976143	410.403432	2246.86936	2447.85654	2448.01068	-1	-1	-1	-1	-1	-1	-1	2195.49369	2289.22385	395.90019	48.6238244	[]
ew_vh_z0_l4.slha	389.8152	568.473606	565.829618	570.873805	2205.79501	2205.96018	0.1205705	0.1170979	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.09896932	ATLAS-SUSY-2019-09	0.09262657	ATLAS-SUSY-2019-09	382.328286	2054.56433	548.65942	14.5940865	-1
ew_20gfxh06.slha	152.176419	160.752355	155.851123	974.760523	1051.44967	975.134821	0.870902	1.022118	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.056544	ATLAS-SUSY-2018-41	0.7488557	ATLAS-SUSY-2018-41	1006.46558	868.094332	152.517421	10.1651181	-1
ew_a09msyi2.slha	433.41422	750.448856	750.605169	1249.58092	1255.2832	1255.87093	0.5382905	0.6566286	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5053389	ATLAS-SUSY-2018-41	0.4682333	CMS-SUS-21-002	414.269073	670.529303	1219.2823	45.0734845	-1
ew_09hzmauv.slha	248.102653	252.028639	250.075531	1962.05598	2656.85992	1962.22908	-1	-1	-1	-1	-1	-1	-1	2603.68737	1823.06481	241.151162	18.4696135	[]
ew_wje36ru0.slha	108.882843	112.044489	110.594202	2445.68268	2746.8213	2445.8568	-1	-1	-1	-1	-1	-1	-1	2693.65897	2289.87076	106.577024	21.197447	[]
ew__4mzx42s.slha	369.452807	373.074004	371.431352	1906.94296	2465.90781	2466.07015	-1	-1	-1	-1	-1	-1	-1	1863.01163	2307.25983	358.344016	20.8734396	[]
ew_ag538v2n.slha	270.578884	1092.87198	1093.07542	1099.4049	1627.34994	1627.51964	0.3587896	0.467778	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4191592	ATLAS-SUSY-2018-41	0.341532	CMS-SUS-21-002	257.902292	1492.5469	1070.15102	48.3720892	-1
ew_htr_f9yd.slha	247.82731	251.103007	249.552802	2429.32604	2686.62541	2429.50125	-1	-1	-1	-1	-1	-1	-1	2633.49472	2274.30766	240.969646	14.5536207	[]
ew_0mlfh3ir.slha	356.517668	359.73786	358.241284	2434.22431	3035.29199	2434.39464	-1	-1	-1	-1	-1	-1	-1	2983.03785	2281.61691	345.144501	30.4770816	[]
ew_oh4omgkx.slha	215.563796	220.830882	218.14032	1455.30906	2081.93341	1455.49172	-1	-1	-1	-1	-1	-1	-1	2029.09471	1333.02391	209.908143	40.8008901	['CMS-SUS-16-039-agg']
ew_kznygl_j.slha	429.786044	434.474216	432.637378	1105.21497	2653.36636	2653.53101	-1	-1	-1	-1	-1	-1	-1	1079.0307	2491.20844	419.984658	8.55891017	[]
ew_fr4g2ytu.slha	455.577501	715.799603	715.963	2037.80957	2039.53096	2040.28964	0.2439559	0.3253923	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2173354	CMS-SUS-21-002	0.2538599	ATLAS-SUSY-2019-08	440.817273	640.281408	1996.94493	34.0067188	-1
ew_79aoky78.slha	365.320747	368.998542	367.152721	2219.828	2535.49389	2220.00383	-1	-1	-1	-1	-1	-1	-1	2482.33353	2071.11535	355.186082	13.1782361	[]
ew_7qwyz5ca.slha	170.344825	478.533604	478.696759	1441.30034	1443.58323	1444.61002	1.856374	2.543681	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.590179	CMS-SUS-21-002	1.990882	CMS-SUS-21-002	160.214736	417.904825	1405.94003	25.2380131	-1
ew_z9lt01m0.slha	299.237859	304.001069	301.856623	1263.2219	2003.13034	2003.29365	-1	-1	-1	-1	-1	-1	-1	1226.44768	1856.32861	290.625816	39.1836237	[]
ew_3fht0_tw.slha	233.326473	237.195641	235.384883	1967.3988	2154.29391	2154.44443	-1	-1	-1	-1	-1	-1	-1	1916.75937	2003.21095	226.602363	22.309694	[]
ew_djo8au88.slha	180.337263	183.744627	182.230195	1916.07974	2540.61199	2540.77534	-1	-1	-1	-1	-1	-1	-1	1873.00436	2379.58427	175.265912	22.1119166	[]
ew_6u7g2juj.slha	490.297315	1114.48556	1113.61617	1115.89739	2789.07311	2789.23774	0.1163747	0.1996861	CMS-SUS-21-002	0.1163747	CMS-SUS-21-002	0.1996861	CMS-SUS-21-002	479.589557	2626.2878	1085.80775	11.5901776	-1
ew_23qt5g5r.slha	22.6548364	946.845052	947.009386	2321.10685	2323.18106	2323.79268	1.50865	1.963408	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.691244	ATLAS-SUSY-2018-41	1.470811	CMS-SUS-21-002	19.063283	860.858357	2277.39084	10.8072269	-1
ew_of_591ya.slha	284.5849	621.403289	621.567433	2028.47624	2029.89891	2030.77119	1.512203	1.76854	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.428294	ATLAS-SUSY-2018-41	1.184401	CMS-SUS-21-002	273.628734	552.141849	1987.63357	36.3828566	-1
ew_3l26pjid.slha	347.82892	353.158103	350.185978	1433.53554	2821.26978	1433.71405	-1	-1	-1	-1	-1	-1	-1	2768.39811	1317.3	338.270496	31.8844274	['CMS-SUS-16-039-agg']
ew_kvvuxxb0.slha	476.643465	541.042856	478.301553	590.838888	2519.42641	593.048132	0.003391623	0.003764143	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.0063423	CMS-SUS-16-039-agg	0.005078355	CMS-SUS-16-039-agg	2466.26503	467.085275	521.22618	35.8351508	-1
ew_iweosih0.slha	418.837408	423.856211	421.703425	1129.363	2284.25715	2284.4214	-1	-1	-1	-1	-1	-1	-1	1099.13797	2130.82878	409.344641	8.9357435	[]
ew_t5gbv9ds.slha	214.306721	1050.98722	1050.79725	1052.7654	3069.98793	3070.15286	0.4485709	0.5762993	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5297427	ATLAS-SUSY-2018-41	0.4114751	CMS-SUS-21-002	207.718893	2900.26745	1022.72714	42.2184537	-1
ew_ofbcg2x0.slha	159.862607	165.755371	162.67253	1239.20887	2340.20592	1239.39392	0.07755154	0.1363148	CMS-SUS-21-002	0.07755154	CMS-SUS-21-002	0.1363148	CMS-SUS-21-002	2286.86188	1128.80956	156.509257	38.9615152	-1
ew_k_wfo35b.slha	135.828456	144.469052	140.439433	587.44144	1197.94453	1198.10784	0.1891216	0.2340707	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.2177609	ATLAS-SUSY-2018-41	0.1570453	CMS-SUS-21-002	558.083382	1078.96105	135.051249	46.3960203	-1
ew_n5s0mjjl.slha	362.944084	367.506132	365.515712	1253.68358	2229.10368	2229.26779	-1	-1	-1	-1	-1	-1	-1	1220.07717	2076.38736	352.609648	23.0225751	[]
ew_stohqpzn.slha	374.855302	378.403381	376.570761	2349.17457	2564.45197	2349.35291	-1	-1	-1	-1	-1	-1	-1	2511.40551	2196.61348	365.766298	8.2982131	[]
ew_wnfp_2vi.slha	252.208884	531.465068	531.627735	2707.74869	2709.34435	2709.79877	1.018359	1.437991	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8511733	CMS-SUS-21-002	1.160586	ATLAS-SUSY-2019-08	246.105327	476.810203	2660.0856	5.93595134	-1
ew_cj7d30z_.slha	196.331935	199.793927	198.176572	2286.75752	2485.4653	2286.93686	-1	-1	-1	-1	-1	-1	-1	2432.1128	2134.6131	190.84883	19.6307437	[]
ew_xq77i9gl.slha	367.105106	1079.14627	1079.03577	1082.97121	1953.10394	1953.2702	0.3308315	0.4223807	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3996677	ATLAS-SUSY-2018-41	0.2967324	CMS-SUS-21-002	353.779457	1808.99883	1053.78162	49.9941562	-1
ew_e1qdds1l.slha	305.377078	311.505261	308.030007	1307.93773	1956.34065	1308.1267	-1	-1	-1	-1	-1	-1	-1	1904.13615	1192.24625	298.112211	18.1605006	['CMS-SUS-16-039-agg']
ew_6lymq14e.slha	374.433201	402.75888	377.986145	532.048853	2041.03954	532.989291	0.01878142	0.1347227	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1233094	ATLAS-SUSY-2019-09	0.1171972	ATLAS-SUSY-2019-09	1988.40656	444.462332	385.535824	49.128863	-1
ew_baias8gm.slha	432.171164	723.819711	723.980356	1449.86733	1453.513	1454.22086	0.3503887	0.4754451	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.3245442	CMS-SUS-21-002	0.4000735	CMS-SUS-21-002	414.490868	645.598545	1416.38058	41.3436628	-1
ew_5n5wmm7k.slha	332.294131	338.187398	334.815784	1277.87879	3029.50354	1278.0611	0.05431593	0.09467859	CMS-SUS-21-002	0.05431593	CMS-SUS-21-002	0.09467859	CMS-SUS-21-002	2977.20713	1169.59931	323.61089	41.9747791	-1
ew_8zkh5zdo.slha	156.719651	159.766683	158.502633	1738.03598	3105.4647	3105.62985	-1	-1	-1	-1	-1	-1	-1	1705.60154	2933.07214	151.895517	35.2707214	[]
ew_kfnvc6dh.slha	313.593778	321.349947	317.591386	854.969462	1291.97984	1292.13621	0.05037294	0.08796427	CMS-SUS-21-002	0.05037294	CMS-SUS-21-002	0.08796427	CMS-SUS-21-002	818.918771	1169.50922	306.904182	47.7361124	-1
ew_juqhb4bq.slha	284.233049	905.765112	905.929548	2150.65359	2152.57159	2153.29977	1.415441	1.71858	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.594109	ATLAS-SUSY-2018-41	1.216871	CMS-SUS-21-002	273.859807	819.165086	2108.71173	28.1462019	-1
ew_8qse_mos.slha	428.610833	432.252169	430.546608	2202.0119	2344.57269	2344.70056	-1	-1	-1	-1	-1	-1	-1	2149.79966	2188.84281	415.528759	29.4540222	[]
ew_8wctifia.slha	180.005633	184.395828	182.019782	1753.82217	2426.03083	1753.99794	-1	-1	-1	-1	-1	-1	-1	2372.79577	1621.45686	177.483329	8.6621941	[]
ew_5dkqbwa0.slha	295.08754	490.065348	488.007435	492.204497	3106.52183	3106.687	0.2945269	0.3457704	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2577744	ATLAS-SUSY-2019-09	0.2589845	ATLAS-SUSY-2019-09	290.988089	2934.91037	471.308247	44.6080832	-1
ew_2bhwfdbf.slha	338.789428	345.160993	341.800881	1303.27434	1401.13521	1401.05305	-1	-1	-1	-1	-1	-1	-1	1255.99536	1274.79701	330.479077	23.2465265	['CMS-SUS-16-039-agg']
ew_2mfwjdrd.slha	164.223457	501.094988	498.763741	501.146274	2933.99873	2934.16367	1.580264	1.541415	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.009897	ATLAS-SUSY-2018-05-ewk	0.931449	CMS-SUS-21-002	160.242983	2766.23201	483.261415	11.4353444	-1
ew_1hal6793.slha	129.96709	134.340087	132.435893	1064.55619	2377.03094	2377.19631	-1	-1	-1	-1	-1	-1	-1	1036.31121	2219.57603	126.99322	32.7954015	[]
ew_u_pcvfkg.slha	163.053726	441.041999	441.205786	2984.82553	2985.35543	2986.19176	1.77814	2.342474	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.54004	CMS-SUS-21-002	1.726329	CMS-SUS-21-002	157.183117	388.571302	2936.06141	32.7130749	-1
ew_9eum09h9.slha	332.041006	345.862648	336.051544	679.873877	1514.78909	680.218086	0.6953315	0.639929	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5480928	ATLAS-SUSY-2018-41	0.3703407	ATLAS-SUSY-2018-41	1465.00333	591.897646	330.165659	49.5259265	-1
ew_9dowhbfi.slha	215.27271	220.082399	217.920848	1172.63117	1990.56711	1990.73105	-1	-1	-1	-1	-1	-1	-1	1137.82717	1844.00387	209.415003	33.3903155	[]
ew_rz93jba7.slha	337.323372	342.151628	339.608055	1590.75244	2626.06632	1590.92886	-1	-1	-1	-1	-1	-1	-1	2572.77262	1466.32367	327.694941	44.8131647	[]
ew_3gmwu11b.slha	379.643068	393.653216	392.574996	941.603006	947.794557	948.069646	0.007723717	0.00698913	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.007713375	ATLAS-SUSY-2018-41	0.005130357	ATLAS-SUSY-2018-41	361.297922	338.480388	914.051536	11.6374257	-1
ew_1_sqweqf.slha	369.096519	376.290041	372.265681	1204.94572	1315.00973	1315.07556	-1	-1	-1	-1	-1	-1	-1	1159.15545	1192.58966	361.739194	11.3109151	['CMS-SUS-16-039-agg']
ew_agfbp5wo.slha	371.224131	423.008111	373.920241	487.419309	1426.07294	489.767984	0.0185631	0.1035985	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1122414	ATLAS-SUSY-2019-09	0.09885712	ATLAS-SUSY-2019-09	1377.17056	378.238277	405.012498	35.8393955	-1
ew_p85h55gu.slha	463.455368	466.60245	465.254968	2041.23717	2967.43931	2967.60325	-1	-1	-1	-1	-1	-1	-1	2002.31757	2798.61158	449.434488	19.2404093	[]
ew_7dh3bph3.slha	319.573429	326.078311	324.110477	653.781568	2739.61925	2739.78434	-1	-1	-1	-1	-1	-1	-1	634.602809	2575.02585	313.507401	11.9274343	[]
ew_fth8hzet.slha	64.7043315	602.177596	601.562182	604.390492	2397.34155	2397.50705	2.369767	2.330385	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.069305	ATLAS-SUSY-2018-41	1.420797	ATLAS-SUSY-2018-41	59.4558737	2240.58143	582.476901	38.9748326	-1
ew_8xajokqh.slha	258.600191	271.392888	263.43798	709.787792	881.301024	710.229361	0.1243515	1.10129	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.102861	ATLAS-SUSY-2018-41	0.7449331	ATLAS-SUSY-2018-41	838.509279	615.541879	257.350199	32.9924325	-1
ew_p0ipv6k3.slha	132.447961	145.107577	137.387866	586.956394	1509.34407	587.284665	1.914739	1.877737	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.601206	ATLAS-SUSY-2018-41	1.097137	ATLAS-SUSY-2018-41	1459.61072	506.116795	134.459569	39.4360979	-1
ew_r1u47son.slha	391.175838	403.306955	394.762305	791.93423	1580.08679	792.223102	0.5642454	0.5437581	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5316617	ATLAS-SUSY-2018-41	0.3603223	ATLAS-SUSY-2018-41	1529.95367	698.853224	386.292984	33.0163945	-1
