#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_y8qkpbjs.slha	116.651286	150.954933	122.921547	273.952305	1543.15035	276.083722	1.915194	1.607767	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.370026	ATLAS-SUSY-2019-09	1.191007	ATLAS-SUSY-2019-09	1493.28766	200.243596	137.047249	20.7928961	-1
ew_uomfsyxb.slha	102.932218	107.185849	105.052543	1781.79175	2327.71418	1781.96863	-1	-1	-1	-1	-1	-1	-1	2274.42218	1647.0036	101.873808	15.5460354	[]
ew_ax5ce007.slha	93.1476426	654.248997	654.378721	661.143932	1206.21876	1206.39218	2.160337	2.134406	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.089622	ATLAS-SUSY-2018-41	1.428771	ATLAS-SUSY-2018-41	84.0400783	1086.94759	638.302694	41.8085765	-1
ew_f5fmy1tm.slha	253.281127	257.51987	255.452257	1876.68828	2167.47443	1876.86961	-1	-1	-1	-1	-1	-1	-1	2114.47629	1737.24001	245.878038	28.1807991	[]
ew_6ctwm6g0.slha	195.449238	238.483388	200.052532	327.341475	1027.84682	329.911282	1.241859	0.8062076	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7110849	ATLAS-SUSY-2019-09	0.515892	ATLAS-SUSY-2019-09	983.326686	237.857982	223.579773	17.8100348	-1
ew_nb91qg2_.slha	277.065022	281.026275	279.373026	1312.71059	2553.40791	2553.5729	-1	-1	-1	-1	-1	-1	-1	1281.43112	2392.04842	268.58721	48.1084079	[]
ew_ld6xk16w.slha	178.039044	271.559214	268.338598	278.463634	2361.2694	2361.43499	0.4117528	0.3235206	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2019-09,CMS-SUS-13-012	0.3333658	ATLAS-SUSY-2019-09	0.2830215	ATLAS-SUSY-2019-09	179.318825	2204.7772	258.186348	29.6050042	-1
ew_9azgi_pa.slha	265.720294	312.149511	307.653512	331.468115	1305.95736	1306.12454	0.2806451	0.247872	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2603383	ATLAS-SUSY-2019-09	0.2362069	ATLAS-SUSY-2019-09	274.87231	1183.50635	297.509754	22.9771203	-1
ew_6lc9c203.slha	298.603614	307.879582	302.018213	950.717127	1310.84624	950.964378	0.8248926	0.896283	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9731049	ATLAS-SUSY-2018-41	0.6841152	ATLAS-SUSY-2018-41	1263.16316	848.214602	294.846504	10.7583408	-1
ew_e8no_wep.slha	364.12376	371.344363	369.399958	637.527084	2774.80846	2774.97349	-1	-1	-1	-1	-1	-1	-1	618.20463	2609.6136	357.210923	12.8873344	[]
ew_jvmd30w2.slha	301.250445	309.001802	304.040053	1070.16342	1889.14556	1070.36612	0.4063926	0.5026249	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5127799	ATLAS-SUSY-2018-41	0.3597588	ATLAS-SUSY-2018-41	1837.36237	966.166376	296.699811	9.08827118	-1
ew_s2p5v3u_.slha	230.522828	233.976409	232.374464	2193.61378	3001.91468	2193.78452	-1	-1	-1	-1	-1	-1	-1	2949.45817	2048.26519	223.218715	37.346462	[]
ew_3fq7ffnx.slha	350.945566	355.155342	353.591488	1065.74289	3030.14375	3030.30865	-1	-1	-1	-1	-1	-1	-1	1043.22721	2860.14181	342.144497	11.4533714	[]
ew_w_f02i2n.slha	478.049955	488.160255	486.449645	626.02241	3121.1967	3121.36164	-1	-1	-1	-1	-1	-1	-1	605.412433	2949.46492	469.589307	36.971554	[]
ew_rk17lzu2.slha	152.701683	296.382259	296.542593	1572.61755	1574.20036	1575.25702	0.9973435	0.9273298	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7383915	ATLAS-SUSY-2018-32	0.709664	ATLAS-SUSY-2018-32	143.846103	252.161285	1534.69442	16.2648301	-1
ew_x275ky7j.slha	175.197849	901.02612	901.368964	912.07269	1223.91312	1224.09527	0.9186213	1.014647	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.016034	ATLAS-SUSY-2018-41	0.7064621	ATLAS-SUSY-2018-41	163.405114	1100.97128	885.391929	42.3326898	-1
ew_90u6qixr.slha	271.578365	279.129805	274.67507	1004.59797	2424.08075	1004.79866	0.6111505	0.7281819	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7754095	ATLAS-SUSY-2018-41	0.5476011	ATLAS-SUSY-2018-41	2370.68819	906.40763	265.918421	48.9147106	-1
ew_1fxzumri.slha	262.827522	270.319243	267.555804	604.333931	1902.07598	1902.2413	-1	-1	-1	-1	-1	-1	-1	580.749974	1758.72209	258.555798	14.4821144	[]
ew_8npbzptn.slha	446.990248	453.55028	451.18778	823.430704	2069.21788	2069.38293	-1	-1	-1	-1	-1	-1	-1	796.483491	1920.65799	436.013373	48.1279672	[]
ew_tla35nuj.slha	481.022245	490.507751	483.702331	1001.8007	2424.70465	1002.01877	0.4005782	0.4248824	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4845247	ATLAS-SUSY-2018-41	0.3367363	ATLAS-SUSY-2018-41	2371.6821	903.88384	472.364196	14.4407238	-1
ew_xr468m36.slha	145.622144	149.247419	147.662769	1407.64174	2703.0095	2703.1746	-1	-1	-1	-1	-1	-1	-1	1376.37017	2538.35364	142.692858	15.2049879	[]
ew_odekrm_b.slha	256.339044	717.76358	717.281941	733.313795	960.468743	960.633504	0.9065556	0.9529794	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.758769	ATLAS-SUSY-2018-41	0.6183967	CMS-SUS-21-002	241.427636	845.902292	710.053765	12.5366699	-1
ew_fofdf4qi.slha	149.704382	163.387312	154.892389	582.346534	1015.74401	582.736226	1.758795	1.72433	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.391391	ATLAS-SUSY-2018-41	0.9921468	CMS-SUS-21-002	971.284163	497.609371	152.144811	26.1046866	-1
ew_ivzrnkpq.slha	213.763927	1015.21789	1014.92562	1027.32588	1349.65321	1349.81511	0.5170756	0.6616177	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6227881	ATLAS-SUSY-2018-41	0.4663604	CMS-SUS-21-002	202.93573	1224.05337	1000.84714	6.73771495	-1
ew_s1jskkjf.slha	489.258231	1176.67154	1176.52567	1181.84489	1802.15047	1802.31727	0.1030612	0.1820261	CMS-SUS-21-002	0.1030612	CMS-SUS-21-002	0.1820261	CMS-SUS-21-002	472.119408	1662.29617	1151.36027	46.6876366	-1
ew_ubtpg_xr.slha	201.031916	294.688579	291.988083	302.52344	2922.01184	2922.17707	0.1594394	0.2085097	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-13-012	0.2344142	ATLAS-SUSY-2019-09	0.1916537	ATLAS-SUSY-2019-09	203.814139	2753.50563	281.20452	22.1306457	-1
ew_3t6no481.slha	241.114512	492.537779	492.701854	2437.23469	2438.01254	2438.9188	0.9239134	1.157252	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8453713	CMS-SUS-21-002	0.8869751	CMS-SUS-21-002	232.344607	433.860609	2393.98548	45.6689551	-1
ew_z9c6cp9h.slha	299.464535	308.83701	303.178863	936.451022	1192.58847	936.720464	0.9012532	0.9596167	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.042742	ATLAS-SUSY-2018-41	0.7328727	ATLAS-SUSY-2018-41	1146.02093	833.286304	294.71131	20.2230721	-1
ew_9vy9sj4_.slha	395.00871	398.308004	396.849799	2249.58757	2603.97318	2604.1338	-1	-1	-1	-1	-1	-1	-1	2200.98484	2441.81552	382.55479	43.6006382	[]
ew_wdvsu_81.slha	278.827984	282.681221	280.968012	1642.94624	2347.55414	2347.71749	-1	-1	-1	-1	-1	-1	-1	1602.57947	2191.39449	270.295279	30.5437607	[]
ew_id7d7dc4.slha	294.677949	990.296395	990.47069	1201.37176	1215.87027	1216.41457	0.9554074	1.250942	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.080562	ATLAS-SUSY-2018-41	0.9278988	CMS-SUS-21-002	279.435887	903.48725	1172.3299	40.4885733	-1
ew_09yw4yjw.slha	17.8927695	174.565541	170.641748	179.080666	966.645101	966.819708	2.782522	2.273076	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-20-004	2.6293	CMS-SUS-16-039-agg	2.01616	CMS-SUS-16-039-agg	12.1084628	858.093264	165.25117	23.0318416	-1
ew_kitu4u6f.slha	47.1506991	678.219338	678.384889	1579.46709	1581.90849	1582.89684	3.908424	4.226659	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	4.055407	ATLAS-SUSY-2018-41	2.757727	ATLAS-SUSY-2018-41	40.6288577	603.433056	1543.65524	37.0848248	-1
ew_axy7ahk3.slha	137.293718	141.643928	139.551108	1730.01494	2383.09221	1730.19135	-1	-1	-1	-1	-1	-1	-1	2329.66844	1597.65248	133.852133	40.1761052	[]
ew_75gix9th.slha	139.451042	144.807485	142.350478	989.686666	1813.20627	1813.37054	-1	-1	-1	-1	-1	-1	-1	957.09094	1671.95192	136.753447	28.6153012	[]
ew_pym8kokc.slha	306.902215	1078.2734	1078.44166	1433.28189	1441.63279	1442.22702	0.6963013	0.9443502	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7806369	ATLAS-SUSY-2018-41	0.7315774	CMS-SUS-21-002	292.637238	982.694029	1401.15599	38.5704801	-1
ew_y2yu0fqs.slha	317.930632	323.090262	320.813104	1083.54196	1998.93475	1999.09879	-1	-1	-1	-1	-1	-1	-1	1050.95042	1852.59359	309.367265	22.9339921	[]
ew_j1b80bvz.slha	261.148746	387.267681	383.365604	390.026996	1531.34935	1531.51602	0.1474504	0.1629396	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1545419	ATLAS-SUSY-2019-09	0.166152	ATLAS-SUSY-2019-09	254.893662	1400.40676	370.653214	29.986488	-1
ew_tyldttey.slha	58.7604485	945.208449	945.683178	953.558146	1388.36393	1388.5396	0.7684066	0.9505474	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8882153	ATLAS-SUSY-2018-41	0.6443535	CMS-SUS-21-002	51.023113	1261.20653	926.144018	45.3853353	-1
ew_ze9n979b.slha	185.926988	557.033949	556.194863	561.606976	1276.50541	1276.67462	1.519929	1.453201	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.944514	ATLAS-SUSY-2018-41	0.8484418	CMS-SUS-21-002	175.151922	1155.12042	540.706095	33.4806521	-1
ew_p5onwt6n.slha	197.554129	221.80984	215.337534	281.388872	909.004039	909.172547	0.2609137	0.262746	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.2586628	ATLAS-SUSY-2019-09	0.2355186	ATLAS-SUSY-2019-09	247.357768	803.120603	209.382277	16.5998211	-1
ew_yxmmc7hl.slha	235.353972	251.690219	248.936284	330.242594	2452.01443	2452.17998	0.3004073	0.2603094	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.268438	ATLAS-SUSY-2019-09	0.2294348	ATLAS-SUSY-2019-09	306.046342	2293.15391	239.232609	35.5553682	-1
ew_0c4nz6pn.slha	315.695703	1123.67353	1123.09868	1125.39205	2885.86361	2886.02823	0.3258925	0.4042843	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3586789	ATLAS-SUSY-2018-41	0.2922005	CMS-SUS-21-002	308.234103	2721.78341	1095.8649	8.70518472	-1
ew_a0rjmqiz.slha	275.025454	284.236332	278.438853	880.796603	1743.50356	881.02446	1.207197	1.217226	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.346686	ATLAS-SUSY-2018-41	0.9434374	ATLAS-SUSY-2018-41	1692.33139	785.349418	270.827969	20.4435445	-1
ew_d6gzfxaq.slha	211.818813	993.033607	993.197673	2561.21596	2563.144	2563.67365	1.131321	1.496965	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.253678	ATLAS-SUSY-2018-41	1.145551	CMS-SUS-21-002	205.161339	905.694257	2515.69838	9.64935532	-1
ew_jwk4ziru.slha	328.752005	411.763146	330.586255	447.723157	975.809745	452.110663	0.1262718	0.1252926	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1355649	ATLAS-SUSY-2019-09	0.1177909	ATLAS-SUSY-2019-09	931.692798	310.07219	393.894915	36.3301278	-1
ew__iz9wcqt.slha	99.1912673	932.408015	932.572646	2164.69524	2166.71008	2167.43243	1.533538	1.983436	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.7535	ATLAS-SUSY-2018-41	1.45333	CMS-SUS-21-002	93.1182282	845.011007	2122.21539	19.5294422	-1
ew_nfkqy6it.slha	343.164579	347.047883	345.096239	1980.51737	2955.37508	1980.68897	-1	-1	-1	-1	-1	-1	-1	2902.88309	1842.9088	332.777844	25.9140474	[]
ew_nybvhhkx.slha	275.491153	278.471681	277.209563	2299.28763	2871.52104	2871.68427	-1	-1	-1	-1	-1	-1	-1	2254.23598	2703.66906	266.383711	37.4823803	[]
ew_jx9o7kcv.slha	477.318002	720.558812	720.721211	1829.77605	1831.97548	1832.707	0.1810765	0.2480048	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1478593	CMS-SUS-21-002	0.2045178	ATLAS-SUSY-2019-08	460.91591	643.996307	1791.0695	33.6344355	-1
ew_5_eyimi7.slha	258.036974	262.45312	260.3113	1839.21829	1948.42605	1839.42188	-1	-1	-1	-1	-1	-1	-1	1896.06839	1699.37061	250.501486	33.0511569	[]
ew_93u0af9o.slha	436.865677	441.394259	439.466483	1268.82045	2328.08211	2328.24632	-1	-1	-1	-1	-1	-1	-1	1236.04939	2172.94119	424.379479	24.7669985	[]
ew_58ea9auo.slha	121.261817	125.56778	123.700252	1034.87196	2489.36454	2489.53001	-1	-1	-1	-1	-1	-1	-1	1008.27856	2329.23151	118.885708	24.7974238	[]
ew_svurxajv.slha	280.31072	994.728544	994.356454	996.292463	3037.05821	3037.22303	0.5302769	0.6447309	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6131096	ATLAS-SUSY-2018-41	0.4301513	CMS-SUS-21-002	272.726993	2867.62699	967.689599	49.5719096	-1
ew_k33219th.slha	346.398181	350.103328	348.519059	1599.9276	2560.48381	2560.64802	-1	-1	-1	-1	-1	-1	-1	1563.30928	2399.27584	335.608163	39.6063247	[]
ew_7y6_ql2o.slha	172.089845	181.580902	179.020792	353.015456	3024.44143	3024.60692	0.135859	0.1076312	ATLAS-SUSY-2019-09	0.135859	ATLAS-SUSY-2019-09	0.1076312	ATLAS-SUSY-2019-09	336.6214	2853.5503	171.666185	34.6219241	-1
ew_jdj2at6f.slha	281.754247	291.927195	285.643698	922.974398	991.814677	923.458547	0.7148769	0.752692	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.809587	ATLAS-SUSY-2018-41	0.5605914	ATLAS-SUSY-2018-41	947.587307	818.803586	279.716215	8.69388036	-1
ew_l8p5nuiv.slha	123.528186	361.974524	359.786892	365.033722	1237.75708	1237.92631	1.186582	1.377068	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.08847	ATLAS-SUSY-2019-09	0.9020008	ATLAS-SUSY-2019-09	115.466368	1117.88044	348.320095	32.1350733	-1
ew_j_wslqyb.slha	145.144311	165.84019	150.121273	399.227435	2844.84487	399.895039	1.050068	1.185597	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6675196	ATLAS-SUSY-2018-05-ewk	0.6942772	ATLAS-SUSY-2018-05-ewk	2792.07511	332.35644	154.561105	11.9116589	-1
ew_ubb76pb6.slha	383.340893	388.996446	386.877277	865.221119	2249.77249	2249.93748	-1	-1	-1	-1	-1	-1	-1	839.409398	2096.25412	373.095096	40.8676167	[]
ew_euo1wpcg.slha	335.726943	411.759001	337.371084	453.562216	2952.3453	456.619285	0.1089574	0.1073562	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1157905	ATLAS-SUSY-2019-09	0.1016893	ATLAS-SUSY-2019-09	2899.93464	331.165254	394.115516	28.2482093	-1
ew_okrh0bpw.slha	284.108754	287.700566	286.099911	1867.76139	2446.21352	2446.37622	-1	-1	-1	-1	-1	-1	-1	1824.22815	2287.68094	275.31001	27.4455434	[]
ew_ufi01et9.slha	402.102598	531.516769	531.677725	2548.54691	2550.13064	2550.63235	0.02731233	0.02645718	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.02883178	CMS-SUS-21-002	0.02450183	CMS-SUS-21-002	392.263981	475.054218	2501.86787	7.3367376	-1
ew_82nuvdc8.slha	260.827549	264.520469	262.833422	1685.19166	2489.13238	2489.29613	-1	-1	-1	-1	-1	-1	-1	1646.09673	2329.82769	254.325169	11.7612322	[]
ew_awt4pih5.slha	479.300348	812.788142	810.315949	817.175902	1410.25076	1410.4109	0.1650352	0.1928158	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1400935	ATLAS-SUSY-2018-41	0.152264	CMS-SUS-21-002	462.892631	1285.66045	794.298941	6.7342807	-1
ew_achf9o7e.slha	352.467374	355.775768	354.222948	2387.21903	2896.60664	2387.3903	-1	-1	-1	-1	-1	-1	-1	2843.91704	2235.18884	341.367223	26.7797535	[]
ew_ptndnxbl.slha	459.97382	463.465389	461.827415	1841.34038	2905.93343	2906.09738	-1	-1	-1	-1	-1	-1	-1	1805.4321	2739.30106	450.902665	5.17114304	[]
ew_vwmlvsrs.slha	184.049677	189.037605	187.106487	746.735329	2727.59894	2727.76445	-1	-1	-1	-1	-1	-1	-1	726.686264	2562.27958	179.384104	42.8824456	[]
ew_8b1qnkl4.slha	313.432056	332.993449	332.770045	1856.6037	1857.96538	1858.87328	0.00018444	0.0001503183	CMS-SUS-16-048	0.00018444	CMS-SUS-16-048	0.0001503183	CMS-SUS-16-048	301.585425	286.369057	1815.49068	17.0185681	-1
ew_t9rm5bpw.slha	143.356291	1039.1814	1039.60794	1048.6317	1416.75375	1416.93123	0.4918412	0.6413589	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5772104	ATLAS-SUSY-2018-41	0.4651456	CMS-SUS-21-002	133.224749	1287.52483	1020.15891	47.5453006	-1
ew_o2v86_pu.slha	325.284226	582.663366	582.825144	1381.28683	1384.26524	1385.17434	0.5832365	0.733342	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.504015	CMS-SUS-21-002	0.5696435	CMS-SUS-21-002	310.149409	513.353608	1348.4718	45.1612381	-1
ew_9gp2qslf.slha	203.171268	234.525149	234.683718	1956.43194	1957.16621	1958.29409	0.3603105	0.3204168	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2369052	ATLAS-SUSY-2018-05-ewk	0.2608819	CMS-SUS-16-048	193.846532	196.263137	1915.3429	37.2021464	-1
ew_0ls38r9x.slha	345.693238	349.186784	347.706582	1691.11026	2706.50367	2706.66796	-1	-1	-1	-1	-1	-1	-1	1654.69812	2542.21195	334.796753	33.0788383	[]
ew_hh6s2yno.slha	477.341548	1125.85741	1125.83475	1140.44388	1360.37251	1360.54432	0.1112952	0.1843508	CMS-SUS-21-002	0.1112952	CMS-SUS-21-002	0.1843508	CMS-SUS-21-002	457.194012	1228.16012	1110.8672	41.1770488	-1
ew_i9y0v5kg.slha	197.942852	597.292288	596.771258	608.539275	918.215379	918.39173	1.11543	1.158536	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6457013	ATLAS-SUSY-2018-05-ewk	0.6941846	CMS-SUS-21-002	184.825802	808.876625	586.998094	16.8837293	-1
ew_2iw78cc0.slha	46.6389498	1195.52123	1195.68594	2289.9356	2292.53228	2293.1397	0.5472307	0.7205889	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5172263	ATLAS-SUSY-2018-41	0.5866633	CMS-SUS-21-002	42.1775884	1095.25162	2247.24216	14.3452021	-1
