#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_qt2eiqdx.slha	406.442465	414.483838	409.461225	1072.70407	1806.23707	1072.91397	0.3537142	0.4212135	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4445331	ATLAS-SUSY-2018-41	0.3111982	ATLAS-SUSY-2018-41	1754.67485	967.296173	397.55952	34.3618328	-1
ew_w9rt0y7c.slha	86.1329943	681.466005	681.096973	685.043452	1756.59932	1756.76575	2.055514	2.04068	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.031361	ATLAS-SUSY-2018-41	1.38754	ATLAS-SUSY-2018-41	79.4543993	1618.94203	661.853356	17.4243771	-1
ew_f7_gkd1q.slha	468.298606	1195.19866	1195.36283	2467.83526	2469.98765	2470.55143	0.2412173	0.4204082	CMS-SUS-21-002	0.2412173	CMS-SUS-21-002	0.4204082	CMS-SUS-21-002	455.614911	1094.52281	2423.51776	20.2511339	-1
ew_clu55rm1.slha	259.95026	266.667935	264.601915	559.419709	2791.01173	2791.17724	-1	-1	-1	-1	-1	-1	-1	541.529593	2624.6099	254.231644	45.3810788	[]
ew_2snurg4h.slha	78.5931673	680.580698	680.745064	1681.45448	1683.96832	1684.79883	3.786026	4.259022	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	4.116142	ATLAS-SUSY-2018-41	2.828021	CMS-SUS-21-002	71.9658175	607.387735	1643.51525	16.9983946	-1
ew_yxkbuzh3.slha	124.678814	128.252692	126.648658	1949.56959	2333.36024	2333.52122	-1	-1	-1	-1	-1	-1	-1	1902.34519	2176.89499	121.360099	37.1805328	[]
ew_ppk5thna.slha	51.793558	935.755271	935.922099	1608.43783	1612.29699	1613.12355	1.51704	1.963048	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.72817	ATLAS-SUSY-2018-41	1.415087	CMS-SUS-21-002	45.2680834	845.924213	1572.9044	32.7455407	-1
ew_cxb_9gq9.slha	452.122575	1136.73541	1136.89929	2728.53938	2730.48379	2730.95742	0.5427846	0.6571407	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5439697	ATLAS-SUSY-2018-41	0.5086591	CMS-SUS-21-002	441.510161	1041.86676	2682.14637	10.426373	-1
ew_1p86af21.slha	359.730914	371.369575	363.389344	825.089542	1301.34203	825.378593	0.6935794	0.6572978	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.6841886	ATLAS-SUSY-2018-41	0.4660908	ATLAS-SUSY-2018-41	1253.75521	728.789407	355.905915	13.5254931	-1
ew_3g1gwqrz.slha	382.992667	562.96295	559.531875	565.482308	1860.93509	1861.10002	0.1238534	0.122323	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1032367	ATLAS-SUSY-2019-09	0.09604983	ATLAS-SUSY-2019-09	375.319193	1720.66286	545.520067	6.6375538	-1
ew_d098e_gn.slha	170.211223	176.684829	173.089415	1208.96788	1656.35991	1209.1663	0.08654956	0.1524467	CMS-SUS-21-002	0.08654956	CMS-SUS-21-002	0.1524467	CMS-SUS-21-002	1605.6905	1095.60734	168.10842	12.764281	-1
ew_9mv_udwb.slha	283.443868	287.501876	285.829757	1224.01932	2591.03829	2591.2032	-1	-1	-1	-1	-1	-1	-1	1194.86838	2429.05957	274.848217	34.9495617	[]
ew_stdsljxs.slha	221.34079	879.607177	879.626558	943.063291	1001.2051	1001.3439	1.229387	1.514606	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.40225	ATLAS-SUSY-2018-41	1.064202	CMS-SUS-21-002	207.994396	839.882414	917.805807	9.33868351	-1
ew_n47rhu43.slha	91.0180825	713.980379	713.50662	716.053086	2555.68738	2555.85251	1.874122	1.897638	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.912133	ATLAS-SUSY-2018-41	1.310832	ATLAS-SUSY-2018-41	85.6581213	2395.65559	691.796805	29.5881664	-1
ew_uso47nz0.slha	160.528768	170.146103	167.005149	371.323005	2025.82459	2025.99059	0.2042929	0.1626296	ATLAS-SUSY-2019-09	0.2042929	ATLAS-SUSY-2019-09	0.1626296	ATLAS-SUSY-2019-09	351.558937	1878.12669	160.414302	28.7787758	-1
ew_k9wm4g34.slha	224.533631	231.032077	227.129213	1227.24742	1863.0157	1227.4397	0.08066036	0.1415755	CMS-SUS-21-002	0.08066036	CMS-SUS-21-002	0.1415755	CMS-SUS-21-002	1811.29002	1114.98446	221.896779	7.89381179	-1
ew_lpllsand.slha	275.245224	278.422976	276.999878	2290.74195	2660.63259	2660.79362	-1	-1	-1	-1	-1	-1	-1	2242.42672	2497.33106	266.970635	18.433214	[]
ew_wdr2pwxg.slha	456.849782	460.972583	459.044999	1737.40548	2226.69599	2226.85699	-1	-1	-1	-1	-1	-1	-1	1693.28659	2074.21609	443.47361	25.7309392	[]
ew_e8owom78.slha	350.436369	359.967946	353.537098	865.504361	2902.10005	865.729734	1.031683	0.9845702	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.086312	ATLAS-SUSY-2018-41	0.7547657	ATLAS-SUSY-2018-41	2849.46311	776.586503	344.272143	32.9661511	-1
ew__e0uajy_.slha	37.0766215	367.292007	365.858579	370.423411	1587.88031	1588.04738	2.409292	2.56682	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.573283	ATLAS-SUSY-2018-05-ewk	1.506866	ATLAS-SUSY-2018-05-ewk	31.4146469	1455.04248	353.63419	22.9785397	-1
ew_97yflfv4.slha	216.758744	222.705748	219.649896	1391.78058	1413.75109	1405.74342	-1	-1	-1	-1	-1	-1	-1	1343.68399	1279.7743	211.887766	22.2874779	['CMS-SUS-16-039-agg']
ew_oow9_qbw.slha	404.077466	409.792473	406.666045	1453.70198	1914.35746	1453.8908	-1	-1	-1	-1	-1	-1	-1	1862.1486	1330.37151	393.428254	48.4051393	['CMS-SUS-16-039-agg']
ew_lwnlaw99.slha	456.719809	1064.60676	1064.77113	2035.9074	2038.59675	2039.23727	0.5829377	0.7602168	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6724967	ATLAS-SUSY-2018-41	0.5601455	CMS-SUS-21-002	441.843943	968.328784	1996.63276	38.6814443	-1
ew_y6ww42f0.slha	247.846663	317.60095	317.723174	838.686103	843.268078	844.518252	0.2070527	0.2096362	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.205674	ATLAS-SUSY-2019-09	0.203688	ATLAS-SUSY-2019-09	231.844921	266.425905	812.636012	43.9804824	-1
ew_f_og8ydk.slha	44.120849	1094.53731	1094.93541	1099.79603	1820.70624	1820.87445	0.4085735	0.5385111	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4655271	ATLAS-SUSY-2018-41	0.399996	CMS-SUS-21-002	37.7924021	1680.41954	1070.25906	49.7898196	-1
ew__87s13u3.slha	498.372196	507.937141	501.369629	1047.72064	1633.47808	1047.95361	0.3175512	0.347175	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3947164	ATLAS-SUSY-2018-41	0.2743933	ATLAS-SUSY-2018-41	1583.20346	942.490638	489.426127	13.9350238	-1
ew_gchhk9_e.slha	141.13182	144.544001	142.863055	2325.67705	2465.45544	2325.8609	-1	-1	-1	-1	-1	-1	-1	2412.1182	2171.98063	139.397072	9.63920529	[]
ew_3m_7pd1u.slha	334.759167	339.531292	337.470588	1120.76935	2293.61982	2293.7843	-1	-1	-1	-1	-1	-1	-1	1090.76184	2139.50614	326.952361	10.5589997	[]
ew_r1gqr_z4.slha	185.053374	191.747925	188.165431	1161.69754	1614.59643	1161.89914	0.2728717	0.3352326	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3150768	ATLAS-SUSY-2018-41	0.2239843	ATLAS-SUSY-2018-41	1564.1201	1050.17648	181.468648	29.5216389	-1
ew_1pe9d1ed.slha	323.362922	1008.55789	1008.57113	1016.96313	1420.63493	1420.80582	0.4515382	0.5619011	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5490091	ATLAS-SUSY-2018-41	0.3834167	CMS-SUS-21-002	308.505986	1292.38982	988.216421	28.01944	-1
ew_53ed8_yy.slha	99.613223	133.944968	106.363211	256.344043	2085.85064	258.645307	2.425017	1.921639	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.772895	ATLAS-SUSY-2019-09	1.468335	ATLAS-SUSY-2019-09	2033.09348	186.506373	119.711514	27.5586398	-1
ew_iawgj_0e.slha	402.611545	1098.759	1098.44525	1101.22802	2376.99141	2377.15676	0.3013511	0.3766631	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3609593	ATLAS-SUSY-2018-41	0.2619539	CMS-SUS-21-002	390.728166	2221.94427	1070.6789	36.7700341	-1
ew_xsiua9sb.slha	264.233921	271.073705	268.370891	677.018434	1830.98918	1831.15463	-1	-1	-1	-1	-1	-1	-1	651.446874	1689.29309	258.291253	45.2591679	[]
ew_2jy7nry6.slha	425.892969	436.128254	434.296793	579.302091	3008.38582	3008.55077	-1	-1	-1	-1	-1	-1	-1	558.988804	2838.74953	419.305946	20.0696375	[]
ew_bthp7xkc.slha	109.390954	981.998048	982.440653	991.385158	1367.4536	1367.63149	0.6609563	0.8228092	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7716077	ATLAS-SUSY-2018-41	0.5588311	CMS-SUS-21-002	100.132176	1240.31263	963.425264	43.2905861	-1
ew_swzcuggg.slha	299.099655	302.58693	301.023871	1740.08236	2696.58034	2696.74448	-1	-1	-1	-1	-1	-1	-1	1702.79878	2532.83266	291.514932	10.6892947	[]
ew_spx99ni2.slha	20.9929207	574.186906	573.476317	576.053093	2912.70513	2912.87015	2.592608	2.535225	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.201901	ATLAS-SUSY-2018-41	1.511592	ATLAS-SUSY-2018-41	17.0924749	2744.81346	554.608616	37.7134185	-1
ew_0n1g5962.slha	329.034562	339.7733	334.692618	638.699814	1062.6357	1062.78934	0.3002755	0.3667871	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3773541	ATLAS-SUSY-2018-41	0.2626495	ATLAS-SUSY-2018-41	605.434124	949.669953	324.379917	39.4785917	-1
ew_nhr9ndr8.slha	100.805884	416.913626	417.077455	2363.86962	2364.59345	2365.5516	2.954386	3.81879	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.413112	CMS-SUS-21-002	2.800621	CMS-SUS-21-002	94.7902306	364.279405	2319.46902	35.4641304	-1
ew_66z9neb9.slha	182.686496	185.789619	184.460351	2112.25083	2766.01604	2766.17979	-1	-1	-1	-1	-1	-1	-1	2068.85638	2599.96987	176.903504	35.1998412	[]
ew_ejqfqlzd.slha	435.963804	452.572088	439.171939	691.30727	3045.79215	691.694235	0.09597978	0.1093094	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.08057081	CMS-SUS-21-002	0.0946795	CMS-SUS-21-002	2993.60732	607.752222	434.590456	46.3701284	-1
ew_hh3tcejs.slha	360.512668	447.540684	447.704153	2834.56699	2835.16884	2836.00746	0.006068846	0.006059276	ATLAS-SUSY-2013-11,CMS-SUS-13-012	0.006113841	ATLAS-SUSY-2013-11	0.005706252	ATLAS-SUSY-2013-11	350.837968	393.821209	2787.83352	40.1199024	-1
ew_i9rz89g1.slha	263.416004	267.612295	266.030394	970.480847	3010.71153	3010.87673	-1	-1	-1	-1	-1	-1	-1	949.037354	2840.27995	255.547444	39.4105643	[]
ew_dln08j6t.slha	454.387631	467.772841	461.277427	678.069321	1012.28658	1012.42261	0.2934191	0.3143213	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.361934	ATLAS-SUSY-2018-41	0.2491799	ATLAS-SUSY-2018-41	641.777335	901.344273	449.249689	28.1294673	-1
ew_kus_n01n.slha	384.424941	389.958988	386.955083	1488.58597	1942.5016	1488.77306	-1	-1	-1	-1	-1	-1	-1	1890.26077	1364.11021	374.002783	35.408902	[]
ew_5k1szbfk.slha	234.225437	239.446987	236.68388	1536.06899	1858.21824	1536.25809	-1	-1	-1	-1	-1	-1	-1	1806.40531	1408.79145	228.90244	14.8246069	[]
ew_w1lx6ftv.slha	21.9174672	936.837949	937.004725	1468.92243	1474.59544	1475.28963	1.525354	1.968278	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.737242	ATLAS-SUSY-2018-41	1.4278	CMS-SUS-21-002	16.3627352	848.7998	1435.06504	15.1358136	-1
ew_771iortz.slha	276.802266	936.218629	935.863577	938.401687	2442.9857	2443.15105	0.6740858	0.773656	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7583015	ATLAS-SUSY-2018-41	0.525625	ATLAS-SUSY-2018-41	267.617943	2285.78287	910.611311	43.297235	-1
ew_u54ykqnc.slha	417.772208	1114.73589	1114.90013	2619.01281	2620.75236	2621.3455	0.6107543	0.7446217	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.617669	ATLAS-SUSY-2018-41	0.575028	CMS-SUS-21-002	406.720925	1018.78107	2573.0962	19.1505179	-1
ew_n4g_gf58.slha	256.665132	1016.60574	1016.61725	1020.66257	1889.48982	1889.65642	0.4798583	0.6088311	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5791767	ATLAS-SUSY-2018-41	0.4246153	CMS-SUS-21-002	245.676408	1747.35258	991.910883	43.6998751	-1
ew_4o8dzpbl.slha	144.495348	151.670853	147.465119	992.388807	2817.29525	992.584602	0.7969774	0.9409536	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9717943	ATLAS-SUSY-2018-41	0.6876441	ATLAS-SUSY-2018-41	2764.41044	897.145418	143.561139	13.8221906	-1
