#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_7jvs_p6o.slha	281.10311	289.014011	284.797193	1036.39977	1131.93481	1131.95245	0.2763438	0.3368464	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3212492	ATLAS-SUSY-2018-41	0.2268088	ATLAS-SUSY-2018-41	992.203571	1016.02382	275.354953	35.8940908	-1
ew_r8dp1yk2.slha	420.007191	423.770566	421.969017	1945.91576	2403.02612	2403.18708	-1	-1	-1	-1	-1	-1	-1	1900.32327	2246.35801	408.658038	11.8098046	[]
ew_xsbhai0t.slha	364.755616	496.781453	490.694297	497.680738	1026.26348	1026.42838	0.004223492	0.02018478	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.01949458	ATLAS-SUSY-2019-09	0.01799088	ATLAS-SUSY-2019-09	351.826285	914.807544	478.436826	23.3858151	-1
ew_nq4jyyit.slha	405.654714	411.839058	407.808069	1382.02386	2397.57822	1382.20711	-1	-1	-1	-1	-1	-1	-1	2344.6965	1266.80193	398.245617	6.54903196	['CMS-SUS-16-039-agg']
ew_ljcq_xi1.slha	307.903523	314.756446	310.666108	1105.56629	2890.88415	1105.75725	0.3630494	0.4317268	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.4242683	ATLAS-SUSY-2018-41	0.2982136	ATLAS-SUSY-2018-41	2838.18395	1004.92064	300.645613	32.784024	-1
ew_32qmczdw.slha	363.740938	379.978353	376.152397	469.947278	1431.39337	1431.55922	0.0647526	0.04935664	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.05683914	ATLAS-SUSY-2019-09	0.04392892	ATLAS-SUSY-2019-09	439.066024	1303.91904	363.686381	38.3920506	-1
ew_2_af5uxx.slha	212.269561	217.183396	214.297919	1610.89462	2244.6894	1611.07334	-1	-1	-1	-1	-1	-1	-1	2191.75044	1483.64393	210.389951	5.8723366	[]
ew_28lxa9bu.slha	211.261861	225.145822	215.861268	624.650841	1055.16684	625.030534	1.368806	1.322278	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.132365	ATLAS-SUSY-2018-41	0.7773009	CMS-SUS-21-002	1010.2991	537.603852	213.058402	13.4299515	-1
ew_fmkhmhny.slha	176.848217	180.212223	178.747587	2022.13463	2524.67275	2524.83555	-1	-1	-1	-1	-1	-1	-1	1976.54724	2363.62903	171.333197	49.0034932	[]
ew_6it4abw7.slha	310.174648	314.662225	312.379712	1637.16369	2010.71386	2010.87189	-1	-1	-1	-1	-1	-1	-1	1591.96346	1864.50157	303.621049	8.24595119	[]
ew_lodu4ciq.slha	204.345291	563.090972	561.268092	564.822418	1821.92281	1822.08856	1.366499	1.352554	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8639254	ATLAS-SUSY-2018-41	0.7935501	CMS-SUS-21-002	196.421426	1682.23661	545.260521	11.2521159	-1
ew_hxosirak.slha	36.0613634	225.60706	221.461722	226.104526	2392.31581	2392.48153	4.288164	3.648007	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.269841	ATLAS-SUSY-2019-09	2.730343	ATLAS-SUSY-2019-09	32.8520873	2234.88786	212.817532	31.2099017	-1
ew_6w5j9bi6.slha	147.365096	150.454785	149.100719	2540.34131	2697.65458	2540.52044	-1	-1	-1	-1	-1	-1	-1	2644.31832	2381.13009	142.809106	44.0557651	[]
ew_d50uy3o4.slha	132.465239	166.441275	162.127054	198.266542	1835.71346	1835.87985	0.9838681	1.002787	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.9889639	ATLAS-SUSY-2019-09	1.013668	ATLAS-SUSY-2019-09	158.336628	1694.03204	156.578421	15.9773077	-1
ew_a4ecsm9y.slha	455.862878	837.520884	837.684073	1826.29329	1828.92303	1829.59825	0.6736099	0.832234	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7738518	ATLAS-SUSY-2018-41	0.5606355	CMS-SUS-21-002	440.013985	753.824619	1787.73515	30.1097715	-1
ew_e10qt6vg.slha	389.147085	393.07285	391.235516	1687.03446	2408.90216	2409.0652	-1	-1	-1	-1	-1	-1	-1	1646.896	2252.05919	379.094028	10.6262589	[]
ew_8k6s86y6.slha	238.519452	1066.08608	1066.2515	1074.37709	1498.63671	1498.80808	0.4141168	0.5370914	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4853491	ATLAS-SUSY-2018-41	0.389975	CMS-SUS-21-002	226.498876	1368.11039	1044.66552	22.3971272	-1
ew__zy0952r.slha	65.4677892	392.102359	389.987024	392.825031	3092.12204	3092.2871	2.061391	2.311699	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.416477	ATLAS-SUSY-2018-05-ewk	1.292018	ATLAS-SUSY-2018-05-ewk	62.0854874	2920.82344	375.946929	26.2962394	-1
ew_6pvcfqgn.slha	217.494325	354.870528	350.593961	356.642287	1437.43209	1437.59917	0.3525825	0.3209234	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2311829	ATLAS-SUSY-2018-32	0.2396655	ATLAS-SUSY-2019-09	211.408537	1310.04488	339.137445	22.1779179	-1
ew_70e10i5f.slha	243.402308	250.920149	246.580797	1028.85232	1876.38784	1029.05578	0.5498385	0.6661954	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6959464	ATLAS-SUSY-2018-41	0.4909197	ATLAS-SUSY-2018-41	1824.43524	926.366667	238.540521	29.5112525	-1
ew_nlpg8kjg.slha	201.875558	378.90251	379.057423	925.310205	929.726337	930.937292	0.9223807	1.02446	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6025024	ATLAS-SUSY-2018-32	0.7291705	ATLAS-SUSY-2019-08	188.109005	323.594121	897.686164	34.8071468	-1
ew_k65ne6u7.slha	450.082425	455.809733	452.49146	1473.46877	2114.56957	1473.65341	-1	-1	-1	-1	-1	-1	-1	2061.90623	1351.43527	438.451563	19.756557	['CMS-SUS-16-039-agg']
ew_wh6i4pma.slha	433.746879	540.66591	535.238124	564.061767	676.66127	676.353416	0.003126461	0.003358543	ATLAS-SUSY-2013-11,CMS-SUS-13-012,CMS-SUS-21-002	0.04285125	CMS-SUS-16-039-agg	0.03323788	CMS-SUS-16-039-agg	413.356707	561.010565	543.753439	48.8900911	-1
ew_468ptcdm.slha	255.975594	260.277181	257.838364	991.019549	995.887939	996.359983	0.2953767	0.3226452	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3501816	ATLAS-SUSY-2018-41	0.2411435	ATLAS-SUSY-2018-41	244.408154	216.699124	962.367844	7.10670215	-1
ew_aw8rt2jt.slha	320.926031	325.390288	323.178619	1802.96774	2120.47076	1803.1498	-1	-1	-1	-1	-1	-1	-1	2067.53383	1666.05303	311.471308	43.0779832	[]
ew_l9f8vt76.slha	105.365698	108.742786	107.206065	2296.83225	2546.93961	2297.00926	-1	-1	-1	-1	-1	-1	-1	2493.48614	2144.23461	102.794718	33.9295357	[]
ew_cai5ewl1.slha	12.7242357	117.801514	110.769294	121.207681	2747.41849	2747.58423	0.6543168	0.579502	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-02,CMS-SUS-13-012	0.3707799	ATLAS-SUSY-2013-11	0.3390893	ATLAS-SUSY-2013-11	14.0088218	2581.74026	108.447393	9.83791838	-1
ew_725_l2ph.slha	199.379575	204.778166	202.883247	653.856005	3006.05772	3006.22304	-1	-1	-1	-1	-1	-1	-1	636.630252	2835.82286	195.793486	14.8993027	[]
ew_l8qay5tv.slha	328.252701	366.976525	332.090272	464.076676	1061.39191	465.829423	0.189851	0.2192347	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2091631	ATLAS-SUSY-2019-09	0.2022405	ATLAS-SUSY-2019-09	1016.41079	367.200441	350.17558	18.9787847	-1
ew_txwkd_8q.slha	127.17375	136.082599	131.444648	829.177066	963.816541	963.897312	0.9265373	1.083874	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.13218	ATLAS-SUSY-2018-41	0.8017005	ATLAS-SUSY-2018-41	788.840755	855.035575	126.944326	30.99974	-1
ew_pghzqjis.slha	22.5884781	568.118611	567.458806	570.222607	2640.3094	2640.47459	2.610065	2.556893	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.191983	ATLAS-SUSY-2018-41	1.508563	CMS-SUS-21-002	18.3337783	2477.89703	548.914505	37.5888593	-1
ew_5fza02ck.slha	49.995531	615.345135	614.833617	617.63765	2438.01608	2438.18159	2.361832	2.347219	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.151086	ATLAS-SUSY-2018-41	1.476863	ATLAS-SUSY-2018-41	44.9146674	2280.12178	595.655455	48.006566	-1
ew_ppjibchn.slha	206.120328	270.606329	208.994829	320.838345	1766.51912	324.832014	1.124971	1.125978	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.113837	ATLAS-SUSY-2018-32	1.115507	ATLAS-SUSY-2018-32	1715.17583	216.102681	254.662678	31.5288576	-1
ew_vdkq9t8e.slha	101.119257	589.654076	589.818554	2447.39113	2448.26867	2449.1521	3.974838	4.487184	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.901131	ATLAS-SUSY-2018-41	3.098467	CMS-SUS-21-002	95.2322865	524.125591	2402.96877	37.1864194	-1
ew_apjj3ar6.slha	340.109933	345.731391	343.377405	940.662534	1966.98072	1967.14545	-1	-1	-1	-1	-1	-1	-1	910.693611	1821.16113	331.068557	49.3580219	[]
ew_opmnrbiw.slha	257.876035	275.497726	264.369176	583.428453	599.548004	590.980392	0.5540057	0.6426284	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3686166	CMS-SUS-21-002	0.3967715	CMS-SUS-21-002	552.670753	497.802506	260.716588	34.424654	-1
ew_qxe4n4k8.slha	454.475011	1102.07835	1101.26751	1103.15425	3151.63871	3151.80325	0.2920473	0.3386392	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3287132	ATLAS-SUSY-2018-41	0.2292618	CMS-SUS-21-002	445.59472	2981.93197	1072.77908	13.2895094	-1
ew_r4t46i7w.slha	367.626627	374.657049	370.451832	1199.13267	1781.8355	1199.33206	0.1816004	0.220039	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.2116327	ATLAS-SUSY-2018-41	0.148488	ATLAS-SUSY-2018-41	1730.49972	1087.54198	359.297984	18.2865533	-1
ew_1bp553hu.slha	496.108205	501.779725	498.744576	1602.69951	1613.65986	1604.22137	-1	-1	-1	-1	-1	-1	-1	1556.7402	1471.53921	482.977768	33.1900162	[]
ew_2l2gx4_c.slha	401.640156	405.712218	403.671127	1972.74433	2490.61538	1972.91927	-1	-1	-1	-1	-1	-1	-1	2437.3144	1832.3126	389.592459	34.1303813	[]
ew_veuz5gt4.slha	272.802876	818.996743	819.160932	1713.24527	1716.13549	1716.88407	1.771117	2.118634	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.977738	ATLAS-SUSY-2018-41	1.472824	CMS-SUS-21-002	261.022895	736.349171	1675.67706	25.8648733	-1
ew_zpl1kx6i.slha	164.966793	170.466569	167.716996	1277.70254	1576.54461	1576.69731	-1	-1	-1	-1	-1	-1	-1	1234.28161	1443.6538	162.264596	14.6842784	[]
ew_i_f2z65z.slha	86.9644068	128.655237	94.7394628	229.14435	528.766075	233.262623	1.445961	1.676774	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.309318	ATLAS-SUSY-2019-09	1.383545	ATLAS-SUSY-2019-09	491.72382	145.841729	112.773125	24.4198596	-1
ew_32yhmc_c.slha	477.357657	491.099015	482.778156	810.705019	898.105441	897.895867	0.2449179	0.2668604	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2949869	ATLAS-SUSY-2018-41	0.1993894	ATLAS-SUSY-2018-41	769.090539	790.500847	472.074474	39.2179882	-1
ew_ja_3o7i_.slha	434.199653	440.09602	437.724176	946.286168	2086.33922	2086.50363	-1	-1	-1	-1	-1	-1	-1	917.53588	1938.01575	423.657461	14.7779215	[]
ew_1p_5mbkd.slha	177.916905	181.216193	179.842761	1512.65161	3007.92821	3008.09334	-1	-1	-1	-1	-1	-1	-1	1482.81537	2837.40833	172.737982	25.2105932	[]
ew_yd33r07k.slha	149.523577	174.575623	155.266074	355.426465	1545.02462	356.471582	0.9759774	1.102665	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8022999	ATLAS-SUSY-2019-09	0.7523642	ATLAS-SUSY-2019-09	1495.16286	282.851316	161.614879	19.5507963	-1
ew_w50391vp.slha	120.036515	123.929613	122.05706	1977.93982	2359.93416	1978.11672	-1	-1	-1	-1	-1	-1	-1	2306.59271	1835.65356	117.659448	20.3430387	[]
ew_vwrtmagj.slha	359.19158	501.064886	498.678641	504.94054	2442.68688	2442.85206	0.05124136	0.1334	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1269509	ATLAS-SUSY-2019-09	0.1226258	ATLAS-SUSY-2019-09	354.216497	2284.82858	482.083301	27.0493305	-1
ew_6upqr8du.slha	182.111759	556.306068	554.886612	557.918747	2075.13955	2075.30515	1.546249	1.518478	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9524828	ATLAS-SUSY-2018-41	0.9277324	CMS-SUS-21-002	174.745947	1927.1349	537.277995	25.3911764	-1
ew_3pe0v0df.slha	267.539864	270.785145	269.272656	2422.39053	2830.3173	2422.56266	-1	-1	-1	-1	-1	-1	-1	2777.44593	2268.63039	259.434814	19.7674349	[]
ew_yi3aj8gu.slha	441.924144	772.372857	770.299331	772.429454	2659.34786	2659.51274	0.1435802	0.1166637	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.122047	ATLAS-SUSY-2018-41	0.08271819	ATLAS-SUSY-2018-41	432.295611	2497.26504	747.478993	25.5332404	-1
ew_wmdb4jch.slha	282.704886	1113.96394	1114.12886	2227.93322	2230.15518	2230.84528	0.7013586	0.8910854	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.7083127	ATLAS-SUSY-2018-41	0.6993766	CMS-SUS-21-002	272.496546	1015.70362	2186.67513	36.3459793	-1
ew_tnv756k3.slha	158.717839	171.478319	163.611314	603.230707	1328.3304	603.56512	1.700513	1.68542	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.416021	ATLAS-SUSY-2018-41	0.9821838	CMS-SUS-21-002	1280.16549	519.830396	160.038302	45.6423982	-1
ew_azhqbesv.slha	451.005344	454.024959	452.763075	2119.22466	3046.00147	3046.1655	-1	-1	-1	-1	-1	-1	-1	2080.01525	2875.53802	436.77156	30.1099387	[]
ew_yfo5d_g_.slha	395.390206	400.043575	397.20711	1729.43612	3050.70485	1729.60951	-1	-1	-1	-1	-1	-1	-1	2998.84493	1603.03635	387.067774	6.82359172	[]
ew_wncfe_43.slha	494.311813	499.548501	497.56424	1032.28036	2361.33952	2361.5042	-1	-1	-1	-1	-1	-1	-1	1004.2924	2205.26722	480.823885	37.0840369	[]
ew_jkj95jdl.slha	155.411162	433.298125	430.923182	433.755172	2431.09107	2431.25662	1.377145	1.354151	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9194427	ATLAS-SUSY-2018-05-ewk	0.8183918	ATLAS-SUSY-2018-05-ewk	149.964782	2273.06991	415.971507	42.5237546	-1
ew_k49jwxtq.slha	365.831359	370.539305	368.501733	1199.87221	2187.38286	2187.54704	-1	-1	-1	-1	-1	-1	-1	1166.88641	2035.71853	355.372235	27.357792	[]
ew_x9l40c6q.slha	352.652902	373.403141	356.442642	597.936368	1299.03564	598.495243	0.2683103	0.2781618	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1784758	ATLAS-SUSY-2018-05-ewk	0.1602436	ATLAS-SUSY-2018-05-ewk	1251.59021	509.989997	358.16655	8.95066134	-1
ew_d4ycmil4.slha	467.15665	484.670195	470.363724	708.617432	2431.61898	709.032524	0.07551714	0.08094844	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.06240762	CMS-SUS-21-002	0.06892346	CMS-SUS-21-002	2378.33868	620.722963	466.053045	47.8455877	-1
ew_8gna5sl2.slha	195.110751	199.946684	197.770502	1127.82553	2008.91151	2009.07575	-1	-1	-1	-1	-1	-1	-1	1094.32176	1861.85304	190.180961	25.4911828	[]
ew_z8ot_5tc.slha	199.49211	205.863282	203.455787	607.187717	2228.67069	2228.83626	-1	-1	-1	-1	-1	-1	-1	586.07959	2075.39217	195.450779	29.8562275	[]
ew_yoom_jib.slha	184.052905	198.789258	195.37814	301.620354	1930.70352	1930.86955	0.5333838	0.4235311	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.4768203	ATLAS-SUSY-2019-09	0.3876502	ATLAS-SUSY-2019-09	278.378804	1786.14091	188.402602	17.736563	-1
ew_2um92p3e.slha	481.623053	489.00797	484.788841	1282.66393	1350.79922	1282.99417	0.04415142	0.07760308	CMS-SUS-21-002	0.04415142	CMS-SUS-21-002	0.07760308	CMS-SUS-21-002	1302.33349	1162.61296	470.421748	41.3422115	-1
ew_qu1duvke.slha	268.050592	275.329958	272.466113	647.464523	1745.84365	1746.00893	-1	-1	-1	-1	-1	-1	-1	621.786229	1607.12894	262.360021	34.9009128	[]
ew_pcrhban1.slha	426.613093	917.867919	916.908521	919.15652	2600.22042	2600.38552	0.4489806	0.4848561	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5275588	ATLAS-SUSY-2018-41	0.3615216	ATLAS-SUSY-2018-41	415.816748	2439.4995	891.490825	36.5282955	-1
ew_bsak3t4v.slha	346.124669	352.317899	350.504846	678.372184	2933.48211	2933.64716	-1	-1	-1	-1	-1	-1	-1	659.86204	2764.96956	337.979649	19.7126563	[]
ew_2a98yddi.slha	476.731588	480.660805	479.124341	1332.86654	2889.10405	2889.26866	-1	-1	-1	-1	-1	-1	-1	1304.91773	2721.80231	463.059692	18.3198296	[]
ew_pt70rp80.slha	329.354896	336.496029	332.688856	1176.01622	1259.37994	1258.9141	0.02439799	0.04552839	CMS-SUS-21-002	0.02439799	CMS-SUS-21-002	0.04552839	CMS-SUS-21-002	1129.84178	1137.97383	321.705554	31.9344157	-1
ew_4vd37lzb.slha	278.329087	522.988676	523.152631	2179.99646	2181.04211	2181.95344	0.7625306	0.9727798	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6177704	CMS-SUS-21-002	0.8473333	ATLAS-SUSY-2019-08	268.017949	461.248105	2138.04066	40.5929956	-1
ew_0lqzoyxa.slha	318.99173	324.695231	321.523058	1341.64201	2538.58926	1341.82393	-1	-1	-1	-1	-1	-1	-1	2485.27716	1227.8654	310.508808	37.4541081	['CMS-SUS-16-039-agg']
ew_9_xokcgh.slha	393.9036	1007.58491	1007.7493	2037.39998	2039.92422	2040.58498	0.8100756	1.034683	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9443275	ATLAS-SUSY-2018-41	0.7479042	CMS-SUS-21-002	380.586449	914.765994	1997.09327	30.0899446	-1
ew_h6euj9by.slha	139.8948	800.491393	800.815447	824.418048	968.097722	968.31986	1.208925	1.324664	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.276925	ATLAS-SUSY-2018-41	0.872177	ATLAS-SUSY-2018-41	128.257108	845.054928	799.029238	21.0048356	-1
ew_h06hgd2r.slha	345.36836	377.541328	374.164465	413.403612	1720.83324	1720.99889	0.07808922	0.07727014	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.07531393	ATLAS-SUSY-2019-09	0.07587385	ATLAS-SUSY-2019-09	369.899979	1583.76522	362.556254	12.5402565	-1
ew_fttbllxr.slha	184.420057	192.168337	187.297837	974.377013	2241.39922	974.57848	0.8367405	0.9689941	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.013115	ATLAS-SUSY-2018-41	0.715686	ATLAS-SUSY-2018-41	2188.40435	877.368013	183.567735	8.6638423	-1
ew_4z_kcl9x.slha	319.333288	324.166655	321.480082	1579.46406	2894.43253	1579.63944	-1	-1	-1	-1	-1	-1	-1	2841.83121	1457.53978	310.966962	15.6290511	[]
