#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_ufwbteqm.slha	159.39215	162.534645	161.153462	1995.62738	2783.78648	2783.95068	-1	-1	-1	-1	-1	-1	-1	1954.69559	2617.49057	155.347219	17.6930934	[]
ew_qtzdsxtn.slha	73.0455388	728.630173	728.771817	734.136589	1438.42878	1438.5984	1.786058	1.864484	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.878486	ATLAS-SUSY-2018-41	1.29402	ATLAS-SUSY-2018-41	65.2747176	1310.90429	709.825039	38.428822	-1
ew_m084m9td.slha	290.409032	1190.12023	1189.90017	1192.43612	2682.22508	2682.38991	0.2631985	0.3317386	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.2866804	ATLAS-SUSY-2018-41	0.2427733	CMS-SUS-21-002	282.079525	2521.55167	1160.50006	14.7093217	-1
ew_8ikiuu9x.slha	198.509776	1174.26053	1174.42482	2073.21808	2076.68289	2077.20884	0.6057717	0.7704384	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5947364	ATLAS-SUSY-2018-41	0.6125845	CMS-SUS-21-002	190.414716	1075.10591	2032.99017	12.1399248	-1
ew_9eeo1j3g.slha	391.540068	488.956458	489.118499	2102.37555	2103.54386	2104.42015	0.005716642	0.006666896	ATLAS-SUSY-2013-11,CMS-SUS-13-012	0.07960224	CMS-SUS-16-039-agg	0.09201555	CMS-SUS-16-039-agg	378.553635	429.805122	2060.16456	32.6674874	-1
ew_y5g2wqvc.slha	419.915111	423.398016	421.9608	1606.04965	2902.89088	2903.05537	-1	-1	-1	-1	-1	-1	-1	1573.64753	2735.10672	407.254953	20.776796	[]
ew_jogrti60.slha	129.224061	133.814101	131.613814	1704.53411	1925.53434	1704.72376	-1	-1	-1	-1	-1	-1	-1	1873.18416	1569.59776	126.223831	40.8136157	[]
ew_b4j23t1d.slha	328.84872	333.180353	330.95811	1775.48215	2722.64809	1775.65601	-1	-1	-1	-1	-1	-1	-1	2669.55515	1644.20003	319.097337	31.0431631	[]
ew_bp0s2oap.slha	383.644968	542.119908	539.715774	545.450791	2404.58823	2404.75334	0.01221837	0.1272151	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1154979	ATLAS-SUSY-2019-09	0.1051684	ATLAS-SUSY-2019-09	377.699687	2248.00705	522.605011	17.8941898	-1
ew_f7kb3ehz.slha	352.76101	898.528797	898.508695	913.023859	1136.51772	1136.69663	0.6577835	0.6772216	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7254919	ATLAS-SUSY-2018-41	0.4951461	ATLAS-SUSY-2018-41	334.817568	1013.42664	886.904075	47.4834929	-1
ew_3krix8ww.slha	286.675392	291.907415	289.144127	1548.11734	1884.7786	1548.30567	-1	-1	-1	-1	-1	-1	-1	1832.83962	1420.56386	279.261899	19.3485853	[]
ew_64im27b1.slha	243.346699	250.14033	246.811081	969.349481	1375.78108	1375.93693	-1	-1	-1	-1	-1	-1	-1	931.434044	1250.33794	237.981331	29.3134234	['CMS-SUS-16-039-agg']
ew_bjsnl3v2.slha	453.078042	522.446921	454.667811	568.744977	2285.66007	571.180352	0.003746878	0.002973187	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.01824154	CMS-SUS-16-039-agg	0.0133131	CMS-SUS-16-039-agg	2232.65937	441.214226	502.925548	29.5895498	-1
ew__osgufbb.slha	301.752364	307.663342	304.68998	1251.60387	1526.33243	1526.48159	-1	-1	-1	-1	-1	-1	-1	1208.06729	1395.51475	294.195872	22.5764425	[]
ew_xmcjxy_m.slha	319.312814	744.691105	744.854292	1545.04191	1548.33277	1549.08311	1.559914	1.885438	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.788315	ATLAS-SUSY-2018-41	1.248677	CMS-SUS-21-002	305.499084	666.072399	1509.41105	26.9361321	-1
ew_yp16my4y.slha	209.42294	653.506905	653.680901	796.529629	818.228548	818.840294	2.434814	2.772646	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.560153	ATLAS-SUSY-2018-41	1.87537	CMS-SUS-21-002	194.545527	590.745533	772.604298	37.5222457	-1
ew_y95hn94i.slha	111.385771	121.710312	115.611021	736.057227	1270.47791	736.324884	1.82787	1.786395	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.988067	ATLAS-SUSY-2018-41	1.37105	ATLAS-SUSY-2018-41	1223.05703	645.163395	113.394907	14.998984	-1
ew_15xlzj_7.slha	425.655854	430.742079	428.555885	1124.91326	2258.65131	2258.8155	-1	-1	-1	-1	-1	-1	-1	1094.50343	2105.91701	416.001638	8.99537732	[]
ew_bn6vxa4i.slha	351.404397	574.080453	571.024033	575.103953	1524.42318	1524.58951	0.03224495	0.2229148	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1657321	ATLAS-SUSY-2019-09	0.1681593	ATLAS-SUSY-2019-09	339.329555	1394.09947	554.256889	27.2181812	-1
ew_lr7k5li2.slha	440.531472	445.552711	442.723278	1574.42495	2833.81369	1574.60136	-1	-1	-1	-1	-1	-1	-1	2781.01795	1452.32084	428.244622	30.598713	[]
ew_pblwaioi.slha	404.184139	1041.99125	1042.14304	1156.82944	1184.56919	1184.8691	0.6593687	0.8548744	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7676717	ATLAS-SUSY-2018-41	0.6297329	CMS-SUS-21-002	385.364313	964.09504	1128.23793	35.4675771	-1
ew_lrap566q.slha	281.715877	582.075877	582.236525	1328.81384	1332.40779	1333.211	1.11613	1.415044	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.818087	CMS-SUS-21-002	1.056244	CMS-SUS-21-002	267.984459	513.970646	1295.40241	20.5964623	-1
ew_2ofi_sej.slha	85.0262891	768.796488	768.961047	2989.71041	2990.42726	2991.21425	2.870797	3.350926	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.210041	ATLAS-SUSY-2018-41	2.233612	CMS-SUS-21-002	80.2514209	692.602408	2944.06972	46.6788137	-1
ew_euim_yyl.slha	338.391963	603.771695	603.932899	1594.69372	1597.39027	1598.12288	0.5749398	0.7317423	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4956351	CMS-SUS-21-002	0.5745646	CMS-SUS-21-002	324.62836	535.432897	1557.69066	17.1094059	-1
ew_xwcrdmu_.slha	185.400416	199.198963	193.703711	368.48961	985.08077	985.246849	0.651912	0.6845004	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-21-002	0.6552819	ATLAS-SUSY-2018-41	0.457102	ATLAS-SUSY-2018-41	341.200889	875.637197	187.326121	28.4641565	-1
ew_efoz8tg_.slha	364.028155	375.239315	372.542493	515.659939	1988.52318	1988.68884	-1	-1	-1	-1	-1	-1	-1	491.021049	1842.24135	359.406197	43.9548441	[]
ew_vqsi_ga5.slha	412.66333	426.061839	422.169177	552.334313	1404.65244	1404.8176	-1	-1	-1	-1	-1	-1	-1	521.73458	1278.07501	408.75865	44.930185	['CMS-SUS-16-039-agg']
ew_y1ndvlh1.slha	258.360184	296.949679	266.925558	396.653369	429.40326	410.34718	0.1710677	0.1563097	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1651343	ATLAS-SUSY-2019-09	0.1371607	ATLAS-SUSY-2019-09	380.257762	310.970621	280.616737	29.5759992	-1
ew_9upa4_3d.slha	332.671858	336.958461	335.390503	1014.08632	3071.07012	3071.23506	-1	-1	-1	-1	-1	-1	-1	992.616437	2900.31882	324.609346	11.0382419	[]
ew_19wzl9ak.slha	161.540938	165.34071	163.692542	1366.46706	2556.96328	2557.12826	-1	-1	-1	-1	-1	-1	-1	1334.30302	2395.46188	157.276471	24.7757058	[]
ew_kfk9zccd.slha	300.999262	424.13649	421.516043	428.619876	2321.96188	2322.12746	0.03654559	0.1406967	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1401932	ATLAS-SUSY-2019-09	0.1394092	ATLAS-SUSY-2019-09	297.269774	2166.56118	406.965255	46.0047336	-1
ew_3thb2i45.slha	270.499022	321.833058	282.929301	352.107129	418.965442	414.810753	0.006176269	0.00941989	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.00896223	CMS-SUS-21-002	0.007153043	CMS-SUS-21-002	318.381388	306.252569	305.602601	13.9666826	-1
ew_mc2j7l1e.slha	406.196062	414.831747	412.809768	603.071365	2630.20575	2630.37087	-1	-1	-1	-1	-1	-1	-1	582.15249	2467.71695	398.12913	33.6782571	[]
ew_dzamznhq.slha	304.511835	309.826612	307.21031	1241.57672	1805.38283	1805.54374	-1	-1	-1	-1	-1	-1	-1	1202.83477	1665.39124	297.948712	10.2831606	[]
ew_m6oovkvj.slha	396.172311	400.595624	398.138955	1813.16632	2697.5936	1813.34031	-1	-1	-1	-1	-1	-1	-1	2644.6595	1680.88316	385.897092	11.7832112	[]
ew_pvkl428q.slha	119.819586	124.631273	122.405973	1260.39067	1855.1621	1855.32477	-1	-1	-1	-1	-1	-1	-1	1221.55431	1712.20459	117.288706	44.9821767	[]
ew_ac7z3ey2.slha	215.277974	801.050781	801.216591	1078.81713	1090.06199	1090.66342	2.111207	2.491893	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.393677	ATLAS-SUSY-2018-41	1.688196	CMS-SUS-21-002	202.184985	722.557595	1050.41757	21.4871403	-1
ew_qqe43b1f.slha	28.4963381	199.423133	199.579966	1345.0899	1347.10205	1348.20701	3.646328	3.55729	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012	2.35014	ATLAS-SUSY-2018-32	2.396718	ATLAS-SUSY-2018-32	22.8837649	164.455674	1309.93259	10.0805756	-1
ew_y0wgpqv2.slha	170.919824	897.711208	897.979594	906.277628	1318.31089	1318.48598	0.8906711	1.040951	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.026354	ATLAS-SUSY-2018-41	0.7141312	ATLAS-SUSY-2018-41	159.810009	1193.70043	879.351192	37.6149766	-1
ew_y0pbmjnb.slha	285.466895	547.008774	547.171367	2863.13556	2864.726	2865.13287	0.7867505	1.05046	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7048491	CMS-SUS-21-002	0.8410304	ATLAS-SUSY-2019-08	279.452037	492.377991	2814.58585	5.40991871	-1
ew_dtp_nh_6.slha	96.5093138	572.036237	572.190461	581.078469	986.605074	986.786816	2.284762	2.150873	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.80572	ATLAS-SUSY-2018-41	1.245786	CMS-SUS-21-002	86.3663771	875.248469	559.855805	47.4964087	-1
ew_58oix6cp.slha	119.224042	176.682757	128.352712	214.941821	259.191208	245.886421	0.7065526	0.626098	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.518855	ATLAS-SUSY-2019-09	0.4765149	ATLAS-SUSY-2019-09	199.933244	136.58287	159.279371	49.1738626	-1
ew_odapqj67.slha	352.768253	357.819103	355.093718	1521.05957	2706.07236	1521.23697	-1	-1	-1	-1	-1	-1	-1	2652.89139	1400.12375	342.890795	45.4788214	[]
ew_41hx20pn.slha	317.277517	329.125821	326.354714	459.567495	2001.23442	2001.40003	0.06268646	0.03803056	ATLAS-SUSY-2019-09	0.06268646	ATLAS-SUSY-2019-09	0.03803056	ATLAS-SUSY-2019-09	435.700688	1854.65838	314.485162	34.0627109	-1
ew_676w7ys9.slha	232.788881	1165.37243	1165.53794	1964.21145	1967.56809	1968.24184	0.5983439	0.7682926	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.6017648	ATLAS-SUSY-2018-41	0.6044202	CMS-SUS-21-002	222.811218	1064.11429	1925.44845	33.1861807	-1
ew_btkca0vp.slha	135.897663	1146.37913	1146.54249	2262.22829	2265.62156	2265.96473	0.7048425	0.8981582	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.6714934	ATLAS-SUSY-2018-41	0.727422	CMS-SUS-21-002	130.737852	1052.32926	2221.42871	6.14315803	-1
ew_s1zdfid8.slha	249.394395	679.839698	679.350989	695.509052	918.034595	918.202692	0.9527862	0.9904063	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7587599	ATLAS-SUSY-2018-41	0.6255376	CMS-SUS-21-002	234.379272	805.088263	672.698985	14.2673425	-1
ew_31u89jyo.slha	236.540183	748.239053	748.376805	997.239565	1011.54856	1011.80251	2.196026	2.537659	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.463332	ATLAS-SUSY-2018-41	1.723962	CMS-SUS-21-002	222.904547	676.211363	970.913387	10.3621964	-1
ew_mc9uqm01.slha	264.4611	322.526845	322.686317	1751.56845	1752.73443	1753.81142	0.08391931	0.09090302	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.06061912	ATLAS-SUSY-2019-09	0.06526564	ATLAS-SUSY-2019-09	252.9652	275.577134	1712.37297	32.0164917	-1
ew_ixh73mjn.slha	43.8129666	779.481266	779.208055	781.830231	2532.96139	2533.1265	1.540965	1.63563	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.661715	ATLAS-SUSY-2018-41	1.152371	ATLAS-SUSY-2018-41	39.246366	2373.82632	756.318594	22.4715196	-1
ew_xinkb2kl.slha	400.408236	403.506896	402.209315	2092.43426	2916.38414	2916.54824	-1	-1	-1	-1	-1	-1	-1	2051.67196	2747.82348	387.703449	48.7281104	[]
ew_p03v2jez.slha	435.816199	453.45517	448.500721	541.384525	1197.69886	1197.86197	0.01142777	0.02006099	CMS-SUS-21-002	0.01142777	CMS-SUS-21-002	0.02006099	CMS-SUS-21-002	506.192545	1079.38032	435.275301	33.8672528	-1
ew_8mv0c6co.slha	119.599469	491.045258	491.214523	685.112065	701.022093	701.904182	3.007576	3.516646	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.134694	CMS-SUS-21-002	2.626206	CMS-SUS-21-002	107.616533	434.392578	662.275059	22.6827671	-1
ew_129ew8u0.slha	413.736845	1077.18136	1076.84329	1079.88042	2238.67564	2238.84117	0.3120524	0.3900591	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3783858	ATLAS-SUSY-2018-41	0.2686331	CMS-SUS-21-002	401.022492	2087.03375	1049.83209	38.5229055	-1
ew_zq0dm1e6.slha	375.068553	397.06512	382.16388	615.349071	662.693589	660.639167	0.1032065	0.1249369	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.08651521	ATLAS-SUSY-2018-05-ewk	0.08199706	ATLAS-SUSY-2018-05-ewk	577.445096	561.82488	381.315893	8.50523463	-1
ew_x1qcyu05.slha	476.858665	848.065621	848.229901	2477.06229	2478.38938	2479.10731	0.5785566	0.723122	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.6655574	ATLAS-SUSY-2018-41	0.4811906	CMS-SUS-21-002	463.687914	765.527312	2433.30049	38.5375913	-1
ew_l8r8xff3.slha	255.458617	265.706073	258.780958	796.575763	1997.55861	796.815388	1.093401	1.070245	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.174313	ATLAS-SUSY-2018-41	0.8019174	ATLAS-SUSY-2018-41	1945.26625	707.423311	253.610717	11.0949912	-1
ew_qlk6h6gn.slha	143.697442	155.937097	152.669642	305.115675	2110.71561	2110.88144	0.5432825	0.4250849	ATLAS-SUSY-2019-09	0.5432825	ATLAS-SUSY-2019-09	0.4250849	ATLAS-SUSY-2019-09	284.840239	1960.88728	149.435529	7.77257141	-1
ew_bti7ca2d.slha	313.686275	382.610211	315.773317	429.716698	1651.47189	432.923267	0.011428	0.1236379	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1244498	ATLAS-SUSY-2019-09	0.1234573	ATLAS-SUSY-2019-09	1600.92365	310.92439	365.33547	25.0678556	-1
ew_v8kd_1m3.slha	271.94731	294.476343	291.849864	344.880306	2482.28989	2482.45537	0.2451042	0.2097447	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2221426	ATLAS-SUSY-2019-09	0.1977187	ATLAS-SUSY-2019-09	314.284425	2322.76572	280.745735	39.9830651	-1
ew_81w40hgp.slha	200.863401	205.820115	203.658731	986.149001	2132.43999	2132.60491	-1	-1	-1	-1	-1	-1	-1	957.168641	1981.94895	196.236345	18.7174202	[]
ew_eh5b_bu8.slha	337.652548	1043.8651	1044.02939	2922.88683	2924.24894	2924.84107	0.7984011	1.072484	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8919609	ATLAS-SUSY-2018-41	0.8244591	CMS-SUS-21-002	329.261302	953.265247	2874.4052	15.2512166	-1
ew_hkcsvqr8.slha	476.053295	479.672372	478.023387	2046.29374	2450.86107	2451.02165	-1	-1	-1	-1	-1	-1	-1	1999.20136	2292.50954	461.65343	38.3016751	[]
ew_7hu70y4z.slha	444.481789	448.423127	446.719597	1540.22882	2498.4238	2498.58778	-1	-1	-1	-1	-1	-1	-1	1504.08277	2339.06443	431.210969	28.4279393	[]
ew_ims99hsn.slha	370.722459	376.491962	373.458155	1479.85411	1602.7815	1480.07953	-1	-1	-1	-1	-1	-1	-1	1552.28008	1352.53982	360.940704	47.1686878	[]
ew_qu8x_wzv.slha	469.652806	472.64162	471.381799	2165.60431	3085.81764	3085.98161	-1	-1	-1	-1	-1	-1	-1	2126.2679	2914.86169	455.122897	22.5355961	[]
ew_35ty9qc5.slha	194.278455	903.49928	903.664154	2157.02504	2158.81197	2159.59425	1.618928	2.017294	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.856901	ATLAS-SUSY-2018-41	1.423989	CMS-SUS-21-002	185.746545	816.636891	2115.78475	36.7747729	-1
ew_hr3557yu.slha	345.808897	869.570433	869.734751	2655.02577	2656.24951	2656.95014	1.297849	1.562288	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.493294	ATLAS-SUSY-2018-41	1.071132	CMS-SUS-21-002	336.019883	786.95709	2608.50068	25.6869723	-1
ew_wg1prght.slha	392.005788	432.051033	394.845627	517.246238	2687.43837	518.728046	0.0502705	0.133136	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1325886	ATLAS-SUSY-2019-09	0.1249351	ATLAS-SUSY-2019-09	2634.30193	422.239102	414.244017	47.4435858	-1
ew_fkp1yv3r.slha	345.488107	362.015107	353.653681	534.84785	787.709584	787.81345	0.6847039	0.655208	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6771716	ATLAS-SUSY-2018-41	0.4588427	ATLAS-SUSY-2018-41	499.519952	685.869156	345.566787	33.6138795	-1
ew_ptog_x6m.slha	288.22154	1057.85958	1058.02443	2082.03668	2084.4477	2085.15946	0.7789754	1.058497	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8770681	ATLAS-SUSY-2018-41	0.8191712	CMS-SUS-21-002	277.305643	961.971497	2042.52749	40.9814953	-1
ew_xnpo40lq.slha	29.7823074	567.117903	567.694281	580.294555	858.740771	858.946471	2.596896	2.492368	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.14954	ATLAS-SUSY-2018-41	1.475165	ATLAS-SUSY-2018-41	21.1781904	750.535854	558.909894	47.1839197	-1
ew_z27cfxeq.slha	471.223139	527.801485	509.305922	546.352712	641.96062	640.544518	0.0001596952	0.0001336227	ATLAS-SUSY-2013-11,CMS-SUS-13-012,CMS-SUS-21-002	0.0001783549	CMS-SUS-21-002	0.0001289126	CMS-SUS-21-002	462.362443	520.847421	526.360574	15.9987804	-1
