#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_ewt4h9nf.slha	26.1089908	1061.64239	1061.25979	1063.92647	2738.40278	2738.56747	0.4666704	0.611445	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5430942	ATLAS-SUSY-2018-41	0.4468403	CMS-SUS-21-002	23.4553491	2577.98089	1036.8083	6.00650271	-1
ew__4zy35j2.slha	265.069931	378.688574	378.851613	2728.00379	2728.61832	2729.4806	0.1634486	0.8477328	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8759618	ATLAS-SUSY-2019-09	0.7947699	ATLAS-SUSY-2019-09	256.912844	330.687261	2680.17017	29.0679526	-1
ew_joqwi62y.slha	337.035967	366.778627	340.599419	493.189701	2313.42193	494.198971	0.1545624	0.1798362	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1692336	ATLAS-SUSY-2019-09	0.162669	ATLAS-SUSY-2019-09	2260.32308	408.863991	350.077533	26.3046994	-1
ew_69p3grq6.slha	284.526029	291.286188	287.281919	1114.80848	2775.10552	1114.99868	0.3464872	0.4167121	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.4021531	ATLAS-SUSY-2018-41	0.2832634	ATLAS-SUSY-2018-41	2722.15173	1013.25336	278.000849	25.2412883	-1
ew_gnx99q4e.slha	375.794342	383.512077	381.017116	652.371191	2035.08795	2035.25339	-1	-1	-1	-1	-1	-1	-1	628.058162	1887.37272	367.650814	47.986724	[]
ew_34os1xdv.slha	402.674761	406.342055	404.899494	1364.76429	3053.06783	3053.23255	-1	-1	-1	-1	-1	-1	-1	1337.91255	2882.7214	391.347321	14.2215043	[]
ew_yj6ukvvl.slha	325.417513	329.960082	327.804156	1322.35348	2258.31439	2258.4781	-1	-1	-1	-1	-1	-1	-1	1287.92089	2105.46717	319.773567	6.16618042	[]
ew_6plf2vuq.slha	109.020447	178.330169	173.298628	190.616102	1488.02605	1488.19296	1.643086	1.660727	ATLAS-SUSY-2019-09,CMS-SUS-16-048	1.653521	ATLAS-SUSY-2019-09	1.664662	ATLAS-SUSY-2019-09	116.333993	1358.66142	169.567286	7.51264859	-1
ew_oxh7j19_.slha	216.516841	219.782747	218.300985	2420.46053	2632.13202	2420.63756	-1	-1	-1	-1	-1	-1	-1	2578.83881	2265.00092	209.811048	26.7277604	[]
ew_qodtjoxa.slha	53.3229592	982.932087	983.230139	988.555111	1669.25359	1669.42221	0.6620379	0.8268018	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7665085	ATLAS-SUSY-2018-41	0.5665978	CMS-SUS-21-002	46.7643065	1534.28028	959.729716	26.7903276	-1
ew_8k_i_ita.slha	346.787495	350.345644	348.664857	2218.26346	2718.01202	2218.43604	-1	-1	-1	-1	-1	-1	-1	2664.84725	2070.38604	335.893217	39.8186454	[]
ew_2zxwit9r.slha	412.383528	417.554146	415.643004	943.291742	2455.62575	2455.79084	-1	-1	-1	-1	-1	-1	-1	917.80236	2296.96131	400.967021	42.6799943	[]
ew_tbc08ho8.slha	314.26156	591.55297	591.717168	2762.8747	2763.59641	2764.418	0.7031598	0.9249923	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6218555	CMS-SUS-21-002	0.7341441	CMS-SUS-21-002	305.077618	526.585771	2718.23968	47.6306594	-1
ew_37fnpsgo.slha	290.333417	294.153261	292.50487	1392.80593	2684.79969	2684.96435	-1	-1	-1	-1	-1	-1	-1	1361.74891	2521.27801	283.278691	10.629818	[]
ew_fr8qjff4.slha	180.978143	796.710924	796.205478	798.481166	2707.03657	2707.20175	1.295307	1.352213	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.380953	ATLAS-SUSY-2018-41	0.9544646	ATLAS-SUSY-2018-41	174.324168	2543.59787	772.948272	42.5480532	-1
ew_pis3swwy.slha	319.788892	323.743053	321.735348	1955.59687	2819.15447	1955.76912	-1	-1	-1	-1	-1	-1	-1	2766.31086	1818.11015	310.459804	19.7018079	[]
ew_j1fy4v4f.slha	325.32629	328.805357	327.241313	2078.7908	2468.53442	2468.69515	-1	-1	-1	-1	-1	-1	-1	2031.32239	2309.56162	315.127549	28.4535544	[]
ew_pna259sl.slha	383.868904	477.253579	468.494156	483.069273	716.976033	717.069229	0.001880493	0.001976914	ATLAS-SUSY-2013-11,CMS-SUS-13-012	0.001583731	ATLAS-SUSY-2013-11	0.001478149	ATLAS-SUSY-2013-11	369.494083	613.905306	463.809409	33.9408179	-1
ew_oxjhn_xx.slha	134.435301	150.051048	141.990954	398.862242	641.50807	641.623566	1.777589	1.71812	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.712224	ATLAS-SUSY-2018-41	1.166485	ATLAS-SUSY-2018-41	367.624612	546.720611	138.464984	40.7381481	-1
ew_eo7x6zze.slha	303.368165	307.59567	305.536859	1884.13364	2256.79476	1884.31242	-1	-1	-1	-1	-1	-1	-1	2203.54787	1744.95776	294.268247	45.1500141	[]
ew_58xoqic7.slha	380.248427	383.442002	381.957626	2513.05608	2860.83047	2513.22851	-1	-1	-1	-1	-1	-1	-1	2808.06438	2356.91043	368.324962	24.4604558	[]
ew_xuxqcpk5.slha	229.168231	232.689936	231.094669	2293.496	2305.13111	2293.92173	-1	-1	-1	-1	-1	-1	-1	2249.20061	2139.67897	221.946463	38.8808994	[]
ew_jsbmedwr.slha	79.5570584	993.044939	993.081275	997.544191	1862.81591	1862.98242	0.6370041	0.8009037	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7402743	ATLAS-SUSY-2018-41	0.5514462	CMS-SUS-21-002	73.2767647	1722.80048	969.083202	13.6046591	-1
ew_xnekm86c.slha	271.075243	706.474055	706.166628	729.51168	877.996122	878.158062	0.9780287	0.9848829	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8524407	ATLAS-SUSY-2018-41	0.6138053	CMS-SUS-21-002	254.629447	759.723726	705.996453	17.1022623	-1
ew_a4ualpt9.slha	353.78294	358.513432	356.615845	1048.47694	2406.8356	2407.00043	-1	-1	-1	-1	-1	-1	-1	1020.82273	2249.45108	343.675593	28.5426829	[]
ew_f9xg1qaj.slha	259.615193	578.944578	577.212638	580.220522	1998.96863	1999.13453	0.8846295	0.895551	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5396002	ATLAS-SUSY-2018-05-ewk	0.5431552	CMS-SUS-21-002	250.453687	1852.71917	559.419518	48.0673325	-1
ew_p_svq1vj.slha	424.50943	946.224534	946.387101	2283.8598	2286.54387	2286.90754	0.8875259	1.093728	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.034073	ATLAS-SUSY-2018-41	0.7617139	CMS-SUS-21-002	413.107043	861.965585	2241.40837	7.23704462	-1
ew_ft8e7mq5.slha	336.071217	1022.15886	1022.34133	1145.97357	1171.16136	1171.58783	0.7751382	1.026547	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8971865	ATLAS-SUSY-2018-41	0.7670682	CMS-SUS-21-002	319.122656	942.679061	1118.12435	46.3352768	-1
ew_0989em4t.slha	140.120547	144.559063	142.580611	1107.37794	2283.68655	2283.85163	-1	-1	-1	-1	-1	-1	-1	1077.41604	2128.86576	137.680702	16.3072388	[]
ew_2ju00hbw.slha	82.3871898	121.251839	109.112495	144.776681	507.592641	507.79836	1.692757	1.866957	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	1.723372	ATLAS-SUSY-2019-09	1.972812	ATLAS-SUSY-2019-09	103.797463	418.125386	107.541509	43.2265447	-1
ew__ip07lt2.slha	325.880803	333.704839	328.494874	1025.93936	2876.20708	1026.13752	0.4984842	0.5927461	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6326258	ATLAS-SUSY-2018-41	0.4438115	ATLAS-SUSY-2018-41	2823.64591	929.582152	320.294358	10.6731911	-1
ew_33iih1up.slha	276.525459	280.507788	278.682974	1415.89059	2532.75141	2532.91578	-1	-1	-1	-1	-1	-1	-1	1382.7766	2372.79609	271.723999	6.74370205	[]
ew_2t_2ezgg.slha	490.068554	548.791122	548.945357	2067.15453	2068.89131	2069.54471	0.009439107	0.009532636	ATLAS-SUSY-2013-11,CMS-SUS-16-048	0.008964636	CMS-SUS-16-048	0.009530761	CMS-SUS-16-048	475.333736	486.781506	2024.53102	13.6918768	-1
ew_dsxn5s3a.slha	159.14578	253.924757	250.815495	260.679639	2907.91417	2908.07973	0.3795344	0.3729027	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-13-012	0.3742577	ATLAS-SUSY-2019-09	0.3694898	ATLAS-SUSY-2019-09	161.321085	2739.17986	240.960787	48.7073994	-1
ew_73_11llq.slha	234.87548	241.245372	237.866687	1260.69455	1562.03012	1260.89955	0.06409658	0.1126139	CMS-SUS-21-002	0.06409658	CMS-SUS-21-002	0.1126139	CMS-SUS-21-002	1511.91766	1143.67434	229.388637	33.8491401	-1
ew__wkxfj6k.slha	425.75487	444.461811	431.170525	695.627952	792.738623	696.689324	0.1238506	0.139311	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.1085506	CMS-SUS-21-002	0.1252083	CMS-SUS-21-002	750.301415	597.827624	426.189118	35.8217961	-1
ew_z48zcaxe.slha	479.060104	484.136539	482.595906	909.997355	3121.72492	3121.88978	-1	-1	-1	-1	-1	-1	-1	889.780781	2950.07775	465.828848	30.2574305	[]
ew_0horh5p1.slha	111.609391	135.104072	118.552808	371.162446	598.483116	372.359332	1.391886	1.568702	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	0.8836587	ATLAS-SUSY-2019-09	0.9278945	ATLAS-SUSY-2018-05-ewk	560.305605	291.631831	123.622254	11.2360135	-1
ew_9xws0z9f.slha	388.221157	789.124214	789.286907	1595.36222	1598.67906	1599.37489	1.051971	1.260684	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.188341	ATLAS-SUSY-2018-41	0.8380174	CMS-SUS-21-002	372.800201	707.78624	1559.36377	28.92965	-1
ew_ezzgdxsi.slha	157.216266	172.333345	164.556702	425.772104	669.165031	669.280351	1.656808	1.591622	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.653685	ATLAS-SUSY-2018-41	1.122848	ATLAS-SUSY-2018-41	393.87834	572.853802	160.303189	49.3943868	-1
ew_noz2jbv2.slha	235.48258	600.82729	600.991462	2854.54835	2855.31604	2856.09543	1.964799	2.513355	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.724617	ATLAS-SUSY-2018-41	1.725767	CMS-SUS-21-002	228.218198	536.340011	2806.10393	26.6386979	-1
ew_k7vg6xo_.slha	379.396243	383.715972	381.520523	1968.0216	2007.02391	1968.27924	-1	-1	-1	-1	-1	-1	-1	1954.55732	1824.27595	368.975713	15.3823163	[]
ew_jc2n4hb5.slha	366.690404	370.827418	368.841882	2012.91861	2036.92857	2027.65398	-1	-1	-1	-1	-1	-1	-1	1960.63406	1880.86021	355.66497	39.9655208	[]
ew_3c1uribi.slha	154.964078	159.416903	157.651557	827.448889	2970.66897	2970.83447	-1	-1	-1	-1	-1	-1	-1	807.858644	2800.67286	151.208774	30.3673658	[]
ew_bgws8vrn.slha	395.317403	402.90154	398.119956	1248.75803	1449.74712	1248.99361	0.06151538	0.1082986	CMS-SUS-21-002	0.06151538	CMS-SUS-21-002	0.1082986	CMS-SUS-21-002	1400.98008	1132.61382	389.281938	6.48234683	-1
ew_kpi7ak2f.slha	92.2635296	670.182799	670.060323	674.25221	1631.43429	1631.60168	2.091106	2.070137	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.050478	ATLAS-SUSY-2018-41	1.401741	ATLAS-SUSY-2018-41	84.5177409	1496.96767	651.410489	49.7508727	-1
ew_0sg7ooki.slha	132.706956	139.988055	137.050033	530.719925	1926.57008	1926.73578	0.08783091	0.05328517	ATLAS-SUSY-2019-09	0.08783091	ATLAS-SUSY-2019-09	0.05328517	ATLAS-SUSY-2019-09	509.109445	1782.08421	134.398569	7.89593783	-1
ew_hk13xnjv.slha	161.448724	626.210641	625.315482	627.943605	2400.08257	2400.24793	1.808324	1.792593	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.573964	ATLAS-SUSY-2018-41	1.072713	ATLAS-SUSY-2018-41	154.647364	2243.12767	606.001885	48.6565506	-1
ew_d3k06mbh.slha	285.55593	290.398254	287.852759	1559.08135	2685.49199	1559.25767	-1	-1	-1	-1	-1	-1	-1	2632.3251	1436.45935	277.46187	31.8637526	[]
ew_xdolopcz.slha	414.654655	421.53969	418.045092	1069.72632	1486.86915	1487.02413	-1	-1	-1	-1	-1	-1	-1	1030.72653	1358.00179	405.340897	14.6797152	[]
ew_wd8ev1ll.slha	136.541974	141.764481	139.458722	864.136207	2088.96955	2089.13488	-1	-1	-1	-1	-1	-1	-1	837.318076	1939.46049	134.648271	16.7217724	[]
ew_rb78epx1.slha	23.0948444	283.886926	280.604291	284.46356	2509.60382	2509.76924	2.987178	3.172383	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.30744	ATLAS-SUSY-2019-09	2.108815	ATLAS-SUSY-2019-09	20.4167603	2349.97531	271.771958	10.507305	-1
ew_oxejafvk.slha	282.339235	817.814938	817.979828	1512.82003	1516.48649	1517.2903	1.701766	2.029921	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.897498	ATLAS-SUSY-2018-41	1.400339	CMS-SUS-21-002	269.034665	733.76319	1479.65487	49.8617195	-1
ew_imjc6fjh.slha	222.520017	628.449271	627.252946	629.858151	2339.23821	2339.40359	1.330736	1.309797	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.023934	ATLAS-SUSY-2018-41	0.8094635	CMS-SUS-21-002	214.699889	2183.79093	607.993171	48.9714874	-1
ew_6r8rf5pd.slha	132.882296	1050.95783	1051.21627	1152.46575	1183.43813	1184.0122	0.8569544	1.157921	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9629569	ATLAS-SUSY-2018-41	0.8864739	CMS-SUS-21-002	122.420508	975.874853	1123.88285	38.8676909	-1
ew_dj03y6bj.slha	412.707336	425.876333	416.297442	765.799606	1645.6806	766.113107	0.3425376	0.3733593	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.3908981	ATLAS-SUSY-2018-41	0.2650116	ATLAS-SUSY-2018-41	1594.99279	673.72361	408.474256	47.0532506	-1
ew__53p46xz.slha	318.289431	328.343019	321.426606	829.083736	2544.33446	829.316659	0.8441499	0.8224086	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8951502	ATLAS-SUSY-2018-41	0.6103874	ATLAS-SUSY-2018-41	2491.18673	740.760836	313.949741	16.0547827	-1
ew_5ftp1e4v.slha	126.970123	129.965069	128.63021	2628.30515	2668.31149	2658.25665	-1	-1	-1	-1	-1	-1	-1	2575.07563	2494.86158	123.748089	22.5735552	[]
ew_m3lyqeon.slha	117.386763	178.52931	122.144089	231.682472	666.317325	237.986716	0.7738304	0.761317	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6151369	ATLAS-SUSY-2018-32	0.5703994	ATLAS-SUSY-2018-32	626.932962	131.668952	161.903966	36.9219831	-1
ew_iro1td3g.slha	91.2215181	1088.79431	1088.96559	1508.07238	1514.71992	1515.48401	0.77786	1.066596	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8481427	ATLAS-SUSY-2018-41	0.8341034	CMS-SUS-21-002	83.1454901	991.498963	1475.74281	48.0611013	-1
ew_fgj13p34.slha	466.97905	977.477756	977.641894	2934.95537	2936.24469	2936.83482	0.7172283	0.8783436	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8387106	ATLAS-SUSY-2018-41	0.6053862	CMS-SUS-21-002	456.429964	890.465204	2886.23301	16.1168191	-1
ew_tpyl21st.slha	381.333136	384.399005	383.044474	2673.88398	2704.31223	2674.10848	-1	-1	-1	-1	-1	-1	-1	2650.99685	2511.39856	369.098342	44.834063	[]
ew_669vmbk5.slha	474.050732	479.124091	476.269882	1583.83053	2723.26702	1584.00771	-1	-1	-1	-1	-1	-1	-1	2670.17626	1460.51733	461.050025	43.5789119	[]
ew_hcmps2qd.slha	159.904089	570.135566	568.814532	571.418603	2476.5023	2476.6675	1.689642	1.714165	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.175792	ATLAS-SUSY-2018-41	1.058594	CMS-SUS-21-002	153.844686	2318.03582	550.438936	26.0335679	-1
ew_ljdb7otw.slha	172.52241	720.2991	719.891129	723.423709	1852.98145	1853.14781	1.57972	1.582799	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.587327	ATLAS-SUSY-2018-41	1.082955	ATLAS-SUSY-2018-41	163.809381	1711.68957	699.323016	37.0683161	-1
