#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_g12h6n3q.slha	447.79207	451.112211	449.614407	2341.25894	2575.63219	2575.78928	-1	-1	-1	-1	-1	-1	-1	2290.4231	2414.3261	433.881564	37.7338686	[]
ew_qbyjvba1.slha	417.988268	421.928957	419.80388	2212.70977	2269.8365	2212.92799	-1	-1	-1	-1	-1	-1	-1	2216.99953	2062.86329	408.805608	6.68481719	[]
ew_tsm55lhf.slha	295.784727	299.185181	297.63847	2377.9223	2469.17018	2378.11361	-1	-1	-1	-1	-1	-1	-1	2415.76149	2222.659	286.328177	36.3344991	[]
ew_26xiuu6b.slha	390.076509	402.147989	393.476458	777.955229	2061.14141	778.23371	0.5530532	0.5362917	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5266781	ATLAS-SUSY-2018-41	0.3570631	ATLAS-SUSY-2018-41	2008.49859	688.540484	385.235333	39.4284665	-1
ew_g5p95qa1.slha	442.02197	445.419974	443.833786	2401.8334	2677.3544	2402.00867	-1	-1	-1	-1	-1	-1	-1	2624.11581	2247.61552	428.42836	45.9789244	[]
ew_ijzq21u4.slha	266.163572	742.121715	741.998812	752.083638	1085.47675	1085.65379	0.9914905	0.9904055	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9095032	ATLAS-SUSY-2018-41	0.6164444	ATLAS-SUSY-2018-41	250.950721	968.584182	728.310355	49.1730293	-1
ew_mceaiohd.slha	323.098798	327.784621	325.367755	1653.74798	2467.627	1653.9245	-1	-1	-1	-1	-1	-1	-1	2414.25415	1525.62894	313.746073	42.6607183	[]
ew_2tdxnhwk.slha	94.945039	1181.1821	1181.65075	1211.45715	1320.46839	1320.70775	0.3332439	0.4474787	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3097988	ATLAS-SUSY-2018-41	0.3688231	CMS-SUS-21-002	86.0297471	1174.82231	1180.63055	29.2622194	-1
ew_6tsg6m9s.slha	338.882246	342.757263	340.88659	2048.13326	2498.76694	2048.30809	-1	-1	-1	-1	-1	-1	-1	2445.3988	1904.70787	328.454635	39.8060532	[]
ew_b3haalrr.slha	169.54609	308.048845	305.464586	313.231005	3065.26627	3065.43138	0.9651543	0.6454291	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.761912	ATLAS-SUSY-2019-09	0.4915408	ATLAS-SUSY-2019-09	170.660931	2894.62969	296.401536	8.86171205	-1
ew_2a1uj_p_.slha	481.040804	486.860955	483.500896	1522.25508	1863.30477	1522.44825	-1	-1	-1	-1	-1	-1	-1	1811.63796	1396.26969	469.043536	15.58149	[]
ew_lib8k4kv.slha	452.083704	503.003476	500.693847	521.794647	2410.93313	2411.09825	0.002577004	0.003572569	ATLAS-SUSY-2013-11,CMS-SUS-16-048	0.002472579	CMS-SUS-16-048	0.003572925	CMS-SUS-16-048	459.851861	2253.95696	484.169474	22.2594264	-1
ew_300nm39d.slha	374.345149	688.589758	687.020827	691.804753	1447.57061	1447.73754	0.441219	0.3892087	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2696783	ATLAS-SUSY-2018-05-ewk	0.2341852	CMS-SUS-21-002	359.632661	1319.78361	668.633373	36.8438565	-1
ew_j_m4do8o.slha	282.410381	293.898488	287.926754	639.00175	918.755331	918.885684	0.7050768	0.7322697	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.7973022	ATLAS-SUSY-2018-41	0.5504483	ATLAS-SUSY-2018-41	604.010371	812.196051	279.689114	24.262136	-1
ew_wahcg4ml.slha	99.6164019	706.735808	705.751351	708.711058	2306.32644	2306.49151	1.902574	1.908741	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.939412	ATLAS-SUSY-2018-41	1.322582	ATLAS-SUSY-2018-41	94.8696152	2153.80694	687.407625	7.25232757	-1
ew_5tvnz8e6.slha	168.59982	188.591754	173.92064	421.453876	1830.49556	422.114706	0.925615	1.044495	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6304431	ATLAS-SUSY-2018-05-ewk	0.6060513	ATLAS-SUSY-2018-05-ewk	1778.79466	349.249432	175.811707	24.8250425	-1
ew_3olsonqd.slha	26.2290586	1080.57081	1081.12602	1093.83611	1356.34083	1356.53215	0.4439683	0.587014	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5085899	ATLAS-SUSY-2018-41	0.434997	CMS-SUS-21-002	19.5097186	1226.75986	1064.05632	32.1812072	-1
ew_o24sc3_0.slha	234.324946	239.482929	236.903352	1402.15154	1702.45144	1702.60509	-1	-1	-1	-1	-1	-1	-1	1357.53091	1565.46357	229.145621	13.7475914	[]
ew_l02of6_v.slha	254.724707	1161.08903	1161.04318	1163.51006	2648.62914	2648.79432	0.3026037	0.3807756	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3280233	ATLAS-SUSY-2018-41	0.2793998	CMS-SUS-21-002	246.387051	2487.50551	1131.7062	35.6236401	-1
ew_r64yjf0p.slha	380.381766	1153.93164	1154.09623	2434.98936	2436.87721	2437.53986	0.552066	0.6950755	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5554038	ATLAS-SUSY-2018-41	0.5458273	CMS-SUS-21-002	368.890126	1054.05245	2392.61498	40.0334193	-1
ew_l4tmox9n.slha	343.952541	355.133787	348.505352	844.00353	918.69002	918.415643	0.3948085	0.4118248	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.4615568	ATLAS-SUSY-2018-41	0.3165241	ATLAS-SUSY-2018-41	802.382115	811.835991	340.060525	13.9800895	-1
ew_s9y23p08.slha	165.200203	193.358071	189.808697	231.277456	2278.14637	2278.31227	0.4704714	0.467544	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.4724535	ATLAS-SUSY-2019-09	0.4566797	ATLAS-SUSY-2019-09	196.854599	2123.32156	182.122342	44.0761485	-1
ew_rzzbwier.slha	84.3768588	634.089008	633.311593	639.825226	1306.40071	1306.56773	2.265447	2.220505	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.125576	ATLAS-SUSY-2018-41	1.452305	ATLAS-SUSY-2018-41	77.4214773	1185.38916	619.573144	7.0551231	-1
ew_tvamxjzx.slha	385.406158	391.069792	388.723544	956.408591	2063.35448	2063.51892	-1	-1	-1	-1	-1	-1	-1	927.285125	1915.49334	375.823439	16.0930808	[]
ew_lktn51m9.slha	442.385831	1046.00673	1045.28786	1047.27775	2933.74347	2933.90817	0.3229205	0.3853905	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3884719	ATLAS-SUSY-2018-41	0.2685281	ATLAS-SUSY-2018-41	432.497294	2766.90315	1017.11771	25.5847763	-1
ew_7m9c6h7j.slha	277.04619	280.928382	279.096283	2078.57551	2223.55654	2078.76367	-1	-1	-1	-1	-1	-1	-1	2170.39736	1931.76763	268.525935	34.5790894	[]
ew_2vw_l6z0.slha	17.5960146	468.246048	468.410178	1673.52946	1675.09261	1676.15646	4.637438	5.187111	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.145861	ATLAS-SUSY-2018-41	3.635313	CMS-SUS-21-002	12.2757845	409.373659	1635.13129	25.3532127	-1
ew_rc5p9jm6.slha	307.650581	603.278034	600.427416	604.849308	1578.8367	1579.00187	0.5399825	0.5443619	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3872962	ATLAS-SUSY-2018-05-ewk	0.3185677	CMS-SUS-21-002	297.371959	1447.949	585.732751	7.3732297	-1
ew_g3jiq3cm.slha	374.930208	385.557607	379.232938	927.730879	947.838535	929.046749	0.5972833	0.6002857	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.6642507	ATLAS-SUSY-2018-41	0.4599539	ATLAS-SUSY-2018-41	902.499731	822.504769	369.019806	37.6887779	-1
ew_sqkzix_n.slha	97.4477447	753.337941	753.650568	761.49727	1210.85516	1211.03135	1.67189	1.721471	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.757428	ATLAS-SUSY-2018-41	1.214381	ATLAS-SUSY-2018-41	88.0932973	1090.70551	737.011927	43.1838643	-1
ew_mmgmcoar.slha	415.680923	421.513549	419.363425	868.728975	2240.38181	2240.5467	-1	-1	-1	-1	-1	-1	-1	842.745916	2087.35391	404.738536	31.3319448	[]
ew_xxhur7ja.slha	340.737698	1194.68365	1194.8483	2763.49216	2765.02215	2765.65976	0.498347	0.6341206	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.4913467	ATLAS-SUSY-2018-41	0.5050521	CMS-SUS-21-002	331.327231	1094.25318	2717.30521	28.3733046	-1
ew__tl96vj4.slha	435.787538	1079.43378	1079.59381	1492.14859	1499.93261	1500.31674	0.5770911	0.7646251	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6605945	ATLAS-SUSY-2018-41	0.5743492	CMS-SUS-21-002	418.73319	984.555792	1458.67411	18.4868553	-1
ew_h0041mrt.slha	270.169335	277.983533	272.767166	998.881898	2918.6502	999.079795	0.6629904	0.769442	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8034653	ATLAS-SUSY-2018-41	0.5643104	ATLAS-SUSY-2018-41	2866.20237	904.142623	266.811717	8.36776002	-1
ew_bc0sdlff.slha	326.329405	337.881339	331.823628	676.390949	926.648821	926.770375	0.6265745	0.6440355	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.719422	ATLAS-SUSY-2018-41	0.4954723	ATLAS-SUSY-2018-41	640.006784	819.159436	322.420739	44.1692038	-1
ew_jv19hm8b.slha	213.185535	222.311488	217.938033	635.376412	1164.85455	1165.01419	0.2316766	0.2835113	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.2729564	ATLAS-SUSY-2018-41	0.1942221	ATLAS-SUSY-2018-41	604.287867	1048.08116	211.290397	14.7097959	-1
ew_mocvx49g.slha	106.484017	121.794743	116.035562	256.545784	1050.11164	1050.28101	1.529534	1.321581	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-16-048,CMS-SUS-21-002	1.371981	ATLAS-SUSY-2019-09	1.097373	ATLAS-SUSY-2019-09	231.725477	937.759747	112.182078	23.5657273	-1
ew_fe5ay9n6.slha	229.442305	823.934212	824.097736	2404.78556	2406.87839	2407.35627	1.972911	2.436522	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.310707	ATLAS-SUSY-2018-41	1.685913	CMS-SUS-21-002	222.405312	747.161435	2360.4393	7.48122621	-1
ew_q9bh4cpv.slha	285.404167	1019.27497	1018.83273	1023.13412	1929.13186	1929.29728	0.4566963	0.5803145	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5545931	ATLAS-SUSY-2018-41	0.4039249	CMS-SUS-21-002	275.014165	1787.82703	995.222344	9.65525364	-1
ew_csxkj48a.slha	398.975844	915.70233	915.866715	2189.63503	2191.42855	2192.16175	1.017205	1.218021	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.166167	ATLAS-SUSY-2018-41	0.8372724	CMS-SUS-21-002	386.020253	827.882962	2149.50769	46.5404035	-1
ew_mep3_6u_.slha	120.424662	1035.32072	1035.4853	2754.35818	2755.63025	2756.3308	0.9906811	1.341938	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.109985	ATLAS-SUSY-2018-41	1.036598	CMS-SUS-21-002	114.933491	943.42672	2707.57235	26.3378933	-1
ew_abj6psga.slha	374.652802	537.986512	538.125451	1040.53723	1046.31883	1046.93518	0.1453656	0.1801205	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1394748	ATLAS-SUSY-2019-08	0.170528	ATLAS-SUSY-2019-08	356.101427	472.031414	1011.6429	26.829521	-1
ew_pe5k66zg.slha	275.802291	665.945571	666.10983	1974.37445	1975.91834	1976.79657	1.84823	2.223571	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.016508	ATLAS-SUSY-2018-41	1.48857	CMS-SUS-21-002	264.725767	593.093544	1935.27135	45.4638652	-1
ew_b79hf2vb.slha	119.555026	125.718124	123.522388	498.87848	3126.25846	3126.42405	0.0682667	0.04141598	ATLAS-SUSY-2019-09	0.0682667	ATLAS-SUSY-2019-09	0.04141598	ATLAS-SUSY-2019-09	483.765115	2953.61492	120.118443	11.9251847	-1
ew_eqpcs_2s.slha	330.035392	837.719843	837.880282	1193.65861	1202.18715	1202.73631	1.399534	1.667023	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.582375	ATLAS-SUSY-2018-41	1.137861	CMS-SUS-21-002	313.880699	754.969691	1163.62642	27.5948113	-1
ew_jb5gpuc7.slha	189.285263	211.000386	194.866257	432.743062	941.039333	433.548239	0.772222	0.8745969	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5185841	ATLAS-SUSY-2018-05-ewk	0.521101	ATLAS-SUSY-2018-05-ewk	897.659541	352.794701	197.789365	17.199528	-1
ew_stf3d4fn.slha	188.022274	800.93304	801.097044	1933.85676	1936.2551	1936.93995	2.319036	2.769184	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.652577	ATLAS-SUSY-2018-41	1.88409	CMS-SUS-21-002	179.571379	721.365643	1893.44929	14.3623146	-1
ew__i8rrptk.slha	323.85834	344.882372	327.806717	538.439269	2009.13945	539.044231	0.2568047	0.2843934	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1713121	ATLAS-SUSY-2019-09	0.1711756	ATLAS-SUSY-2019-09	1956.7153	457.402361	328.760182	30.4632994	-1
ew_n7xg54u6.slha	91.237313	278.873633	275.437835	279.907429	2686.30431	2686.46968	1.808731	1.959228	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.685181	ATLAS-SUSY-2019-09	1.504236	ATLAS-SUSY-2019-09	88.7972495	2522.40975	265.159691	23.7025434	-1
ew_4sxcza75.slha	397.837049	401.163615	399.62901	2421.31644	2749.40693	2421.49015	-1	-1	-1	-1	-1	-1	-1	2696.27374	2266.93322	385.360373	45.4430107	[]
ew_whlm5su_.slha	231.416894	236.253388	234.067901	1142.68677	2040.61018	2040.7743	-1	-1	-1	-1	-1	-1	-1	1109.28153	1892.87915	225.75101	17.387114	[]
ew_5_7bmqbn.slha	400.727894	405.749646	402.89351	1566.32915	2816.44673	1566.50549	-1	-1	-1	-1	-1	-1	-1	2763.67181	1444.64041	389.900195	18.6642327	[]
ew_3mfu0fsp.slha	194.899111	322.432462	322.594115	2281.45183	2282.49942	2283.32727	0.8637694	0.8072838	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8072746	ATLAS-SUSY-2018-32	0.7497298	ATLAS-SUSY-2018-32	187.45969	279.456846	2235.92335	13.0734271	-1
ew_4_320ae6.slha	287.749398	291.670076	289.761084	2042.52745	2332.32079	2042.70609	-1	-1	-1	-1	-1	-1	-1	2279.09897	1898.17854	279.272024	21.9276112	[]
ew_jsb67poo.slha	301.493846	309.526352	304.520468	953.422119	2958.77342	953.626928	0.8211494	0.8939338	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9680893	ATLAS-SUSY-2018-41	0.6808682	ATLAS-SUSY-2018-41	2906.25753	860.527206	295.337569	37.6696434	-1
ew_11_e23sg.slha	104.921516	110.11868	107.474311	1404.55322	2364.06477	1404.73363	-1	-1	-1	-1	-1	-1	-1	2310.71686	1286.38328	103.499441	26.3953425	['CMS-SUS-16-039-agg']
ew_ibbeffp1.slha	369.694943	373.517723	371.73469	2085.47084	2207.8523	2207.35574	-1	-1	-1	-1	-1	-1	-1	2033.10925	2054.73799	358.348687	41.153964	[]
ew_rph0dswb.slha	320.820254	875.768841	875.933425	2395.7774	2397.20069	2397.94673	1.395469	1.686907	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.586021	ATLAS-SUSY-2018-41	1.176467	CMS-SUS-21-002	310.432863	791.386965	2352.33005	35.8860909	-1
ew_a8q0wroo.slha	172.191025	181.675598	176.013801	766.253681	2366.70967	766.487398	2.241978	2.167717	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.406532	ATLAS-SUSY-2018-41	1.683674	ATLAS-SUSY-2018-41	2313.38383	680.571943	170.838213	37.3798971	-1
ew_cbbc9a8y.slha	467.564686	474.575133	470.15474	1246.32382	2095.76555	1246.51768	0.0557655	0.0984737	CMS-SUS-21-002	0.0557655	CMS-SUS-21-002	0.0984737	CMS-SUS-21-002	2043.19933	1134.7878	456.69936	17.9928127	-1
ew_clioso5e.slha	247.17265	255.089936	251.425831	704.211761	1473.57837	1473.74114	-1	-1	-1	-1	-1	-1	-1	674.909999	1345.17823	245.757281	6.61064696	[]
ew_3q9eqw37.slha	52.3621535	170.79772	165.345531	172.872389	2020.39512	2020.56137	0.5485979	0.7057984	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-06,ATLAS-SUSY-2018-32,CMS-SUS-13-012	2.149793	CMS-SUS-16-039-agg	2.627471	CMS-SUS-16-039-agg	51.1374428	1872.88681	158.941414	26.8621641	-1
ew_bhp9tybv.slha	99.2107888	993.616624	993.78136	2529.9051	2531.25947	2532.01844	1.213613	1.606661	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.39406	ATLAS-SUSY-2018-41	1.18239	CMS-SUS-21-002	93.4706115	902.688408	2486.2274	39.5654188	-1
ew_6ih8mg9v.slha	453.900456	457.246526	455.708282	2388.52815	2546.86746	2547.0131	-1	-1	-1	-1	-1	-1	-1	2336.3005	2386.39069	439.928981	27.5874682	[]
ew_r_znmett.slha	204.574569	209.748477	207.278881	1375.4343	1662.12693	1662.28015	-1	-1	-1	-1	-1	-1	-1	1330.61072	1525.85964	199.217234	44.2670111	[]
ew_q1zplhum.slha	165.383606	1052.54647	1052.75146	1213.46372	1232.38958	1233.03197	0.8355248	1.139129	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9180971	ATLAS-SUSY-2018-41	0.890849	CMS-SUS-21-002	154.060992	966.368993	1184.85114	47.8964628	-1
ew_uzdzqqdy.slha	164.663474	925.686733	925.432013	940.114365	1212.08772	1212.24962	0.8161961	0.9637414	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9375696	ATLAS-SUSY-2018-41	0.6494097	ATLAS-SUSY-2018-41	154.633359	1089.72574	914.895227	6.84825106	-1
ew_rz8yu9ie.slha	279.388579	745.407816	745.572031	2541.83597	2543.0325	2543.76505	1.919385	2.316309	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.21876	ATLAS-SUSY-2018-41	1.536839	CMS-SUS-21-002	270.587943	670.499648	2495.5401	21.6860366	-1
ew_8vwdtqne.slha	50.2910547	1096.46355	1096.89942	1105.2347	1518.90075	1519.07546	0.4151187	0.5373625	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4621744	ATLAS-SUSY-2018-41	0.4001115	CMS-SUS-21-002	43.4362521	1387.40312	1074.9208	25.6624444	-1
ew_d3amrg23.slha	154.141088	610.59248	609.237814	612.046967	2314.27367	2314.43886	1.827455	1.836713	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.53497	ATLAS-SUSY-2018-41	1.105832	CMS-SUS-21-002	148.269521	2160.59321	591.535613	10.9487103	-1
ew_grfsnv4r.slha	275.596851	965.515162	964.827262	967.32513	2611.13251	2611.29732	0.597289	0.7064877	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6871688	ATLAS-SUSY-2018-41	0.476776	ATLAS-SUSY-2018-41	267.933809	2451.80247	940.060907	10.0476139	-1
ew_vtkhrqcs.slha	480.958268	495.697311	485.276656	880.74986	980.761625	881.406959	0.2570424	0.2763686	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2987375	ATLAS-SUSY-2018-41	0.2021486	ATLAS-SUSY-2018-41	936.553939	777.711182	478.844094	6.95105684	-1
