#            mhscp              width               c000               c100               c200               c300
     2.2500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      0.0000000e+00      4.0537377e-01      4.0509721e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-22      4.0537326e-01      4.0509670e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-20      4.0532267e-01      4.0504617e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-19      4.0485876e-01      4.0458285e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      5.0000000e-19      4.0271340e-01      4.0244012e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-18      3.9985081e-01      3.9958087e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.8000000e-18      3.9489367e-01      3.9462919e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-18      3.8527695e-01      3.8502225e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      5.6000000e-18      3.6675019e-01      3.6651254e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-17      3.2935627e-01      3.2914937e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.5000000e-17      2.8622993e-01      2.8605523e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      2.2000000e-17      2.3072186e-01      2.3058547e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-17      1.6635468e-01      1.6625961e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      4.6000000e-17      1.0406258e-01      1.0400489e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      6.8000000e-17      5.0353518e-02      5.0326147e-02      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-16      1.8635499e-02      1.8625286e-02      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.5000000e-16      4.6522922e-03      4.6496214e-03      0.0000000e+00      0.0000000e+00
     2.5000000e+02      2.2000000e-16      8.9669594e-04      8.9615252e-04      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-16      1.3127652e-04      1.3119642e-04      0.0000000e+00      0.0000000e+00
     2.5000000e+02      4.6000000e-16      1.4632734e-05      1.4624299e-05      0.0000000e+00      0.0000000e+00
     2.5000000e+02      6.8000000e-16      8.4593532e-07      8.4549256e-07      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-15      2.6940510e-08      2.6928284e-08      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.5000000e-15      2.9578362e-10      2.9568315e-10      0.0000000e+00      0.0000000e+00
     2.5000000e+02      2.2000000e-15      1.2626182e-12      1.2623877e-12      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-15      1.1463302e-15      1.1462767e-15      0.0000000e+00      0.0000000e+00
     2.5000000e+02      5.6000000e-15      3.7116976e-23      3.7116976e-23      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      0.0000000e+00      4.3653930e-01      4.3636536e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-22      4.3653874e-01      4.3636480e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-20      4.3648366e-01      4.3630976e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-19      4.3597859e-01      4.3580514e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      5.0000000e-19      4.3364331e-01      4.3347182e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-18      4.3052834e-01      4.3035932e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.8000000e-18      4.2513661e-01      4.2497159e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-18      4.1468432e-01      4.1452639e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      5.6000000e-18      3.9457060e-01      3.9442482e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-17      3.5404518e-01      3.5392072e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.5000000e-17      3.0740280e-01      3.0729995e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      2.2000000e-17      2.4749508e-01      2.4741703e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-17      1.7818242e-01      1.7812995e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      4.6000000e-17      1.1125343e-01      1.1122288e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      6.8000000e-17      5.3670133e-02      5.3656285e-02      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-16      1.9745641e-02      1.9740664e-02      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.5000000e-16      4.8572036e-03      4.8559402e-03      0.0000000e+00      0.0000000e+00
     2.7500000e+02      2.2000000e-16      9.0833205e-04      9.0807930e-04      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-16      1.2695831e-04      1.2691965e-04      0.0000000e+00      0.0000000e+00
     2.7500000e+02      4.6000000e-16      1.3513478e-05      1.3508690e-05      0.0000000e+00      0.0000000e+00
     2.7500000e+02      6.8000000e-16      7.5014367e-07      7.4980096e-07      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-15      2.2415241e-08      2.2402539e-08      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.5000000e-15      2.0102645e-10      2.0091301e-10      0.0000000e+00      0.0000000e+00
     2.7500000e+02      2.2000000e-15      5.0327947e-13      5.0306736e-13      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-15      1.5451622e-16      1.5447833e-16      0.0000000e+00      0.0000000e+00
     2.7500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      0.0000000e+00      4.6284351e-01      4.6272705e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-22      4.6284293e-01      4.6272646e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-20      4.6278515e-01      4.6266872e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-19      4.6225522e-01      4.6213910e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      5.0000000e-19      4.5980121e-01      4.5968646e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-18      4.5651998e-01      4.5640698e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.8000000e-18      4.5082494e-01      4.5071476e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-18      4.3974823e-01      4.3964303e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      5.6000000e-18      4.1835874e-01      4.1826202e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-17      3.7513496e-01      3.7505301e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.5000000e-17      3.2531724e-01      3.2525009e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      2.2000000e-17      2.6133904e-01      2.6128865e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-17      1.8743848e-01      1.8740507e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      4.6000000e-17      1.1633181e-01      1.1631265e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      6.8000000e-17      5.5538790e-02      5.5530227e-02      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-16      2.0097134e-02      2.0094096e-02      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.5000000e-16      4.8050787e-03      4.8043254e-03      0.0000000e+00      0.0000000e+00
     3.0000000e+02      2.2000000e-16      8.6118540e-04      8.6104391e-04      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-16      1.1326765e-04      1.1324938e-04      0.0000000e+00      0.0000000e+00
     3.0000000e+02      4.6000000e-16      1.1090392e-05      1.1088835e-05      0.0000000e+00      0.0000000e+00
     3.0000000e+02      6.8000000e-16      5.4054912e-07      5.4049261e-07      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-15      1.3697494e-08      1.3696599e-08      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.5000000e-15      1.0520863e-10      1.0520566e-10      0.0000000e+00      0.0000000e+00
     3.0000000e+02      2.2000000e-15      2.5923769e-13      2.5923568e-13      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-15      1.3129475e-16      1.3129465e-16      0.0000000e+00      0.0000000e+00
     3.0000000e+02      5.6000000e-15      2.0590196e-23      2.0590196e-23      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      0.0000000e+00      4.8921193e-01      4.8911778e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-22      4.8921131e-01      4.8911716e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-20      4.8915054e-01      4.8905642e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-19      4.8859296e-01      4.8849910e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      5.0000000e-19      4.8600682e-01      4.8591413e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-18      4.8254052e-01      4.8244930e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.8000000e-18      4.7650831e-01      4.7641947e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-18      4.6474063e-01      4.6465598e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      5.6000000e-18      4.4195441e-01      4.4187689e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-17      3.9583705e-01      3.9577185e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.5000000e-17      3.4270393e-01      3.4265097e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      2.2000000e-17      2.7459638e-01      2.7455711e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-17      1.9618500e-01      1.9615938e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      4.6000000e-17      1.2109205e-01      1.2107764e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      6.8000000e-17      5.7309412e-02      5.7303124e-02      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-16      2.0468243e-02      2.0466065e-02      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.5000000e-16      4.7880665e-03      4.7875396e-03      0.0000000e+00      0.0000000e+00
     3.2500000e+02      2.2000000e-16      8.2994853e-04      8.2985203e-04      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-16      1.0359831e-04      1.0358609e-04      0.0000000e+00      0.0000000e+00
     3.2500000e+02      4.6000000e-16      9.3557372e-06      9.3546908e-06      0.0000000e+00      0.0000000e+00
     3.2500000e+02      6.8000000e-16      3.9266213e-07      3.9262284e-07      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-15      7.5416522e-09      7.5410124e-09      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.5000000e-15      3.3549808e-11      3.3547780e-11      0.0000000e+00      0.0000000e+00
     3.2500000e+02      2.2000000e-15      3.2521200e-14      3.2520185e-14      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-15      2.5101435e-18      2.5101191e-18      0.0000000e+00      0.0000000e+00
     3.2500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      0.0000000e+00      5.1180710e-01      5.1173644e-01      5.1043274e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-22      5.1180645e-01      5.1173579e-01      5.1043209e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-20      5.1174207e-01      5.1167144e-01      5.1036801e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-19      5.1115146e-01      5.1108103e-01      5.0978003e-01      0.0000000e+00
     3.5000000e+02      5.0000000e-19      5.0841282e-01      5.0834330e-01      5.0705326e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-18      5.0474371e-01      5.0467534e-01      5.0339932e-01      0.0000000e+00
     3.5000000e+02      1.8000000e-18      4.9836194e-01      4.9829541e-01      4.9704245e-01      0.0000000e+00
     3.5000000e+02      3.2000000e-18      4.8592130e-01      4.8585802e-01      4.8464685e-01      0.0000000e+00
     3.5000000e+02      5.6000000e-18      4.6185512e-01      4.6179735e-01      4.6066032e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-17      4.1321174e-01      4.1316344e-01      4.1216315e-01      0.0000000e+00
     3.5000000e+02      1.5000000e-17      3.5725417e-01      3.5721520e-01      3.5636154e-01      0.0000000e+00
     3.5000000e+02      2.2000000e-17      2.8565526e-01      2.8562662e-01      2.8495180e-01      0.0000000e+00
     3.5000000e+02      3.2000000e-17      2.0342942e-01      2.0341096e-01      2.0293431e-01      0.0000000e+00
     3.5000000e+02      4.6000000e-17      1.2496205e-01      1.2495182e-01      1.2465979e-01      0.0000000e+00
     3.5000000e+02      6.8000000e-17      5.8668352e-02      5.8663970e-02      5.8525948e-02      0.0000000e+00
     3.5000000e+02      1.0000000e-16      2.0691204e-02      2.0689715e-02      2.0639996e-02      0.0000000e+00
     3.5000000e+02      1.5000000e-16      4.7353759e-03      4.7350234e-03      4.7231410e-03      0.0000000e+00
     3.5000000e+02      2.2000000e-16      7.9421958e-04      7.9415587e-04      7.9204541e-04      0.0000000e+00
     3.5000000e+02      3.2000000e-16      9.5266329e-05      9.5258035e-05      9.4994232e-05      0.0000000e+00
     3.5000000e+02      4.6000000e-16      8.3835630e-06      8.3827550e-06      8.3600470e-06      0.0000000e+00
     3.5000000e+02      6.8000000e-16      3.5670740e-07      3.5666814e-07      3.5579969e-07      0.0000000e+00
     3.5000000e+02      1.0000000e-15      7.3793102e-09      7.3785239e-09      7.3631846e-09      0.0000000e+00
     3.5000000e+02      1.5000000e-15      3.8256802e-11      3.8254380e-11      3.8189912e-11      0.0000000e+00
     3.5000000e+02      2.2000000e-15      4.9095995e-14      4.9095065e-14      4.9035323e-14      0.0000000e+00
     3.5000000e+02      3.2000000e-15      6.7999127e-18      6.7998977e-18      6.7955788e-18      0.0000000e+00
     3.5000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      0.0000000e+00      5.3350855e-01      5.3346355e-01      5.3246473e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-22      5.3350788e-01      5.3346289e-01      5.3246407e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-20      5.3344204e-01      5.3339707e-01      5.3239845e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-19      5.3283773e-01      5.3279289e-01      5.3179611e-01      0.0000000e+00
     3.7500000e+02      5.0000000e-19      5.3002940e-01      5.2998517e-01      5.2899670e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-18      5.2625414e-01      5.2621067e-01      5.2523286e-01      0.0000000e+00
     3.7500000e+02      1.8000000e-18      5.1966286e-01      5.1962062e-01      5.1866040e-01      0.0000000e+00
     3.7500000e+02      3.2000000e-18      5.0675648e-01      5.0671640e-01      5.0578821e-01      0.0000000e+00
     3.7500000e+02      5.6000000e-18      4.8167590e-01      4.8163945e-01      4.8076838e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-17      4.3079444e-01      4.3076415e-01      4.2999894e-01      0.0000000e+00
     3.7500000e+02      1.5000000e-17      3.7216231e-01      3.7213802e-01      3.7148654e-01      0.0000000e+00
     3.7500000e+02      2.2000000e-17      2.9713733e-01      2.9711962e-01      2.9660672e-01      0.0000000e+00
     3.7500000e+02      3.2000000e-17      2.1108321e-01      2.1107191e-01      2.1071193e-01      0.0000000e+00
     3.7500000e+02      4.6000000e-17      1.2916759e-01      1.2916140e-01      1.2894283e-01      0.0000000e+00
     3.7500000e+02      6.8000000e-17      6.0242088e-02      6.0239485e-02      6.0137536e-02      0.0000000e+00
     3.7500000e+02      1.0000000e-16      2.1013821e-02      2.1012956e-02      2.0976831e-02      0.0000000e+00
     3.7500000e+02      1.5000000e-16      4.7120951e-03      4.7118960e-03      4.7034373e-03      0.0000000e+00
     3.7500000e+02      2.2000000e-16      7.6423470e-04      7.6420027e-04      7.6273390e-04      0.0000000e+00
     3.7500000e+02      3.2000000e-16      8.6924639e-05      8.6920571e-05      8.6744421e-05      0.0000000e+00
     3.7500000e+02      4.6000000e-16      7.0650654e-06      7.0647498e-06      7.0506325e-06      0.0000000e+00
     3.7500000e+02      6.8000000e-16      2.6209397e-07      2.6208432e-07      2.6161350e-07      0.0000000e+00
     3.7500000e+02      1.0000000e-15      4.3324137e-09      4.3323062e-09      4.3259079e-09      0.0000000e+00
     3.7500000e+02      1.5000000e-15      1.5278142e-11      1.5277967e-11      1.5262901e-11      0.0000000e+00
     3.7500000e+02      2.2000000e-15      1.1102211e-14      1.1102179e-14      1.1097122e-14      0.0000000e+00
     3.7500000e+02      3.2000000e-15      6.5958381e-19      6.5958381e-19      6.5951731e-19      0.0000000e+00
     3.7500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      0.0000000e+00      5.5369820e-01      5.5366983e-01      5.5289608e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-22      5.5369750e-01      5.5366914e-01      5.5289538e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-20      5.5362855e-01      5.5360020e-01      5.5282661e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-19      5.5299559e-01      5.5296733e-01      5.5219525e-01      0.0000000e+00
     4.0000000e+02      5.0000000e-19      5.5005210e-01      5.5002426e-01      5.4925899e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-18      5.4609112e-01      5.4606380e-01      5.4530727e-01      0.0000000e+00
     4.0000000e+02      1.8000000e-18      5.3916842e-01      5.3914193e-01      5.3839981e-01      0.0000000e+00
     4.0000000e+02      3.2000000e-18      5.2559923e-01      5.2557420e-01      5.2485825e-01      0.0000000e+00
     4.0000000e+02      5.6000000e-18      4.9921498e-01      4.9919235e-01      4.9852293e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-17      4.4571695e-01      4.4569834e-01      4.4511451e-01      0.0000000e+00
     4.0000000e+02      1.5000000e-17      3.8418543e-01      3.8417067e-01      3.8367787e-01      0.0000000e+00
     4.0000000e+02      2.2000000e-17      3.0568953e-01      3.0567892e-01      3.0529560e-01      0.0000000e+00
     4.0000000e+02      3.2000000e-17      2.1606256e-01      2.1605590e-01      2.1579129e-01      0.0000000e+00
     4.0000000e+02      4.6000000e-17      1.3128180e-01      1.3127822e-01      1.3112091e-01      0.0000000e+00
     4.0000000e+02      6.8000000e-17      6.0567622e-02      6.0566158e-02      6.0494767e-02      0.0000000e+00
     4.0000000e+02      1.0000000e-16      2.0807430e-02      2.0806960e-02      2.0782400e-02      0.0000000e+00
     4.0000000e+02      1.5000000e-16      4.5582728e-03      4.5581710e-03      4.5526006e-03      0.0000000e+00
     4.0000000e+02      2.2000000e-16      7.1587966e-04      7.1586350e-04      7.1493376e-04      0.0000000e+00
     4.0000000e+02      3.2000000e-16      7.8013139e-05      7.8011409e-05      7.7906239e-05      0.0000000e+00
     4.0000000e+02      4.6000000e-16      6.0458436e-06      6.0457137e-06      6.0379180e-06      0.0000000e+00
     4.0000000e+02      6.8000000e-16      2.1496445e-07      2.1496006e-07      2.1471347e-07      0.0000000e+00
     4.0000000e+02      1.0000000e-15      3.6132698e-09      3.6132158e-09      3.6093333e-09      0.0000000e+00
     4.0000000e+02      1.5000000e-15      1.5488513e-11      1.5488435e-11      1.5470492e-11      0.0000000e+00
     4.0000000e+02      2.2000000e-15      1.6773167e-14      1.6773158e-14      1.6753352e-14      0.0000000e+00
     4.0000000e+02      3.2000000e-15      1.9796190e-18      1.9796190e-18      1.9780053e-18      0.0000000e+00
     4.0000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      0.0000000e+00      5.7626946e-01      5.7624954e-01      5.7561511e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-22      5.7626873e-01      5.7624881e-01      5.7561439e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-20      5.7619700e-01      5.7617708e-01      5.7554280e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-19      5.7553830e-01      5.7551845e-01      5.7488545e-01      0.0000000e+00
     4.2500000e+02      5.0000000e-19      5.7247241e-01      5.7245286e-01      5.7182563e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-18      5.6834114e-01      5.6832195e-01      5.6770211e-01      0.0000000e+00
     4.2500000e+02      1.8000000e-18      5.6111029e-01      5.6109169e-01      5.6048402e-01      0.0000000e+00
     4.2500000e+02      3.2000000e-18      5.4691436e-01      5.4689678e-01      5.4631119e-01      0.0000000e+00
     4.2500000e+02      5.6000000e-18      5.1927256e-01      5.1925669e-01      5.1871023e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-17      4.6318806e-01      4.6317504e-01      4.6270024e-01      0.0000000e+00
     4.2500000e+02      1.5000000e-17      3.9871330e-01      3.9870301e-01      3.9830395e-01      0.0000000e+00
     4.2500000e+02      2.2000000e-17      3.1658280e-01      3.1657544e-01      3.1626682e-01      0.0000000e+00
     4.2500000e+02      3.2000000e-17      2.2304192e-01      2.2303732e-01      2.2282589e-01      0.0000000e+00
     4.2500000e+02      4.6000000e-17      1.3488753e-01      1.3488508e-01      1.3476052e-01      0.0000000e+00
     4.2500000e+02      6.8000000e-17      6.1754830e-02      6.1753833e-02      6.1697950e-02      0.0000000e+00
     4.2500000e+02      1.0000000e-16      2.0959120e-02      2.0958804e-02      2.0939834e-02      0.0000000e+00
     4.2500000e+02      1.5000000e-16      4.4904281e-03      4.4903616e-03      4.4861491e-03      0.0000000e+00
     4.2500000e+02      2.2000000e-16      6.7926972e-04      6.7925986e-04      6.7858289e-04      0.0000000e+00
     4.2500000e+02      3.2000000e-16      6.9759615e-05      6.9758693e-05      6.9686944e-05      0.0000000e+00
     4.2500000e+02      4.6000000e-16      4.9565486e-06      4.9564939e-06      4.9517101e-06      0.0000000e+00
     4.2500000e+02      6.8000000e-16      1.4822920e-07      1.4822786e-07      1.4810867e-07      0.0000000e+00
     4.2500000e+02      1.0000000e-15      1.6955791e-09      1.6955662e-09      1.6945105e-09      0.0000000e+00
     4.2500000e+02      1.5000000e-15      3.1885636e-12      3.1885491e-12      3.1871534e-12      0.0000000e+00
     4.2500000e+02      2.2000000e-15      1.1029502e-15      1.1029489e-15      1.1026816e-15      0.0000000e+00
     4.2500000e+02      3.2000000e-15      5.0649407e-20      5.0649407e-20      5.0647631e-20      0.0000000e+00
     4.2500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
